Element 1: (0, (7, 11), ['.', '.', '%', '%'], [(5, 11), (10, 6), (16, 9)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (7, 10))
Element 2: (0, (7, 10), ['.', '%', '', '.'], [(6, 11), (11, 6), (17, 9)], [False, True, False, False], 96, False, [True, False, False, True], 39, 'East', (8, 10))
Element 3: (0, (8, 10), ['', '%', '%', '.'], [(6, 12), (12, 6), (18, 9)], [False, True, True, False], 94, False, [False, False, False, True], 1068, 'East', (9, 10))
Element 4: (0, (9, 10), ['', '%', '.', '%'], [(6, 13), (13, 6), (18, 10)], [False, True, False, True], 92, False, [False, False, True, False], 1107, 'North', (9, 11))
Element 5: (0, (9, 11), ['%', '', '.', '.'], [(7, 13), (14, 6), (18, 11)], [True, False, False, False], 90, False, [False, False, True, True], 1146, 'East', (10, 11))
Element 6: (0, (10, 11), ['', '%', '.', '.'], [(6, 13), (15, 6), (18, 12)], [False, True, False, False], 88, False, [False, False, True, True], 1175, 'East', (11, 11))
Element 7: (0, (11, 11), ['', '%', '.', '.'], [(5, 13), (16, 6), (18, 13)], [False, True, False, False], 86, False, [False, False, True, True], 1214, 'East', (12, 11))
Element 8: (0, (12, 11), ['', '%', '%', '.'], [(5, 12), (17, 6), (17, 13)], [False, True, True, False], 84, False, [False, False, False, True], 1253, 'East', (13, 11))
Element 9: (0, (13, 11), ['', '%', '%', '%'], [(4, 12), (18, 6), (17, 12)], [False, True, True, True], 82, False, [False, False, False, False], 1292, 'West', (12, 11))
Element 10: (0, (12, 11), ['', '%', '%', ''], [(3, 12), (17, 6), (17, 11)], [False, True, True, False], 80, False, [False, False, False, False], 1311, 'West', (11, 11))
Element 11: (0, (11, 11), ['', '%', '.', ''], [(3, 13), (17, 5), (17, 10)], [False, True, False, False], 78, False, [False, False, True, False], 1340, 'North', (11, 12))
Element 12: (0, (11, 12), ['.', '', '.', '%'], [(2, 13), (17, 4), (16, 10)], [False, False, False, True], 76, False, [True, False, True, False], 1379, 'North', (11, 13))
Element 13: (0, (11, 13), ['%', '', '%', '.'], [(1, 13), (18, 4), (16, 11)], [True, False, True, False], 74, False, [False, False, False, True], 1418, 'East', (12, 13))
Element 14: (0, (12, 13), ['', '%', '%', '.'], [(2, 13), (17, 4), (16, 12)], [False, True, True, False], 72, False, [False, False, False, True], 1437, 'East', (13, 13))
Element 15: (0, (13, 13), ['', '%', '%', '.'], [(3, 13), (17, 3), (16, 13)], [False, True, True, False], 70, False, [False, False, False, True], 1466, 'East', (14, 13))
Element 16: (0, (14, 13), ['', '.', '%', '%'], [(3, 12), (17, 2), (16, 12)], [False, False, True, True], 68, False, [False, True, False, False], 1485, 'South', (14, 12))
Element 17: (0, (14, 12), ['%', '%', '', 'G'], [(4, 12), (17, 1), (15, 12)], [True, True, False, False], 66, False, [False, False, False, False], 1514, 'North', (14, 13))
Element 18: (0, (14, 13), ['', '', '%', '%'], [(5, 12), (18, 1), (15, 11)], [False, False, True, True], 64, False, [False, False, False, False], 1533, 'West', (13, 13))
Element 19: (0, (13, 13), ['', '%', '%', ''], [(5, 13), (17, 1), (15, 10)], [False, True, True, False], 62, False, [False, False, False, False], 1542, 'West', (12, 13))
Element 20: (0, (12, 13), ['', '%', '%', ''], [(6, 13), (16, 1), (15, 9)], [False, True, True, False], 60, False, [False, False, False, False], 1561, 'West', (11, 13))
Element 21: (0, (11, 13), ['%', '', '%', ''], [(6, 12), (16, 2), (14, 9)], [True, False, True, False], 58, False, [False, False, False, False], 1580, 'South', (11, 12))
Element 22: (0, (11, 12), ['.', '', '', '%'], [(5, 12), (16, 3), (13, 9)], [False, False, False, True], 56, False, [True, False, False, False], 1599, 'West', (10, 12))
Element 23: (0, (10, 12), ['.', '', '%', ''], [(6, 12), (16, 4), (13, 8)], [False, False, True, False], 54, False, [True, False, False, False], 1628, 'West', (9, 12))
Element 24: (0, (9, 12), ['.', '', '.', ''], [(6, 11), (16, 5), (13, 7)], [False, False, False, False], 52, False, [True, False, True, False], 1657, 'North', (9, 13))
Element 25: (0, (9, 13), ['%', '', '%', '%'], [(6, 10), (15, 5), (14, 7)], [True, False, True, True], 50, False, [False, False, False, False], 1696, 'South', (9, 12))
Element 26: (0, (9, 12), ['.', '', '', ''], [(5, 10), (14, 5), (15, 7)], [False, False, False, False], 48, False, [True, False, False, False], 1725, 'West', (8, 12))
Element 27: (0, (8, 12), ['%', '%', '%', ''], [(4, 10), (14, 4), (16, 7)], [True, True, True, False], 46, False, [False, False, False, False], 1764, 'East', (9, 12))
Element 28: (0, (9, 12), ['', '', '', ''], [(3, 10), (14, 3), (16, 6)], [False, False, False, False], 44, False, [False, False, False, False], 1783, 'East', (10, 12))
Element 29: (0, (10, 12), ['', '', '%', ''], [(4, 10), (15, 3), (17, 6)], [False, False, True, False], 42, False, [False, False, False, False], 1792, 'East', (11, 12))
Element 30: (0, (11, 12), ['', '', '', '%'], [(5, 10), (15, 2), (18, 6)], [False, False, False, True], 40, False, [False, False, False, False], 1801, 'South', (11, 11))
Element 31: (0, (11, 11), ['', '%', '', ''], [(6, 10), (15, 1), (17, 6)], [False, True, False, False], 38, False, [False, False, False, False], 1810, 'West', (10, 11))
Element 32: (0, (10, 11), ['', '%', '', ''], [(7, 10), (14, 1), (17, 5)], [False, True, False, False], 36, False, [False, False, False, False], 1819, 'North', (10, 12))
Element 33: (0, (10, 12), ['', '', '%', ''], [(8, 10), (13, 1), (17, 4)], [False, False, True, False], 34, False, [False, False, False, False], 1828, 'South', (10, 11))
Element 34: (0, (10, 11), ['', '%', '', ''], [(9, 10), (12, 1), (18, 4)], [False, True, False, False], 32, False, [False, False, False, False], 1837, 'West', (9, 11))
Element 35: (0, (9, 11), ['%', '', '', ''], [(8, 10), (11, 1), (17, 4)], [True, False, False, False], 30, False, [False, False, False, False], 1846, 'North', (9, 12))
Element 36: (0, (9, 12), ['', '', '', ''], [(7, 10), (10, 1), (17, 3)], [False, False, False, False], 28, False, [False, False, False, False], 2845, 'South', (9, 11))
Element 37: (0, (9, 11), ['%', '', '', ''], [(7, 11), (10, 2), (17, 2)], [True, False, False, False], 26, False, [False, False, False, False], 2854, 'South', (9, 10))
Element 38: (0, (9, 10), ['', '%', '', '%'], [(7, 10), (11, 2), (17, 1)], [False, True, False, True], 24, False, [False, False, False, False], 2863, 'West', (8, 10))
Element 39: (0, (8, 10), ['', '%', '%', ''], [(6, 10), (11, 3), (18, 1)], [False, True, True, False], 22, False, [False, False, False, False], 2872, 'West', (7, 10))
Element 40: (0, (7, 10), ['', '%', '', ''], [(6, 11), (12, 3), (17, 1)], [False, True, False, False], 20, False, [False, False, False, False], 2881, 'West', (6, 10))
Element 41: (0, (6, 10), ['', '%', '', ''], [(7, 11), (13, 3), (16, 1)], [False, True, False, False], 18, False, [False, False, False, False], 2890, 'North', (6, 11))
Element 42: (0, (6, 11), ['', '', '', ''], [(7, 10), (13, 4), (16, 2)], [False, False, False, False], 16, False, [False, False, False, False], 2899, 'North', (6, 12))
Element 43: (0, (6, 12), ['', '', '', '%'], [(7, 11), (13, 5), (16, 3)], [False, False, False, True], 14, False, [False, False, False, False], 2908, 'North', (6, 13))
Element 44: (0, (6, 13), ['', '', '%', ''], [(7, 11), (13, 4), (16, 4)], [False, False, True, False], 12, False, [False, False, False, False], 2907, 'East', (7, 13))
Element 45: (0, (7, 13), ['', '%', '%', '%'], [(6, 11), (12, 4), (16, 5)], [False, True, True, True], 10, False, [False, False, False, False], 2916, 'West', (6, 13))
Element 46: (0, (6, 13), ['', '', '%', ''], [(6, 10), (11, 4), (15, 5)], [False, False, True, False], 8, False, [False, False, False, False], 2925, 'West', (5, 13))
Element 47: (0, (5, 13), ['%', '', '%', ''], [(6, 11), (10, 4), (15, 6)], [True, False, True, False], 6, False, [False, False, False, False], 2934, 'South', (5, 12))
Element 48: (0, (5, 12), ['', '', '', ''], [(6, 11), (10, 5), (14, 6)], [False, False, False, False], 4, False, [False, False, False, False], 2943, 'South', (5, 11))
Element 49: (0, (5, 11), ['%', '', '', ''], [(7, 11), (9, 5), (14, 5)], [True, False, False, False], 2, False, [False, False, False, False], 2952, 'South', (5, 10))
Element 50: (0, (5, 10), ['', '%', '', ''], [(7, 10), (9, 6), (14, 4)], [False, True, False, False], 0, False, [False, False, False, False], 2961, 'Stop', (5, 10))
Element 51: #0#
