Element 1: (1, (4, 2), ['.', '.', '%', '.'], [(18, 10), (13, 1), (15, 3)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (5, 2))
Element 2: (1, (5, 2), ['', '%', '%', '%'], [(18, 11), (14, 1), (16, 3)], [False, True, True, True], 96, False, [False, False, False, False], 48, 'West', (4, 2))
Element 3: (1, (4, 2), ['.', '.', '%', ''], [(18, 12), (15, 1), (17, 3)], [False, False, True, False], 94, False, [True, True, False, False], 77, 'South', (4, 1))
Element 4: (1, (4, 1), ['.', '%', '', '%'], [(18, 13), (16, 1), (17, 4)], [False, True, False, True], 92, False, [True, False, False, False], 116, 'West', (3, 1))
Element 5: (1, (3, 1), ['.', '%', '.', ''], [(17, 13), (17, 1), (18, 4)], [False, True, False, False], 90, False, [True, False, True, False], 155, 'North', (3, 2))
Element 6: (1, (3, 2), ['.', '', '%', ''], [(17, 12), (18, 1), (17, 4)], [False, False, True, False], 88, False, [True, False, False, False], 184, 'West', (2, 2))
Element 7: (1, (2, 2), ['.', '.', '%', ''], [(17, 11), (17, 1), (17, 5)], [False, False, True, False], 86, False, [True, True, False, False], 213, 'South', (2, 1))
Element 8: (1, (2, 1), ['.', '%', '', ''], [(17, 10), (17, 2), (17, 6)], [False, True, False, False], 84, False, [True, False, False, False], 252, 'West', (1, 1))
Element 9: (1, (1, 1), ['%', '%', '.', ''], [(17, 9), (16, 2), (18, 6)], [True, True, False, False], 82, False, [False, False, True, False], 291, 'North', (1, 2))
Element 10: (1, (1, 2), ['%', '', '%', ''], [(17, 8), (15, 2), (17, 6)], [True, False, True, False], 80, False, [False, False, False, False], 320, 'South', (1, 1))
Element 11: (1, (1, 1), ['%', '%', '', ''], [(18, 8), (15, 3), (16, 6)], [True, True, False, False], 78, False, [False, False, False, False], 339, 'East', (2, 1))
Element 12: (1, (2, 1), ['', '%', '', ''], [(17, 8), (14, 3), (16, 7)], [False, True, False, False], 76, False, [False, False, False, False], 358, 'North', (2, 2))
Element 13: (1, (2, 2), ['', '', '%', ''], [(17, 9), (14, 4), (15, 7)], [False, False, True, False], 74, False, [False, False, False, False], 377, 'West', (1, 2))
Element 14: (1, (1, 2), ['%', '', '%', ''], [(16, 9), (14, 5), (15, 6)], [True, False, True, False], 72, False, [False, False, False, False], 406, 'East', (2, 2))
Element 15: (1, (2, 2), ['', '', '%', ''], [(16, 10), (15, 5), (14, 6)], [False, False, True, False], 70, False, [False, False, False, False], 435, 'East', (3, 2))
Element 16: (1, (3, 2), ['', '', '%', ''], [(16, 11), (16, 5), (14, 7)], [False, False, True, False], 68, False, [False, False, False, False], 464, 'South', (3, 1))
Element 17: (1, (3, 1), ['', '%', '', ''], [(16, 12), (16, 4), (13, 7)], [False, True, False, False], 66, False, [False, False, False, False], 493, 'West', (2, 1))
Element 18: (1, (2, 1), ['', '%', '', ''], [(16, 13), (17, 4), (13, 8)], [False, True, False, False], 64, False, [False, False, False, False], 512, 'East', (3, 1))
Element 19: (1, (3, 1), ['', '%', '', ''], [(16, 12), (18, 4), (13, 9)], [False, True, False, False], 62, False, [False, False, False, False], 521, 'East', (4, 1))
Element 20: (1, (4, 1), ['', '%', '', '%'], [(15, 12), (17, 4), (14, 9)], [False, True, False, True], 60, False, [False, False, False, False], 540, 'North', (4, 2))
Element 21: (1, (4, 2), ['', '', '%', ''], [(15, 11), (17, 5), (15, 9)], [False, False, True, False], 58, False, [False, False, False, False], 559, 'West', (3, 2))
Element 22: (1, (3, 2), ['', '', '%', ''], [(15, 12), (17, 6), (15, 10)], [False, False, True, False], 56, False, [False, False, False, False], 568, 'East', (4, 2))
Element 23: (1, (4, 2), ['', '', '%', ''], [(14, 12), (18, 6), (16, 10)], [False, False, True, False], 54, False, [False, False, False, False], 577, 'Stop', (4, 2))
Element 24: (1, (4, 2), ['', '', '%', ''], [(14, 13), (17, 6), (17, 10)], [False, False, True, False], 52, False, [False, False, False, False], 586, 'East', (5, 2))
Element 25: (1, (5, 2), ['', '%', '%', '%'], [(13, 13), (16, 6), (18, 10)], [False, True, True, True], 50, False, [False, False, False, False], 595, 'West', (4, 2))
Element 26: (1, (4, 2), ['', '', '%', ''], [(12, 13), (16, 7), (18, 11)], [False, False, True, False], 48, False, [False, False, False, False], 604, 'South', (4, 1))
Element 27: (1, (4, 1), ['', '%', '', '%'], [(11, 13), (15, 7), (18, 12)], [False, True, False, True], 46, False, [False, False, False, False], 613, 'West', (3, 1))
Element 28: (1, (3, 1), ['', '%', '', ''], [(11, 12), (15, 6), (18, 13)], [False, True, False, False], 44, False, [False, False, False, False], 622, 'North', (3, 2))
Element 29: (1, (3, 2), ['', '', '%', ''], [(11, 11), (14, 6), (17, 13)], [False, False, True, False], 42, False, [False, False, False, False], 631, 'West', (2, 2))
Element 30: (1, (2, 2), ['', '', '%', ''], [(12, 11), (13, 6), (17, 12)], [False, False, True, False], 40, False, [False, False, False, False], 650, 'South', (2, 1))
Element 31: (1, (2, 1), ['', '%', '', ''], [(13, 11), (12, 6), (17, 11)], [False, True, False, False], 38, False, [False, False, False, False], 1659, 'West', (1, 1))
Element 32: (1, (1, 1), ['%', '%', '', ''], [(12, 11), (12, 7), (16, 11)], [True, True, False, False], 36, False, [False, False, False, False], 1668, 'North', (1, 2))
Element 33: (1, (1, 2), ['%', '', '%', ''], [(11, 11), (12, 8), (16, 12)], [True, False, True, False], 34, False, [False, False, False, False], 1677, 'South', (1, 1))
Element 34: (1, (1, 1), ['%', '%', '', ''], [(10, 11), (12, 9), (16, 13)], [True, True, False, False], 32, False, [False, False, False, False], 1696, 'East', (2, 1))
Element 35: (1, (2, 1), ['', '%', '', ''], [(10, 12), (11, 9), (16, 12)], [False, True, False, False], 30, False, [False, False, False, False], 1715, 'North', (2, 2))
Element 36: (1, (2, 2), ['', '', '%', ''], [(9, 12), (12, 9), (15, 12)], [False, False, True, False], 28, False, [False, False, False, False], 1724, 'West', (1, 2))
Element 37: (1, (1, 2), ['%', '', '%', ''], [(9, 13), (13, 9), (15, 11)], [True, False, True, False], 26, False, [False, False, False, False], 1733, 'East', (2, 2))
Element 38: (1, (2, 2), ['', '', '%', ''], [(9, 12), (14, 9), (15, 12)], [False, False, True, False], 24, False, [False, False, False, False], 1732, 'East', (3, 2))
Element 39: (1, (3, 2), ['', '', '%', ''], [(9, 11), (15, 9), (14, 12)], [False, False, True, False], 22, False, [False, False, False, False], 1741, 'South', (3, 1))
Element 40: (1, (3, 1), ['', '%', '', ''], [(9, 10), (16, 9), (14, 13)], [False, True, False, False], 20, False, [False, False, False, False], 1750, 'West', (2, 1))
Element 41: (1, (2, 1), ['', '%', '', ''], [(8, 10), (17, 9), (13, 13)], [False, True, False, False], 18, False, [False, False, False, False], 1759, 'East', (3, 1))
Element 42: (1, (3, 1), ['', '%', '', ''], [(7, 10), (18, 9), (12, 13)], [False, True, False, False], 16, False, [False, False, False, False], 1768, 'East', (4, 1))
Element 43: (1, (4, 1), ['', '%', '', '%'], [(7, 11), (18, 10), (11, 13)], [False, True, False, True], 14, False, [False, False, False, False], 1777, 'North', (4, 2))
Element 44: (1, (4, 2), ['', '', '%', ''], [(6, 11), (18, 11), (11, 12)], [False, False, True, False], 12, False, [False, False, False, False], 1786, 'West', (3, 2))
Element 45: (1, (3, 2), ['', '', '%', ''], [(6, 12), (18, 12), (11, 11)], [False, False, True, False], 10, False, [False, False, False, False], 1795, 'East', (4, 2))
Element 46: (1, (4, 2), ['', '', '%', ''], [(6, 13), (18, 13), (12, 11)], [False, False, True, False], 8, False, [False, False, False, False], 1804, 'Stop', (4, 2))
Element 47: (1, (4, 2), ['', '', '%', ''], [(7, 13), (17, 13), (13, 11)], [False, False, True, False], 6, False, [False, False, False, False], 1813, 'East', (5, 2))
Element 48: (1, (5, 2), ['', '%', '%', '%'], [(6, 13), (17, 12), (12, 11)], [False, True, True, True], 4, False, [False, False, False, False], 1812, 'West', (4, 2))
Element 49: (1, (4, 2), ['', '', '%', ''], [(5, 13), (17, 11), (11, 11)], [False, False, True, False], 2, False, [False, False, False, False], 1821, 'South', (4, 1))
Element 50: (1, (4, 1), ['', '%', '', '%'], [(5, 13), (17, 10), (10, 11)], [False, True, False, True], 0, False, [False, False, False, False], 1820, 'Stop', (4, 1))
Element 51: #0#
