Element 1: (3, (15, 7), ['.', '.', '%', '.'], [(6, 11), (7, 10), (11, 4)], [False, False, True, False], 98, False, [True, True, False, True], 29, 'East', (16, 7))
Element 2: (3, (16, 7), ['', '.', '%', '%'], [(7, 11), (8, 10), (12, 4)], [False, False, True, True], 96, False, [False, True, False, False], 68, 'South', (16, 6))
Element 3: (3, (16, 6), ['.', '.', '', '.'], [(7, 10), (9, 10), (13, 4)], [False, False, False, False], 94, False, [True, True, False, True], 97, 'East', (17, 6))
Element 4: (3, (17, 6), ['', '.', '%', '.'], [(8, 10), (9, 11), (14, 4)], [False, False, True, False], 92, False, [False, True, False, True], 126, 'East', (18, 6))
Element 5: (3, (18, 6), ['', '%', '%', '%'], [(9, 10), (10, 11), (14, 5)], [False, True, True, True], 90, False, [False, False, False, False], 155, 'West', (17, 6))
Element 6: (3, (17, 6), ['', '.', '%', ''], [(9, 11), (11, 11), (15, 5)], [False, False, True, False], 88, False, [False, True, False, False], 174, 'South', (17, 5))
Element 7: (3, (17, 5), ['G', '.', '', '%'], [(9, 12), (12, 11), (16, 5)], [False, False, False, True], 86, False, [False, True, False, False], 213, 'South', (17, 4))
Element 8: (3, (17, 4), ['G', '.', '', '.'], [(10, 12), (13, 11), (16, 4)], [False, False, False, False], 84, False, [False, True, False, True], 252, 'East', (18, 4))
Element 9: (3, (18, 4), ['', '%', '%', '%'], [(11, 12), (12, 11), (16, 3)], [False, True, True, True], 82, False, [False, False, False, False], 281, 'West', (17, 4))
Element 10: (3, (17, 4), ['', 'G', '', ''], [(11, 13), (11, 11), (17, 3)], [False, False, False, False], 80, False, [False, False, False, False], 300, 'West', (16, 4))
Element 11: (3, (16, 4), ['%', '', '', ''], [(12, 13), (11, 12), (17, 2)], [True, False, False, False], 78, False, [False, False, False, False], 319, 'North', (16, 5))
Element 12: (3, (16, 5), ['', '', '', ''], [(13, 13), (11, 13), (17, 1)], [False, False, False, False], 76, False, [False, False, False, False], 338, 'West', (15, 5))
Element 13: (3, (15, 5), ['', '%', '.', ''], [(14, 13), (12, 13), (18, 1)], [False, True, False, False], 74, False, [False, False, True, False], 357, 'North', (15, 6))
Element 14: (3, (15, 6), ['.', '', '', ''], [(14, 12), (13, 13), (17, 1)], [False, False, False, False], 72, False, [True, False, False, False], 376, 'West', (14, 6))
Element 15: (3, (14, 6), ['.', '', '.', ''], [(15, 12), (14, 13), (16, 1)], [False, False, False, False], 70, False, [True, False, True, False], 405, 'North', (14, 7))
Element 16: (3, (14, 7), ['.', '', '%', ''], [(16, 12), (14, 12), (16, 2)], [False, False, True, False], 68, False, [True, False, False, False], 434, 'West', (13, 7))
Element 17: (3, (13, 7), ['.', '.', '.', ''], [(17, 12), (15, 12), (15, 2)], [False, False, False, False], 66, False, [True, True, True, False], 463, 'North', (13, 8))
Element 18: (3, (13, 8), ['.', '', '.', '%'], [(18, 12), (15, 11), (15, 3)], [False, False, False, True], 64, False, [True, False, True, False], 502, 'North', (13, 9))
Element 19: (3, (13, 9), ['.', '', '%', '.'], [(18, 13), (16, 11), (14, 3)], [False, False, True, False], 62, False, [True, False, False, True], 541, 'East', (14, 9))
