Element 1: (2, (11, 9), ['%', '%', '%', '.'], [(8, 6), (4, 2), (13, 9)], [True, True, True, False], 98, False, [False, False, False, True], 19, 'East', (12, 9))
Element 2: (2, (12, 9), ['', '.', '%', ''], [(8, 7), (4, 1), (14, 9)], [False, False, True, False], 96, False, [False, True, False, False], 1048, 'South', (12, 8))
Element 3: (2, (12, 8), ['%', '.', '', '.'], [(8, 8), (3, 1), (15, 9)], [True, False, False, False], 94, False, [False, True, False, True], 1087, 'East', (13, 8))
Element 4: (2, (13, 8), ['', '.', '', '%'], [(9, 8), (3, 2), (16, 9)], [False, False, False, True], 92, False, [False, True, False, False], 1126, 'South', (13, 7))
Element 5: (2, (13, 7), ['.', '.', '', '.'], [(10, 8), (2, 2), (17, 9)], [False, False, False, False], 90, False, [True, True, False, True], 1165, 'East', (14, 7))
Element 6: (2, (14, 7), ['', '.', '%', '.'], [(9, 8), (2, 1), (18, 9)], [False, False, True, False], 88, False, [False, True, False, True], 1194, 'East', (15, 7))
Element 7: (2, (15, 7), ['', '.', '%', '.'], [(8, 8), (1, 1), (18, 10)], [False, False, True, False], 86, False, [False, True, False, True], 1223, 'East', (16, 7))
Element 8: (2, (16, 7), ['', '.', '%', '%'], [(8, 7), (1, 2), (18, 11)], [False, False, True, True], 84, False, [False, True, False, False], 1252, 'South', (16, 6))
Element 9: (2, (16, 6), ['.', '.', '', '.'], [(7, 7), (1, 1), (18, 12)], [False, False, False, False], 82, False, [True, True, False, True], 1281, 'East', (17, 6))
Element 10: (2, (17, 6), ['', '.', '%', '.'], [(6, 7), (2, 1), (18, 13)], [False, False, True, False], 80, False, [False, True, False, True], 1310, 'East', (18, 6))
Element 11: (2, (18, 6), ['', '%', '%', '%'], [(6, 6), (2, 2), (17, 13)], [False, True, True, True], 78, False, [False, False, False, False], 1339, 'West', (17, 6))
Element 12: (2, (17, 6), ['', '.', '%', ''], [(6, 5), (1, 2), (17, 12)], [False, False, True, False], 76, False, [False, True, False, False], 2348, 'South', (17, 5))
Element 13: (2, (17, 5), ['.', '.', '', '%'], [(7, 5), (2, 2), (17, 11)], [False, False, False, True], 74, False, [True, True, False, False], 2377, 'South', (17, 4))
Element 14: (2, (17, 4), ['.', '.', '', '.'], [(8, 5), (3, 2), (17, 10)], [False, False, False, False], 72, False, [True, True, False, True], 2406, 'East', (18, 4))
Element 15: (2, (18, 4), ['', '%', '%', '%'], [(9, 5), (3, 1), (16, 10)], [False, True, True, True], 70, False, [False, False, False, False], 2435, 'West', (17, 4))
Element 16: (2, (17, 4), ['.', '.', '', ''], [(10, 5), (2, 1), (16, 11)], [False, False, False, False], 68, False, [True, True, False, False], 2454, 'South', (17, 3))
Element 17: (2, (17, 3), ['.', '.', '', '%'], [(10, 6), (3, 1), (16, 12)], [False, False, False, True], 66, False, [True, True, False, False], 2483, 'South', (17, 2))
Element 18: (2, (17, 2), ['.', '.', '', '%'], [(11, 6), (4, 1), (16, 13)], [False, False, False, True], 64, False, [True, True, False, False], 2512, 'South', (17, 1))
Element 19: (2, (17, 1), ['.', '%', '', '.'], [(12, 6), (4, 2), (16, 12)], [False, True, False, False], 62, False, [True, False, False, True], 3521, 'East', (18, 1))
Element 20: (2, (18, 1), ['', '%', '%', '%'], [(13, 6), (3, 2), (15, 12)], [False, True, True, True], 60, False, [False, False, False, False], 3550, 'West', (17, 1))
Element 21: (2, (17, 1), ['.', '%', '', ''], [(14, 6), (4, 2), (15, 11)], [False, True, False, False], 58, False, [True, False, False, False], 3569, 'West', (16, 1))
Element 22: (2, (16, 1), ['.', '%', '.', ''], [(15, 6), (5, 2), (15, 10)], [False, True, False, False], 56, False, [True, False, True, False], 3598, 'North', (16, 2))
Element 23: (2, (16, 2), ['.', '', '.', ''], [(15, 5), (5, 2), (15, 11)], [False, False, False, False], 54, False, [True, False, True, False], 3617, 'North', (16, 3))
Element 24: (2, (16, 3), ['.', '', '.', ''], [(16, 5), (4, 2), (15, 12)], [False, False, False, False], 52, False, [True, False, True, False], 3636, 'North', (16, 4))
Element 25: (2, (16, 4), ['%', '', '', ''], [(17, 5), (4, 1), (14, 12)], [True, False, False, False], 50, False, [False, False, False, False], 3655, 'North', (16, 5))
Element 26: (2, (16, 5), ['', '', '', ''], [(17, 6), (3, 1), (14, 13)], [False, False, False, False], 48, False, [False, False, False, False], 3664, 'West', (15, 5))
Element 27: (2, (15, 5), ['.', '%', '', ''], [(18, 6), (3, 2), (13, 13)], [False, True, False, False], 46, False, [True, False, False, False], 3673, 'West', (14, 5))
Element 28: (2, (14, 5), ['.', '.', '', ''], [(17, 6), (2, 2), (12, 13)], [False, False, False, False], 44, False, [True, True, False, False], 3692, 'South', (14, 4))
Element 29: (2, (14, 4), ['.', '.', '', '%'], [(16, 6), (2, 1), (11, 13)], [False, False, False, True], 42, False, [True, True, False, False], 3711, 'South', (14, 3))
