Element 1: (2, (3, 12), ['%', '%', '.', '.'], [(2, 1), (2, 9), (12, 4)], [True, True, False, False], 98, False, [False, False, True, True], 19, 'East', (4, 12))
Element 2: (2, (4, 12), ['', '%', '%', '.'], [(3, 1), (2, 8), (13, 4)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (5, 12))
Element 3: (2, (5, 12), ['', '.', '.', '.'], [(4, 1), (3, 8), (14, 4)], [False, False, False, False], 94, False, [False, True, True, True], 97, 'East', (6, 12))
Element 4: (2, (6, 12), ['', '.', '.', '%'], [(4, 2), (4, 8), (14, 5)], [False, False, False, True], 92, False, [False, True, True, False], 136, 'North', (6, 13))
Element 5: (2, (6, 13), ['.', '', '%', '.'], [(5, 2), (5, 8), (15, 5)], [False, False, True, False], 90, False, [True, False, False, True], 175, 'East', (7, 13))
Element 6: (2, (7, 13), ['', '%', '%', '%'], [(4, 2), (5, 7), (16, 5)], [False, True, True, True], 88, False, [False, False, False, False], 204, 'West', (6, 13))
Element 7: (2, (6, 13), ['.', '', '%', ''], [(3, 2), (6, 7), (17, 5)], [False, False, True, False], 86, False, [True, False, False, False], 233, 'West', (5, 13))
Element 8: (2, (5, 13), ['%', '', '%', ''], [(2, 2), (7, 7), (17, 6)], [True, False, True, False], 84, False, [False, False, False, False], 272, 'East', (6, 13))
Element 9: (2, (6, 13), ['', '', '%', ''], [(1, 2), (8, 7), (18, 6)], [False, False, True, False], 82, False, [False, False, False, False], 1291, 'South', (6, 12))
Element 10: (2, (6, 12), ['', '.', '', '%'], [(2, 2), (8, 8), (17, 6)], [False, False, False, True], 80, False, [False, True, False, False], 1300, 'South', (6, 11))
Element 11: (2, (6, 11), ['.', '.', '', '.'], [(3, 2), (9, 8), (16, 6)], [False, False, False, False], 78, False, [True, True, False, True], 1329, 'East', (7, 11))
Element 12: (2, (7, 11), ['', '.', '%', '%'], [(4, 2), (10, 8), (16, 7)], [False, False, True, True], 76, False, [False, True, False, False], 1358, 'South', (7, 10))
Element 13: (2, (7, 10), ['.', '%', '', '.'], [(4, 1), (9, 8), (15, 7)], [False, True, False, False], 74, False, [True, False, False, True], 1377, 'East', (8, 10))
Element 14: (2, (8, 10), ['', '%', '%', '.'], [(3, 1), (8, 8), (15, 6)], [False, True, True, False], 72, False, [False, False, False, True], 1396, 'East', (9, 10))
