Element 1: (3, (18, 8), ['.', '%', '.', '%'], [(7, 7), (6, 10), (10, 8)], [False, True, False, True], 98, False, [True, False, True, False], 29, 'North', (18, 9))
Element 2: (3, (18, 9), ['.', '', '.', '%'], [(8, 7), (7, 10), (9, 8)], [False, False, False, True], 96, False, [True, False, True, False], 1048, 'North', (18, 10))
Element 3: (3, (18, 10), ['.', '', '.', '%'], [(8, 8), (8, 10), (10, 8)], [False, False, False, True], 94, False, [True, False, True, False], 1077, 'North', (18, 11))
Element 4: (3, (18, 11), ['.', '', '.', '%'], [(9, 8), (9, 10), (10, 8)], [False, False, False, True], 92, False, [True, False, True, False], 1096, 'North', (18, 12))
Element 5: (3, (18, 12), ['.', '', '.', '%'], [(8, 8), (9, 11), (10, 8)], [False, False, False, True], 90, False, [True, False, True, False], 1115, 'North', (18, 13))
Element 6: (3, (18, 13), ['.', '', '%', '%'], [(8, 7), (10, 11), (9, 8)], [False, False, True, True], 88, False, [True, False, False, False], 1134, 'West', (17, 13))
Element 7: (3, (17, 13), ['.', '.', '%', ''], [(8, 6), (11, 11), (8, 8)], [False, False, True, False], 86, False, [True, True, False, False], 1163, 'South', (17, 12))
Element 8: (3, (17, 12), ['.', '.', '', ''], [(9, 6), (12, 11), (8, 7)], [False, False, False, False], 84, False, [True, True, False, False], 1192, 'South', (17, 11))
Element 9: (3, (17, 11), ['.', '.', '', ''], [(10, 6), (13, 11), (8, 6)], [False, False, False, False], 82, False, [True, True, False, False], 1221, 'South', (17, 10))
Element 10: (3, (17, 10), ['.', '.', '', ''], [(11, 6), (12, 11), (8, 5)], [False, False, False, False], 80, False, [True, True, False, False], 1250, 'South', (17, 9))
Element 11: (3, (17, 9), ['.', '.', '', ''], [(12, 6), (11, 11), (9, 5)], [False, False, False, False], 78, False, [True, True, False, False], 2269, 'South', (17, 8))
Element 12: (3, (17, 8), ['%', '%', '', ''], [(13, 6), (11, 12), (10, 5)], [True, True, False, False], 76, False, [False, False, False, False], 2308, 'North', (17, 9))
Element 13: (3, (17, 9), ['.', '', '', ''], [(14, 6), (11, 13), (10, 4)], [False, False, False, False], 74, False, [True, False, False, False], 2337, 'West', (16, 9))
Element 14: (3, (16, 9), ['.', '%', '.', ''], [(15, 6), (12, 13), (11, 4)], [False, True, False, False], 72, False, [True, False, True, False], 2376, 'North', (16, 10))
Element 15: (3, (16, 10), ['.', '', '.', ''], [(16, 6), (13, 13), (12, 4)], [False, False, False, False], 70, False, [True, False, True, False], 2415, 'North', (16, 11))
Element 16: (3, (16, 11), ['.', '', '.', ''], [(17, 6), (14, 13), (13, 4)], [False, False, False, False], 68, False, [True, False, True, False], 2454, 'North', (16, 12))
Element 17: (3, (16, 12), ['.', '', '.', ''], [(18, 6), (14, 12), (14, 4)], [False, False, False, False], 66, False, [True, False, True, False], 2493, 'North', (16, 13))
Element 18: (3, (16, 13), ['%', '', '%', ''], [(17, 6), (15, 12), (14, 5)], [True, False, True, False], 64, False, [False, False, False, False], 2522, 'South', (16, 12))
Element 19: (3, (16, 12), ['', '', '', ''], [(17, 5), (15, 11), (15, 5)], [False, False, False, False], 62, False, [False, False, False, False], 2551, 'West', (15, 12))
Element 20: (3, (15, 12), ['', '', '%', ''], [(17, 4), (15, 10), (16, 5)], [False, False, True, False], 60, False, [False, False, False, False], 2580, 'South', (15, 11))
Element 21: (3, (15, 11), ['%', '', '', ''], [(18, 4), (15, 9), (16, 4)], [True, False, False, False], 58, False, [False, False, False, False], 2609, 'South', (15, 10))
Element 22: (3, (15, 10), ['%', '', '', ''], [(17, 4), (14, 9), (16, 3)], [True, False, False, False], 56, False, [False, False, False, False], 2628, 'South', (15, 9))
Element 23: (3, (15, 9), ['', '%', '', ''], [(17, 3), (13, 9), (16, 2)], [False, True, False, False], 54, False, [False, False, False, False], 2657, 'West', (14, 9))
Element 24: (3, (14, 9), ['', '%', '%', ''], [(17, 2), (13, 8), (16, 1)], [False, True, True, False], 52, False, [False, False, False, False], 2686, 'West', (13, 9))
Element 25: (3, (13, 9), ['.', '', '%', ''], [(17, 1), (13, 7), (15, 1)], [False, False, True, False], 50, False, [True, False, False, False], 2715, 'West', (12, 9))
Element 26: (3, (12, 9), ['.', '.', '%', ''], [(18, 1), (14, 7), (15, 2)], [False, False, True, False], 48, False, [True, True, False, False], 2754, 'South', (12, 8))
Element 27: (3, (12, 8), ['%', '.', '', ''], [(17, 1), (15, 7), (15, 3)], [True, False, False, False], 46, False, [False, True, False, False], 2783, 'South', (12, 7))
Element 28: (3, (12, 7), ['.', '', '', ''], [(16, 1), (16, 7), (14, 3)], [False, False, False, False], 44, False, [True, False, False, False], 2812, 'West', (11, 7))
Element 29: (3, (11, 7), ['%', '', '%', ''], [(16, 2), (16, 6), (13, 3)], [True, False, True, False], 42, False, [False, False, False, False], 2831, 'South', (11, 6))
Element 30: (3, (11, 6), ['', '%', '', ''], [(16, 3), (17, 6), (12, 3)], [False, True, False, False], 40, False, [False, False, False, False], 2840, 'East', (12, 6))
Element 31: (3, (12, 6), ['', '%', '', ''], [(16, 4), (18, 6), (11, 3)], [False, True, False, False], 38, False, [False, False, False, False], 2849, 'East', (13, 6))
Element 32: (3, (13, 6), ['', '.', '', ''], [(16, 5), (17, 6), (11, 2)], [False, False, False, False], 36, False, [False, True, False, False], 2858, 'South', (13, 5))
