Element 1: (2, (8, 6), ['.', '.', 'F', '.'], [(9, 12), (8, 1), (14, 4)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (8, 7))
Element 2: (2, (8, 7), ['.', '', '.', '%'], [(10, 12), (9, 1), (14, 5)], [False, False, False, True], 96, False, [True, False, True, False], 1048, 'North', (8, 8))
Element 3: (2, (8, 8), ['%', '', '%', '.'], [(11, 12), (10, 1), (15, 5)], [True, False, True, False], 94, False, [False, False, False, True], 2077, 'East', (9, 8))
Element 4: (2, (9, 8), ['', '%', '%', '.'], [(11, 13), (11, 1), (16, 5)], [False, True, True, False], 92, False, [False, False, False, True], 2116, 'East', (10, 8))
Element 5: (2, (10, 8), ['', '%', '%', '%'], [(12, 13), (12, 1), (17, 5)], [False, True, True, True], 90, False, [False, False, False, False], 2155, 'West', (9, 8))
Element 6: (2, (9, 8), ['', '%', '%', ''], [(13, 13), (13, 1), (17, 6)], [False, True, True, False], 88, False, [False, False, False, False], 2184, 'West', (8, 8))
Element 7: (2, (8, 8), ['%', '', '%', ''], [(14, 13), (14, 1), (18, 6)], [True, False, True, False], 86, False, [False, False, False, False], 2213, 'South', (8, 7))
Element 8: (2, (8, 7), ['.', '', '', '%'], [(14, 12), (15, 1), (17, 6)], [False, False, False, True], 84, False, [True, False, False, False], 2232, 'West', (7, 7))
Element 9: (2, (7, 7), ['.', '.', '%', ''], [(15, 12), (16, 1), (16, 6)], [False, False, True, False], 82, False, [True, True, False, False], 2271, 'South', (7, 6))
Element 10: (2, (7, 6), ['.', '.', '', ''], [(16, 12), (17, 1), (16, 7)], [False, False, False, False], 80, False, [True, True, False, False], 2310, 'South', (7, 5))
Element 11: (2, (7, 5), ['F', '.', '', '.'], [(17, 12), (18, 1), (15, 7)], [False, False, False, False], 78, False, [False, True, False, True], 2349, 'West', (6, 5))
Element 12: (2, (6, 5), ['%', '.', '.', ''], [(18, 12), (17, 1), (15, 6)], [True, False, False, False], 76, False, [False, True, True, False], 3368, 'North', (6, 6))
Element 13: (2, (6, 6), ['%', '', '.', ''], [(18, 13), (17, 2), (14, 6)], [True, False, False, False], 74, False, [False, False, True, False], 3407, 'North', (6, 7))
Element 14: (2, (6, 7), ['.', '', '%', ''], [(17, 13), (17, 3), (14, 7)], [False, False, True, False], 72, False, [True, False, False, False], 3446, 'West', (5, 7))
Element 15: (2, (5, 7), ['.', '%', '.', ''], [(16, 13), (17, 4), (13, 7)], [False, True, False, False], 70, False, [True, False, True, False], 3485, 'North', (5, 8))
Element 16: (2, (5, 8), ['.', '', '%', '%'], [(17, 13), (18, 4), (13, 8)], [False, False, True, True], 68, False, [True, False, False, False], 3514, 'West', (4, 8))
Element 17: (2, (4, 8), ['.', '.', '%', ''], [(18, 13), (17, 4), (13, 9)], [False, False, True, False], 66, False, [True, True, False, False], 3533, 'South', (4, 7))
Element 18: (2, (4, 7), ['%', '%', '', ''], [(18, 12), (16, 4), (14, 9)], [True, True, False, False], 64, False, [False, False, False, False], 3562, 'North', (4, 8))
Element 19: (2, (4, 8), ['.', '', '%', ''], [(18, 11), (16, 3), (15, 9)], [False, False, True, False], 62, False, [True, False, False, False], 3591, 'West', (3, 8))
Element 20: (2, (3, 8), ['.', '%', '%', ''], [(18, 10), (16, 2), (16, 9)], [False, True, True, False], 60, False, [True, False, False, False], 3630, 'West', (2, 8))
Element 21: (2, (2, 8), ['%', '%', '.', ''], [(18, 9), (15, 2), (17, 9)], [True, True, False, False], 58, False, [False, False, True, False], 3669, 'North', (2, 9))
Element 22: (2, (2, 9), ['.', '', '%', '%'], [(18, 8), (15, 3), (17, 10)], [False, False, True, True], 56, False, [True, False, False, False], 3708, 'West', (1, 9))
Element 23: (2, (1, 9), ['%', '%', '%', ''], [(17, 8), (14, 3), (17, 11)], [True, True, True, False], 54, False, [False, False, False, False], 3747, 'East', (2, 9))
Element 24: (2, (2, 9), ['', '', '%', '%'], [(17, 9), (13, 3), (16, 11)], [False, False, True, True], 52, False, [False, False, False, False], 3766, 'South', (2, 8))
Element 25: (2, (2, 8), ['%', '%', '', ''], [(17, 10), (13, 4), (16, 10)], [True, True, False, False], 50, False, [False, False, False, False], 3785, 'East', (3, 8))
Element 26: (2, (3, 8), ['', '%', '%', ''], [(17, 11), (13, 5), (15, 10)], [False, True, True, False], 48, False, [False, False, False, False], 3804, 'East', (4, 8))
Element 27: (2, (4, 8), ['', '', '%', ''], [(16, 11), (13, 6), (15, 11)], [False, False, True, False], 46, False, [False, False, False, False], 3823, 'East', (5, 8))
Element 28: #1#
