Element 1: (2, (11, 1), ['F', '%', '.', '.'], [(14, 7), (3, 8), (11, 3)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (10, 1))
Element 2: (2, (10, 1), ['.', '%', '.', ''], [(15, 7), (4, 8), (12, 3)], [False, True, False, False], 96, False, [True, False, True, False], 1048, 'North', (10, 2))
Element 3: (2, (10, 2), ['%', '', '%', '.'], [(16, 7), (4, 7), (13, 3)], [True, False, True, False], 94, False, [False, False, False, True], 1087, 'East', (11, 2))
Element 4: (2, (11, 2), ['', '', '', '%'], [(16, 6), (5, 7), (14, 3)], [False, False, False, True], 92, False, [False, False, False, False], 1126, 'North', (11, 3))
Element 5: (2, (11, 3), ['%', '', '.', ''], [(17, 6), (6, 7), (15, 3)], [True, False, False, False], 90, False, [False, False, True, False], 1155, 'North', (11, 4))
Element 6: (2, (11, 4), ['.', '', '%', '.'], [(18, 6), (7, 7), (16, 3)], [False, False, True, False], 88, False, [True, False, False, True], 1194, 'East', (12, 4))
Element 7: (2, (12, 4), ['', '', '%', '.'], [(17, 6), (8, 7), (17, 3)], [False, False, True, False], 86, False, [False, False, False, True], 2213, 'East', (13, 4))
Element 8: (2, (13, 4), ['', '', '.', '.'], [(17, 5), (8, 8), (17, 4)], [False, False, False, False], 84, False, [False, False, True, True], 2252, 'East', (14, 4))
Element 9: (2, (14, 4), ['', '', '.', '%'], [(16, 5), (9, 8), (18, 4)], [False, False, False, True], 82, False, [False, False, True, False], 2291, 'North', (14, 5))
Element 10: (2, (14, 5), ['.', '', '.', '.'], [(16, 4), (10, 8), (17, 4)], [False, False, False, False], 80, False, [True, False, True, True], 2320, 'East', (15, 5))
Element 11: (2, (15, 5), ['', '%', '.', ''], [(17, 4), (9, 8), (17, 3)], [False, True, False, False], 78, False, [False, False, True, False], 2329, 'North', (15, 6))
Element 12: (2, (15, 6), ['.', '', '', ''], [(18, 4), (8, 8), (16, 3)], [False, False, False, False], 76, False, [True, False, False, False], 2338, 'West', (14, 6))
Element 13: (2, (14, 6), ['.', '', '', ''], [(17, 4), (8, 7), (17, 3)], [False, False, False, False], 74, False, [True, False, False, False], 2347, 'West', (13, 6))
Element 14: (2, (13, 6), ['F', '.', '', ''], [(17, 3), (8, 6), (17, 2)], [False, False, False, False], 72, False, [False, True, False, False], 2376, 'West', (12, 6))
Element 15: (2, (12, 6), ['.', '%', '.', ''], [(17, 2), (9, 6), (17, 1)], [False, True, False, False], 70, False, [True, False, True, False], 3395, 'North', (12, 7))
Element 16: (2, (12, 7), ['.', '', '.', ''], [(16, 2), (10, 6), (18, 1)], [False, False, False, False], 68, False, [True, False, True, False], 3434, 'North', (12, 8))
Element 17: (2, (12, 8), ['%', '', '.', '.'], [(16, 1), (11, 6), (17, 1)], [True, False, False, False], 66, False, [False, False, True, True], 3463, 'East', (13, 8))
Element 18: (2, (13, 8), ['', '', '.', '%'], [(15, 1), (11, 7), (17, 2)], [False, False, False, True], 64, False, [False, False, True, False], 3492, 'North', (13, 9))
Element 19: (2, (13, 9), ['.', '', '%', '.'], [(15, 2), (12, 7), (17, 1)], [False, False, True, False], 62, False, [True, False, False, True], 3511, 'East', (14, 9))
Element 20: (2, (14, 9), ['', '%', '%', '.'], [(15, 3), (13, 7), (17, 2)], [False, True, True, False], 60, False, [False, False, False, True], 3520, 'East', (15, 9))
Element 21: (2, (15, 9), ['', '%', '.', '.'], [(16, 3), (14, 7), (16, 2)], [False, True, False, False], 58, False, [False, False, True, True], 3529, 'East', (16, 9))
Element 22: (2, (16, 9), ['', '%', '.', '.'], [(15, 3), (15, 7), (16, 1)], [False, True, False, False], 56, False, [False, False, True, True], 3538, 'East', (17, 9))
Element 23: (2, (17, 9), ['', '.', '.', '.'], [(14, 3), (16, 7), (15, 1)], [False, False, False, False], 54, False, [False, True, True, True], 3547, 'East', (18, 9))
Element 24: (2, (18, 9), ['', '.', '.', '%'], [(14, 4), (16, 6), (14, 1)], [False, False, False, True], 52, False, [False, True, True, False], 3566, 'North', (18, 10))
Element 25: (2, (18, 10), ['.', '', '.', '%'], [(14, 5), (17, 6), (13, 1)], [False, False, False, True], 50, False, [True, False, True, False], 3585, 'North', (18, 11))
Element 26: (2, (18, 11), ['.', '', '.', '%'], [(13, 5), (18, 6), (12, 1)], [False, False, False, True], 48, False, [True, False, True, False], 3614, 'North', (18, 12))
Element 27: (2, (18, 12), ['.', '', '.', '%'], [(13, 6), (17, 6), (11, 1)], [False, False, False, True], 46, False, [True, False, True, False], 3623, 'North', (18, 13))
Element 28: (2, (18, 13), ['.', '', '%', '%'], [(14, 6), (17, 5), (11, 2)], [False, False, True, True], 44, False, [True, False, False, False], 3632, 'West', (17, 13))
Element 29: (2, (17, 13), ['.', '.', '%', ''], [(15, 6), (17, 4), (10, 2)], [False, False, True, False], 42, False, [True, True, False, False], 3641, 'South', (17, 12))
Element 30: (2, (17, 12), ['.', '.', '', ''], [(15, 5), (18, 4), (10, 1)], [False, False, False, False], 40, False, [True, True, False, False], 3650, 'South', (17, 11))
Element 31: (2, (17, 11), ['.', '.', '', ''], [(15, 6), (17, 4), (9, 1)], [False, False, False, False], 38, False, [True, True, False, False], 3669, 'South', (17, 10))
Element 32: (2, (17, 10), ['.', '', '', ''], [(14, 6), (17, 3), (8, 1)], [False, False, False, False], 36, False, [True, False, False, False], 3688, 'West', (16, 10))
Element 33: (2, (16, 10), ['.', '', '.', ''], [(13, 6), (17, 2), (7, 1)], [False, False, False, False], 34, False, [True, False, True, False], 3707, 'North', (16, 11))
Element 34: (2, (16, 11), ['.', '', '.', ''], [(12, 6), (17, 1), (6, 1)], [False, False, False, False], 32, False, [True, False, True, False], 3726, 'North', (16, 12))
Element 35: (2, (16, 12), ['.', '', '.', ''], [(12, 7), (18, 1), (7, 1)], [False, False, False, False], 30, False, [True, False, True, False], 3735, 'North', (16, 13))
