Element 1: (1, (7, 1), ['.', '%', '%', '.'], [(12, 13), (11, 6), (15, 3)], [False, True, True, False], 98, False, [True, False, False, True], 9, 'East', (8, 1))
Element 2: (1, (8, 1), ['', '%', '%', '.'], [(13, 13), (12, 6), (16, 3)], [False, True, True, False], 96, False, [False, False, False, True], 1038, 'East', (9, 1))
Element 3: (1, (9, 1), ['', '%', '%', 'F'], [(14, 13), (13, 6), (17, 3)], [False, True, True, False], 94, False, [False, False, False, False], 1077, 'East', (10, 1))
Element 4: (1, (10, 1), ['', '%', '.', '.'], [(14, 12), (14, 6), (17, 4)], [False, True, False, False], 92, False, [False, False, True, True], 2106, 'East', (11, 1))
Element 5: (1, (11, 1), ['', '%', '.', '.'], [(15, 12), (15, 6), (18, 4)], [False, True, False, False], 90, False, [False, False, True, True], 2145, 'East', (12, 1))
Element 6: (1, (12, 1), ['', '%', '%', '.'], [(16, 12), (16, 6), (17, 4)], [False, True, True, False], 88, False, [False, False, False, True], 2174, 'East', (13, 1))
Element 7: (1, (13, 1), ['', '%', '%', '.'], [(17, 12), (17, 6), (17, 5)], [False, True, True, False], 86, False, [False, False, False, True], 2213, 'East', (14, 1))
Element 8: (1, (14, 1), ['', '%', '%', '.'], [(18, 12), (18, 6), (16, 5)], [False, True, True, False], 84, False, [False, False, False, True], 2252, 'East', (15, 1))
Element 9: (1, (15, 1), ['', '%', '.', '.'], [(18, 13), (17, 6), (16, 4)], [False, True, False, False], 82, False, [False, False, True, True], 2281, 'East', (16, 1))
Element 10: (1, (16, 1), ['', '%', '.', '.'], [(17, 13), (16, 6), (16, 5)], [False, True, False, False], 80, False, [False, False, True, True], 2300, 'East', (17, 1))
Element 11: (1, (17, 1), ['', '%', '.', '.'], [(16, 13), (16, 7), (15, 5)], [False, True, False, False], 78, False, [False, False, True, True], 2339, 'East', (18, 1))
Element 12: (1, (18, 1), ['', '%', '%', '%'], [(17, 13), (15, 7), (14, 5)], [False, True, True, True], 76, False, [False, False, False, False], 2368, 'West', (17, 1))
