Element 1: (2, (7, 13), ['.', '%', '%', '%'], [(18, 13), (6, 5), (18, 9)], [False, True, True, True], 98, False, [True, False, False, False], 1009, 'West', (6, 13))
Element 2: (2, (6, 13), ['.', '.', '%', ''], [(18, 12), (6, 6), (18, 10)], [False, False, True, False], 96, False, [True, True, False, False], 1048, 'South', (6, 12))
Element 3: (2, (6, 12), ['.', '.', '', '%'], [(17, 12), (7, 6), (18, 11)], [False, False, False, True], 94, False, [True, True, False, False], 1087, 'South', (6, 11))
Element 4: (2, (6, 11), ['.', '.', '', '.'], [(16, 12), (8, 6), (17, 11)], [False, False, False, False], 92, False, [True, True, False, True], 1126, 'East', (7, 11))
Element 5: (2, (7, 11), ['', '.', '%', '%'], [(16, 13), (8, 7), (17, 10)], [False, False, True, True], 90, False, [False, True, False, False], 2155, 'South', (7, 10))
Element 6: (2, (7, 10), ['.', '%', '', '.'], [(16, 12), (8, 8), (17, 9)], [False, True, False, False], 88, False, [True, False, False, True], 2184, 'East', (8, 10))
Element 7: (2, (8, 10), ['', '%', '%', '.'], [(16, 11), (9, 8), (17, 8)], [False, True, True, False], 86, False, [False, False, False, True], 2223, 'East', (9, 10))
Element 8: (2, (9, 10), ['', '%', '.', '%'], [(16, 10), (10, 8), (18, 8)], [False, True, False, True], 84, False, [False, False, True, False], 2262, 'North', (9, 11))
Element 9: (2, (9, 11), ['%', '', '.', '.'], [(16, 9), (9, 8), (17, 8)], [True, False, False, False], 82, False, [False, False, True, True], 2281, 'East', (10, 11))
Element 10: (2, (10, 11), ['', '%', '.', '.'], [(15, 9), (8, 8), (17, 9)], [False, True, False, False], 80, False, [False, False, True, True], 2300, 'East', (11, 11))
Element 11: (2, (11, 11), ['', '%', '.', '.'], [(15, 10), (8, 7), (16, 9)], [False, True, False, False], 78, False, [False, False, True, True], 2319, 'East', (12, 11))
Element 12: (2, (12, 11), ['', '%', '%', '.'], [(15, 11), (7, 7), (16, 10)], [False, True, True, False], 76, False, [False, False, False, True], 2348, 'East', (13, 11))
Element 13: (2, (13, 11), ['', '%', '%', '%'], [(15, 12), (6, 7), (16, 11)], [False, True, True, True], 74, False, [False, False, False, False], 2377, 'West', (12, 11))
Element 14: (2, (12, 11), ['', '%', '%', ''], [(14, 12), (5, 7), (16, 12)], [False, True, True, False], 72, False, [False, False, False, False], 2396, 'West', (11, 11))
Element 15: (2, (11, 11), ['', '%', '.', ''], [(14, 13), (5, 8), (17, 12)], [False, True, False, False], 70, False, [False, False, True, False], 2415, 'North', (11, 12))
Element 16: (2, (11, 12), ['.', '', '.', '%'], [(13, 13), (4, 8), (18, 12)], [False, False, False, True], 68, False, [True, False, True, False], 2444, 'North', (11, 13))
Element 17: (2, (11, 13), ['%', '', '%', 'G'], [(12, 13), (4, 7), (18, 13)], [True, False, True, False], 66, False, [False, False, False, False], 2473, 'South', (11, 12))
Element 18: (2, (11, 12), ['.', '', 'G', '%'], [(11, 13), (4, 8), (17, 13)], [False, False, False, True], 64, False, [True, False, False, False], 2472, 'West', (10, 12))
Element 19: (2, (10, 12), ['.', '', '%', 'G'], [(11, 12), (3, 8), (16, 13)], [False, False, True, False], 62, False, [True, False, False, False], 2491, 'West', (9, 12))
Element 20: (2, (9, 12), ['.', '', '.', ''], [(11, 11), (2, 8), (17, 13)], [False, False, False, False], 60, False, [True, False, True, False], 2510, 'North', (9, 13))
Element 21: (2, (9, 13), ['%', '', '%', '%'], [(12, 11), (2, 9), (18, 13)], [True, False, True, True], 58, False, [False, False, False, False], 2529, 'South', (9, 12))
