Element 1: (3, (16, 5), ['.', '.', 'G', '.'], [(9, 12), (3, 5), (16, 6)], [False, False, False, False], 98, False, [True, True, False, True], 29, 'East', (17, 5))
Element 2: (3, (17, 5), ['', '.', 'G', '%'], [(10, 12), (4, 5), (17, 6)], [False, False, False, True], 96, False, [False, True, False, False], 68, 'South', (17, 4))
Element 3: (3, (17, 4), ['.', '.', '', '.'], [(11, 12), (3, 5), (18, 6)], [False, False, False, False], 94, False, [True, True, False, True], 97, 'East', (18, 4))
Element 4: (3, (18, 4), ['', '%', '%', '%'], [(11, 13), (2, 5), (17, 6)], [False, True, True, True], 92, False, [False, False, False, False], 116, 'West', (17, 4))
Element 5: (3, (17, 4), ['.', '.', 'G', ''], [(12, 13), (1, 5), (17, 5)], [False, False, False, False], 90, False, [True, True, False, False], 135, 'South', (17, 3))
Element 6: (3, (17, 3), ['.', '.', 'G', '%'], [(13, 13), (2, 5), (17, 4)], [False, False, False, True], 88, False, [True, True, False, False], 154, 'South', (17, 2))
Element 7: (3, (17, 2), ['.', '.', '', '%'], [(14, 13), (2, 5), (16, 4)], [False, False, False, True], 86, False, [True, True, False, False], 183, 'South', (17, 1))
Element 8: (3, (17, 1), ['.', '%', '', '.'], [(14, 12), (3, 5), (16, 3)], [False, True, False, False], 84, False, [True, False, False, True], 212, 'East', (18, 1))
Element 9: (3, (18, 1), ['', '%', '%', '%'], [(15, 12), (4, 5), (16, 2)], [False, True, True, True], 82, False, [False, False, False, False], 241, 'West', (17, 1))
Element 10: (3, (17, 1), ['G', '%', '', ''], [(16, 12), (3, 5), (16, 1)], [False, True, False, False], 80, False, [False, False, False, False], 260, 'North', (17, 2))
Element 11: (3, (17, 2), ['', '', '', '%'], [(17, 12), (2, 5), (15, 1)], [False, False, False, True], 78, False, [False, False, False, False], 279, 'South', (17, 1))
Element 12: (3, (17, 1), ['', '%', '', ''], [(18, 12), (1, 5), (15, 2)], [False, True, False, False], 76, False, [False, False, False, False], 298, 'North', (17, 2))
Element 13: (3, (17, 2), ['', '', '', '%'], [(18, 13), (2, 5), (15, 3)], [False, False, False, True], 74, False, [False, False, False, False], 317, 'West', (16, 2))
Element 14: (3, (16, 2), ['', '', '', ''], [(17, 13), (2, 5), (14, 3)], [False, False, False, False], 72, False, [False, False, False, False], 336, 'North', (16, 3))
Element 15: (3, (16, 3), ['', '', '', ''], [(16, 13), (3, 5), (14, 4)], [False, False, False, False], 70, False, [False, False, False, False], 355, 'North', (16, 4))
Element 16: (3, (16, 4), ['%', '', '', ''], [(17, 13), (4, 5), (14, 5)], [True, False, False, False], 68, False, [False, False, False, False], 364, 'South', (16, 3))
Element 17: (3, (16, 3), ['', '', '', ''], [(18, 13), (3, 5), (15, 5)], [False, False, False, False], 66, False, [False, False, False, False], 373, 'West', (15, 3))
Element 18: (3, (15, 3), ['', '', '%', ''], [(18, 12), (2, 5), (16, 5)], [False, False, True, False], 64, False, [False, False, False, False], 372, 'South', (15, 2))
Element 19: (3, (15, 2), ['%', '', '', ''], [(18, 11), (1, 5), (15, 5)], [True, False, False, False], 62, False, [False, False, False, False], 381, 'South', (15, 1))
Element 20: (3, (15, 1), ['.', '%', '', ''], [(18, 10), (2, 5), (14, 5)], [False, True, False, False], 60, False, [True, False, False, False], 390, 'West', (14, 1))
Element 21: (3, (14, 1), ['.', '%', '%', ''], [(18, 9), (2, 5), (14, 6)], [False, True, True, False], 58, False, [True, False, False, False], 419, 'West', (13, 1))
Element 22: (3, (13, 1), ['.', '%', '%', ''], [(18, 8), (3, 5), (14, 7)], [False, True, True, False], 56, False, [True, False, False, False], 448, 'West', (12, 1))
Element 23: (3, (12, 1), ['.', '%', '%', ''], [(17, 8), (4, 5), (15, 7)], [False, True, True, False], 54, False, [True, False, False, False], 477, 'West', (11, 1))
Element 24: (3, (11, 1), ['F', '%', '.', ''], [(17, 9), (3, 5), (16, 7)], [False, True, False, False], 52, False, [False, False, True, False], 506, 'West', (10, 1))
Element 25: (3, (10, 1), ['.', '%', '.', ''], [(17, 10), (2, 5), (15, 7)], [False, True, False, False], 50, False, [True, False, True, False], 1515, 'North', (10, 2))
Element 26: (3, (10, 2), ['%', '', '%', '.'], [(17, 11), (1, 5), (14, 7)], [True, False, True, False], 48, False, [False, False, False, True], 1534, 'East', (11, 2))
Element 27: (3, (11, 2), ['', '', '.', '%'], [(16, 11), (2, 5), (13, 7)], [False, False, False, True], 46, False, [False, False, True, False], 1563, 'North', (11, 3))
Element 28: (3, (11, 3), ['%', '', '.', '.'], [(16, 10), (2, 5), (13, 8)], [True, False, False, False], 44, False, [False, False, True, True], 1592, 'East', (12, 3))
Element 29: (3, (12, 3), ['', '%', '.', '.'], [(16, 9), (3, 5), (13, 9)], [False, True, False, False], 42, False, [False, False, True, True], 1621, 'East', (13, 3))
Element 30: (3, (13, 3), ['', '%', '.', ''], [(15, 9), (4, 5), (14, 9)], [False, True, False, False], 40, False, [False, False, True, False], 1650, 'North', (13, 4))
Element 31: (3, (13, 4), ['.', '', '.', ''], [(15, 10), (3, 5), (15, 9)], [False, False, False, False], 38, False, [True, False, True, False], 1669, 'North', (13, 5))
Element 32: (3, (13, 5), ['%', '', '.', ''], [(15, 11), (2, 5), (16, 9)], [True, False, False, False], 36, False, [False, False, True, False], 1688, 'North', (13, 6))
Element 33: (3, (13, 6), ['F', '', '', ''], [(15, 10), (1, 5), (17, 9)], [False, False, False, False], 34, False, [False, False, False, False], 1697, 'West', (12, 6))
Element 34: (3, (12, 6), ['.', '%', '.', ''], [(15, 9), (2, 5), (18, 9)], [False, True, False, False], 32, False, [True, False, True, False], 2696, 'North', (12, 7))
Element 35: (3, (12, 7), ['.', '', '.', ''], [(16, 9), (2, 5), (18, 10)], [False, False, False, False], 30, False, [True, False, True, False], 2705, 'North', (12, 8))
Element 36: (3, (12, 8), ['%', '', '.', ''], [(16, 10), (3, 5), (18, 11)], [True, False, False, False], 28, False, [False, False, True, False], 2714, 'North', (12, 9))
Element 37: (3, (12, 9), ['.', '', '%', ''], [(15, 10), (4, 5), (18, 12)], [False, False, True, False], 26, False, [True, False, False, False], 2723, 'West', (11, 9))
Element 38: (3, (11, 9), ['%', '%', '%', ''], [(16, 10), (3, 5), (18, 13)], [True, True, True, False], 24, False, [False, False, False, False], 2732, 'East', (12, 9))
Element 39: (3, (12, 9), ['', '', '%', ''], [(16, 11), (2, 5), (17, 13)], [False, False, True, False], 22, False, [False, False, False, False], 2731, 'East', (13, 9))
Element 40: (3, (13, 9), ['', '', '%', ''], [(15, 11), (1, 5), (17, 12)], [False, False, True, False], 20, False, [False, False, False, False], 2730, 'East', (14, 9))
Element 41: (3, (14, 9), ['', '%', '%', ''], [(16, 11), (2, 5), (17, 11)], [False, True, True, False], 18, False, [False, False, False, False], 2729, 'East', (15, 9))
Element 42: (3, (15, 9), ['', '%', '', ''], [(15, 11), (2, 5), (17, 10)], [False, True, False, False], 16, False, [False, False, False, False], 2728, 'East', (16, 9))
Element 43: (3, (16, 9), ['', '%', 'G', ''], [(15, 10), (3, 5), (16, 10)], [False, True, False, False], 14, False, [False, False, False, False], 2727, 'East', (17, 9))
Element 44: (3, (17, 9), ['', '', '', ''], [(15, 9), (4, 5), (16, 11)], [False, False, False, False], 12, False, [False, False, False, False], 2726, 'East', (18, 9))
Element 45: (3, (18, 9), ['', '', '', '%'], [(15, 10), (3, 5), (16, 12)], [False, False, False, True], 10, False, [False, False, False, False], 2725, 'North', (18, 10))
Element 46: (3, (18, 10), ['', '', '', '%'], [(15, 9), (2, 5), (16, 13)], [False, False, False, True], 8, False, [False, False, False, False], 2724, 'North', (18, 11))
Element 47: (3, (18, 11), ['', '', '', '%'], [(16, 9), (1, 5), (16, 12)], [False, False, False, True], 6, False, [False, False, False, False], 2723, 'North', (18, 12))
Element 48: (3, (18, 12), ['', '', '', '%'], [(17, 9), (2, 5), (15, 12)], [False, False, False, True], 4, False, [False, False, False, False], 2722, 'North', (18, 13))
Element 49: (3, (18, 13), ['', '', '%', '%'], [(17, 8), (2, 5), (15, 11)], [False, False, True, True], 2, False, [False, False, False, False], 2721, 'West', (17, 13))
Element 50: (3, (17, 13), ['', '', '%', ''], [(17, 8), (2, 5), (15, 11)], [False, False, True, False], 0, False, [False, False, False, False], 2720, 'Stop', (17, 13))
Element 51: #0#
