Element 1: (0, (12, 7), ['.', 'F', '.', '.'], [(15, 7), (15, 11), (16, 1)], [False, False, False, False], 98, False, [True, False, True, True], 0, 'South', (12, 6))
Element 14: (0, (13, 1), ['.', '%', '%', ''], [(14, 5), (14, 13), (16, 6)], [False, True, True, False], 72, False, [True, False, False, False], 1377, 'West', (12, 1))
Element 15: (0, (12, 1), ['.', '%', '%', ''], [(13, 5), (13, 13), (16, 7)], [False, True, True, False], 70, False, [True, False, False, False], 1406, 'West', (11, 1))
Element 16: (0, (11, 1), ['F', '%', '.', ''], [(13, 4), (12, 13), (15, 7)], [False, True, False, False], 68, False, [False, False, True, False], 1435, 'West', (10, 1))
Element 17: (0, (10, 1), ['.', '%', '.', ''], [(13, 3), (11, 13), (14, 7)], [False, True, False, False], 66, False, [True, False, True, False], 2464, 'North', (10, 2))
Element 18: (0, (10, 2), ['%', '', '%', '.'], [(12, 3), (11, 12), (13, 7)], [True, False, True, False], 64, False, [False, False, False, True], 2503, 'East', (11, 2))
Element 19: (0, (11, 2), ['', '', '.', '%'], [(12, 4), (11, 11), (13, 8)], [False, False, False, True], 62, False, [False, False, True, False], 2542, 'North', (11, 3))
Element 20: (0, (11, 3), ['%', '', 'G', ''], [(11, 4), (12, 11), (13, 9)], [True, False, False, False], 60, False, [False, False, False, False], 2581, 'East', (12, 3))
Element 21: (0, (12, 3), ['', '%', '', ''], [(10, 4), (13, 11), (14, 9)], [False, True, False, False], 58, False, [False, False, False, False], 2610, 'East', (13, 3))
Element 22: (0, (13, 3), ['', '%', '', ''], [(10, 5), (12, 11), (15, 9)], [False, True, False, False], 56, False, [False, False, False, False], 2629, 'East', (14, 3))
Element 23: (0, (14, 3), ['', '%', '', ''], [(10, 6), (11, 11), (16, 9)], [False, True, False, False], 54, False, [False, False, False, False], 2648, 'East', (15, 3))
Element 24: (0, (15, 3), ['', '', '%', ''], [(11, 6), (10, 11), (17, 9)], [False, False, True, False], 52, False, [False, False, False, False], 2677, 'West', (14, 3))
Element 25: (0, (14, 3), ['', '%', '', ''], [(11, 7), (10, 12), (18, 9)], [False, True, False, False], 50, False, [False, False, False, False], 2706, 'North', (14, 4))
Element 26: (0, (14, 4), ['', '', '', '%'], [(12, 7), (9, 12), (18, 10)], [False, False, False, True], 48, False, [False, False, False, False], 2725, 'North', (14, 5))
Element 27: (0, (14, 5), ['', '', '', ''], [(12, 8), (9, 13), (17, 10)], [False, False, False, False], 46, False, [False, False, False, False], 2754, 'West', (13, 5))
Element 28: (0, (13, 5), ['%', '', '', ''], [(12, 9), (9, 12), (16, 10)], [True, False, False, False], 44, False, [False, False, False, False], 2773, 'South', (13, 4))
Element 29: (0, (13, 4), ['', '', '', ''], [(11, 9), (9, 11), (15, 10)], [False, False, False, False], 42, False, [False, False, False, False], 2802, 'West', (12, 4))
Element 30: (0, (12, 4), ['', '', '%', ''], [(12, 9), (9, 10), (15, 11)], [False, False, True, False], 40, False, [False, False, False, False], 2811, 'West', (11, 4))
Element 31: (0, (11, 4), ['', '', '%', ''], [(13, 9), (8, 10), (16, 11)], [False, False, True, False], 38, False, [False, False, False, False], 2820, 'West', (10, 4))
Element 32: (0, (10, 4), ['.', '%', '', ''], [(14, 9), (7, 10), (17, 11)], [False, True, False, False], 36, False, [True, False, False, False], 2829, 'West', (9, 4))
Element 33: (0, (9, 4), ['.', '.', '.', ''], [(15, 9), (7, 11), (18, 11)], [False, False, False, False], 34, False, [True, True, True, False], 2848, 'North', (9, 5))
Element 34: (0, (9, 5), ['.', '', '.', ''], [(16, 9), (6, 11), (18, 12)], [False, False, False, False], 32, False, [True, False, True, False], 2867, 'North', (9, 6))
Element 35: (0, (9, 6), ['.', '', '%', ''], [(17, 9), (6, 12), (18, 13)], [False, False, True, False], 30, False, [True, False, False, False], 2886, 'West', (8, 6))
Element 36: (0, (8, 6), ['.', '.', 'F', ''], [(17, 8), (6, 13), (17, 13)], [False, False, False, False], 28, False, [True, True, False, False], 2915, 'North', (8, 7))
Element 37: (0, (8, 7), ['.', '', '.', '%'], [(18, 8), (7, 13), (17, 12)], [False, False, False, True], 26, False, [True, False, True, False], 3934, 'North', (8, 8))
Element 38: (0, (8, 8), ['%', '', '%', '.'], [(18, 9), (6, 13), (16, 12)], [True, False, True, False], 24, False, [False, False, False, True], 3943, 'East', (9, 8))
Element 39: (0, (9, 8), ['', '%', '%', '.'], [(18, 10), (5, 13), (16, 13)], [False, True, True, False], 22, False, [False, False, False, True], 3962, 'East', (10, 8))
Element 40: (0, (10, 8), ['', '%', '%', '%'], [(18, 11), (5, 12), (16, 12)], [False, True, True, True], 20, False, [False, False, False, False], 3981, 'West', (9, 8))
Element 41: (0, (9, 8), ['', '%', '%', ''], [(18, 12), (5, 11), (15, 12)], [False, True, True, False], 18, False, [False, False, False, False], 3990, 'West', (8, 8))
Element 42: (0, (8, 8), ['%', '', '%', ''], [(18, 13), (5, 10), (14, 12)], [True, False, True, False], 16, False, [False, False, False, False], 3999, 'South', (8, 7))
Element 43: (0, (8, 7), ['.', '', '', '%'], [(17, 13), (6, 10), (14, 13)], [False, False, False, True], 14, False, [True, False, False, False], 4008, 'West', (7, 7))
Element 44: (0, (7, 7), ['.', '.', '%', ''], [(17, 12), (5, 10), (13, 13)], [False, False, True, False], 12, False, [True, True, False, False], 4017, 'South', (7, 6))
Element 45: (0, (7, 6), ['.', '.', '', ''], [(17, 11), (4, 10), (12, 13)], [False, False, False, False], 10, False, [True, True, False, False], 4036, 'South', (7, 5))
Element 46: (0, (7, 5), ['F', '.', '', '.'], [(17, 10), (3, 10), (11, 13)], [False, False, False, False], 8, False, [False, True, False, True], 4055, 'West', (6, 5))
Element 47: #1#
