Element 1: (1, (1, 5), ['%', '%', '%', '.'], [(13, 13), (4, 7), (15, 3)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (2, 5))
Element 2: (1, (2, 5), ['', '%', '%', '.'], [(14, 13), (5, 7), (16, 3)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (3, 5))
Element 3: (1, (3, 5), ['', '%', '%', '.'], [(14, 12), (6, 7), (17, 3)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (4, 5))
Element 4: (1, (4, 5), ['', '%', '%', '%'], [(15, 12), (7, 7), (17, 4)], [False, True, True, True], 92, False, [False, False, False, False], 126, 'West', (3, 5))
Element 5: (1, (3, 5), ['', '%', '%', ''], [(16, 12), (8, 7), (18, 4)], [False, True, True, False], 90, False, [False, False, False, False], 1145, 'West', (2, 5))
Element 6: (1, (2, 5), ['', '%', '%', ''], [(17, 12), (8, 8), (17, 4)], [False, True, True, False], 88, False, [False, False, False, False], 1164, 'West', (1, 5))
Element 7: (1, (1, 5), ['%', '%', '%', ''], [(18, 12), (9, 8), (17, 5)], [True, True, True, False], 86, False, [False, False, False, False], 1193, 'Stop', (1, 5))
Element 8: (1, (1, 5), ['%', '%', '%', ''], [(18, 13), (10, 8), (17, 6)], [True, True, True, False], 84, False, [False, False, False, False], 1222, 'East', (2, 5))
Element 9: (1, (2, 5), ['', '%', '%', ''], [(17, 13), (9, 8), (18, 6)], [False, True, True, False], 82, False, [False, False, False, False], 1241, 'East', (3, 5))
Element 10: (1, (3, 5), ['', '%', '%', ''], [(16, 13), (8, 8), (17, 6)], [False, True, True, False], 80, False, [False, False, False, False], 1250, 'East', (4, 5))
Element 11: (1, (4, 5), ['', '%', '%', '%'], [(17, 13), (8, 7), (16, 6)], [False, True, True, True], 78, False, [False, False, False, False], 1259, 'West', (3, 5))
Element 12: (1, (3, 5), ['', '%', '%', ''], [(18, 13), (8, 6), (16, 7)], [False, True, True, False], 76, False, [False, False, False, False], 1278, 'West', (2, 5))
Element 13: (1, (2, 5), ['', '%', '%', ''], [(18, 12), (9, 6), (15, 7)], [False, True, True, False], 74, False, [False, False, False, False], 1297, 'West', (1, 5))
Element 14: (1, (1, 5), ['%', '%', '%', ''], [(18, 11), (10, 6), (15, 6)], [True, True, True, False], 72, False, [False, False, False, False], 1326, 'Stop', (1, 5))
Element 15: (1, (1, 5), ['%', '%', '%', ''], [(18, 10), (11, 6), (15, 5)], [True, True, True, False], 70, False, [False, False, False, False], 1355, 'East', (2, 5))
Element 16: (1, (2, 5), ['', '%', '%', ''], [(18, 9), (12, 6), (16, 5)], [False, True, True, False], 68, False, [False, False, False, False], 2374, 'East', (3, 5))
Element 17: (1, (3, 5), ['', '%', '%', ''], [(18, 8), (13, 6), (16, 4)], [False, True, True, False], 66, False, [False, False, False, False], 2403, 'East', (4, 5))
