Element 1: (2, (11, 2), ['.', '.', '.', '%'], [(16, 1), (11, 11), (13, 6)], [False, False, False, True], 98, False, [True, True, True, False], 19, 'North', (11, 3))
Element 2: (2, (11, 3), ['%', '', '.', '.'], [(17, 1), (12, 11), (12, 6)], [True, False, False, False], 96, False, [False, False, True, True], 1048, 'East', (12, 3))
Element 3: (2, (12, 3), ['', '%', '.', '.'], [(18, 1), (13, 11), (12, 7)], [False, True, False, False], 94, False, [False, False, True, True], 1087, 'East', (13, 3))
Element 4: (2, (13, 3), ['', '%', '.', '.'], [(17, 1), (12, 11), (13, 7)], [False, True, False, False], 92, False, [False, False, True, True], 1106, 'East', (14, 3))
Element 5: (2, (14, 3), ['', '%', '.', '.'], [(17, 2), (11, 11), (14, 7)], [False, True, False, False], 90, False, [False, False, True, True], 1135, 'East', (15, 3))
Element 6: (2, (15, 3), ['', '.', '%', '.'], [(17, 3), (11, 12), (15, 7)], [False, False, True, False], 88, False, [False, True, False, True], 1174, 'East', (16, 3))
Element 7: (2, (16, 3), ['', '.', '.', ''], [(17, 4), (11, 13), (16, 7)], [False, False, False, False], 86, False, [False, True, True, False], 1213, 'North', (16, 4))
Element 8: (2, (16, 4), ['%', '', '.', ''], [(18, 4), (12, 13), (16, 6)], [True, False, False, False], 84, False, [False, False, True, False], 1252, 'North', (16, 5))
Element 9: (2, (16, 5), ['.', '', '', '.'], [(17, 4), (13, 13), (17, 6)], [False, False, False, False], 82, False, [True, False, False, True], 1281, 'East', (17, 5))
Element 10: (2, (17, 5), ['', '', '', '%'], [(16, 4), (14, 13), (18, 6)], [False, False, False, True], 80, False, [False, False, False, False], 1310, 'North', (17, 6))
Element 11: (2, (17, 6), ['', '', '%', 'G'], [(16, 5), (14, 12), (18, 6)], [False, False, True, False], 78, False, [False, False, False, False], 1319, 'West', (16, 6))
Element 12: (2, (16, 6), ['.', '', '', 'G'], [(15, 5), (15, 12), (17, 6)], [False, False, False, False], 76, False, [True, False, False, False], 1338, 'West', (15, 6))
