Element 1: (3, (18, 1), ['.', '%', '%', '%'], [(16, 9), (3, 2), (17, 5)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 1))
Element 2: (3, (17, 1), ['.', '%', '.', ''], [(17, 9), (4, 2), (17, 6)], [False, True, False, False], 96, False, [True, False, True, False], 68, 'North', (17, 2))
Element 3: (3, (17, 2), ['.', '', '.', '%'], [(18, 9), (5, 2), (18, 6)], [False, False, False, True], 94, False, [True, False, True, False], 107, 'North', (17, 3))
Element 4: (3, (17, 3), ['.', '', '.', '%'], [(18, 10), (4, 2), (17, 6)], [False, False, False, True], 92, False, [True, False, True, False], 126, 'North', (17, 4))
Element 5: (3, (17, 4), ['.', '', '', '.'], [(18, 11), (4, 1), (16, 6)], [False, False, False, False], 90, False, [True, False, False, True], 165, 'East', (18, 4))
Element 6: (3, (18, 4), ['', '%', '%', '%'], [(18, 12), (3, 1), (16, 7)], [False, True, True, True], 88, False, [False, False, False, False], 204, 'West', (17, 4))
Element 7: (3, (17, 4), ['.', '', '', ''], [(18, 13), (2, 1), (15, 7)], [False, False, False, False], 86, False, [True, False, False, False], 233, 'West', (16, 4))
Element 8: (3, (16, 4), ['%', '.', '', ''], [(17, 13), (1, 1), (15, 6)], [True, False, False, False], 84, False, [False, True, False, False], 272, 'South', (16, 3))
Element 9: (3, (16, 3), ['.', '.', '', ''], [(17, 12), (1, 2), (15, 5)], [False, False, False, False], 82, False, [True, True, False, False], 311, 'South', (16, 2))
Element 10: (3, (16, 2), ['.', '.', '', ''], [(17, 11), (1, 1), (14, 5)], [False, False, False, False], 80, False, [True, True, False, False], 340, 'South', (16, 1))
Element 11: (3, (16, 1), ['.', '%', '', ''], [(17, 10), (2, 1), (14, 6)], [False, True, False, False], 78, False, [True, False, False, False], 369, 'West', (15, 1))
Element 12: (3, (15, 1), ['.', '%', '.', ''], [(16, 10), (3, 1), (14, 7)], [False, True, False, False], 76, False, [True, False, True, False], 398, 'North', (15, 2))
Element 13: (3, (15, 2), ['%', '', '.', ''], [(16, 11), (4, 1), (13, 7)], [True, False, False, False], 74, False, [False, False, True, False], 427, 'North', (15, 3))
Element 14: (3, (15, 3), ['.', '', '%', ''], [(16, 12), (4, 2), (13, 8)], [False, False, True, False], 72, False, [True, False, False, False], 456, 'West', (14, 3))
