Element 1: (1, (12, 7), ['.', 'F', '.', '.'], [(14, 4), (15, 3), (17, 3)], [False, False, False, False], 98, False, [True, False, True, True], 9, 'South', (12, 6))
Element 2: (1, (12, 6), ['.', '%', '', '.'], [(14, 5), (16, 3), (17, 4)], [False, True, False, False], 96, False, [True, False, False, True], 1038, 'East', (13, 6))
Element 3: (1, (13, 6), ['', '.', '.', '.'], [(15, 5), (16, 4), (18, 4)], [False, False, False, False], 94, False, [False, True, True, True], 1077, 'East', (14, 6))
Element 4: (1, (14, 6), ['', '', '.', 'G'], [(15, 6), (16, 5), (17, 4)], [False, False, False, False], 92, False, [False, False, True, False], 1106, 'North', (14, 7))
Element 5: (1, (14, 7), ['.', '', '%', '.'], [(16, 6), (17, 5), (16, 4)], [False, False, True, False], 90, False, [True, False, False, True], 1135, 'East', (15, 7))
Element 6: (1, (15, 7), ['', '', '%', 'G'], [(16, 7), (17, 6), (16, 5)], [False, False, True, False], 88, False, [False, False, False, False], 1164, 'South', (15, 6))
Element 7: (1, (15, 6), ['', '', 'G', ''], [(15, 7), (18, 6), (17, 5)], [False, False, False, False], 86, False, [False, False, False, False], 1173, 'East', (16, 6))
Element 8: (1, (16, 6), ['', 'G', '', 'G'], [(14, 7), (17, 6), (16, 5)], [False, False, False, False], 84, False, [False, False, False, False], 1172, 'North', (16, 7))
Element 9: (1, (16, 7), ['', 'G', '%', '%'], [(13, 7), (16, 6), (15, 5)], [False, False, True, True], 82, False, [False, False, False, False], 1181, 'West', (15, 7))
Element 10: (1, (15, 7), ['', 'G', '%', 'G'], [(13, 8), (16, 7), (15, 6)], [False, False, True, False], 80, False, [False, False, False, False], 1190, 'West', (14, 7))
Element 11: (1, (14, 7), ['', '', '%', 'G'], [(13, 9), (15, 7), (16, 6)], [False, False, True, False], 78, False, [False, False, False, False], 1199, 'South', (14, 6))
Element 12: (1, (14, 6), ['', '', '', 'G'], [(14, 9), (15, 6), (17, 6)], [False, False, False, False], 76, False, [False, False, False, False], 1208, 'West', (13, 6))
Element 13: (1, (13, 6), ['', '.', '', ''], [(15, 9), (15, 5), (18, 6)], [False, False, False, False], 74, False, [False, True, False, False], 1217, 'North', (13, 7))
Element 14: (1, (13, 7), ['', '', '', ''], [(16, 9), (14, 5), (17, 6)], [False, False, False, False], 72, False, [False, False, False, False], 1226, 'North', (13, 8))
Element 15: (1, (13, 8), ['.', '', '', '%'], [(17, 9), (13, 5), (16, 6)], [False, False, False, True], 70, False, [True, False, False, False], 1245, 'West', (12, 8))
Element 16: (1, (12, 8), ['%', '', '.', ''], [(18, 9), (13, 4), (16, 7)], [True, False, False, False], 68, False, [False, False, True, False], 1274, 'North', (12, 9))
Element 17: (1, (12, 9), ['.', '', '%', ''], [(18, 10), (13, 3), (15, 7)], [False, False, True, False], 66, False, [True, False, False, False], 1303, 'West', (11, 9))
Element 18: (1, (11, 9), ['%', '%', '%', ''], [(18, 11), (12, 3), (14, 7)], [True, True, True, False], 64, False, [False, False, False, False], 1332, 'East', (12, 9))
Element 19: (1, (12, 9), ['', '', '%', ''], [(18, 12), (12, 4), (14, 6)], [False, False, True, False], 62, False, [False, False, False, False], 1351, 'East', (13, 9))
Element 20: (1, (13, 9), ['', '', '%', ''], [(18, 13), (11, 4), (14, 5)], [False, False, True, False], 60, False, [False, False, False, False], 1370, 'East', (14, 9))
Element 21: (1, (14, 9), ['', '%', '%', ''], [(17, 13), (11, 3), (14, 4)], [False, True, True, False], 58, False, [False, False, False, False], 1389, 'East', (15, 9))
Element 22: (1, (15, 9), ['', '%', '.', ''], [(17, 12), (11, 2), (14, 3)], [False, True, False, False], 56, False, [False, False, True, False], 1408, 'North', (15, 10))
Element 23: (1, (15, 10), ['%', '', '.', '.'], [(17, 11), (11, 1), (15, 3)], [True, False, False, False], 54, False, [False, False, True, True], 1437, 'East', (16, 10))
Element 24: (1, (16, 10), ['', '', '.', 'G'], [(17, 10), (10, 1), (15, 2)], [False, False, False, False], 52, False, [False, False, True, False], 2466, 'North', (16, 11))
Element 25: (1, (16, 11), ['.', 'G', '.', ''], [(16, 10), (10, 2), (16, 2)], [False, False, False, False], 50, False, [True, False, True, False], 2495, 'North', (16, 12))
Element 26: (1, (16, 12), ['.', 'G', '.', ''], [(16, 11), (10, 1), (17, 2)], [False, False, False, False], 48, False, [True, False, True, False], 2514, 'North', (16, 13))
Element 27: (1, (16, 13), ['%', '', '%', ''], [(15, 11), (9, 1), (17, 1)], [True, False, True, False], 46, False, [False, False, False, False], 2553, 'East', (17, 13))
Element 28: (1, (17, 13), ['', '', '%', ''], [(15, 12), (8, 1), (18, 1)], [False, False, True, False], 44, False, [False, False, False, False], 2582, 'East', (18, 13))
Element 29: (1, (18, 13), ['', '', '%', '%'], [(14, 12), (7, 1), (17, 1)], [False, False, True, True], 42, False, [False, False, False, False], 2601, 'South', (18, 12))
Element 30: (1, (18, 12), ['', '', '', '%'], [(14, 13), (6, 1), (16, 1)], [False, False, False, True], 40, False, [False, False, False, False], 2630, 'South', (18, 11))
Element 31: (1, (18, 11), ['', '', '', '%'], [(13, 13), (7, 1), (15, 1)], [False, False, False, True], 38, False, [False, False, False, False], 2649, 'South', (18, 10))
Element 32: (1, (18, 10), ['', '', '', '%'], [(12, 13), (8, 1), (14, 1)], [False, False, False, True], 36, False, [False, False, False, False], 2668, 'South', (18, 9))
Element 33: (1, (18, 9), ['', '.', '', '%'], [(11, 13), (9, 1), (13, 1)], [False, False, False, True], 34, False, [False, True, False, False], 2687, 'South', (18, 8))
Element 34: (1, (18, 8), ['.', '%', '', '%'], [(11, 12), (10, 1), (12, 1)], [False, True, False, True], 32, False, [True, False, False, False], 2716, 'West', (17, 8))
Element 35: (1, (17, 8), ['%', '%', '', ''], [(11, 11), (11, 1), (13, 1)], [True, True, False, False], 30, False, [False, False, False, False], 2735, 'North', (17, 9))
Element 36: (1, (17, 9), ['', '', '', ''], [(12, 11), (12, 1), (14, 1)], [False, False, False, False], 28, False, [False, False, False, False], 2744, 'North', (17, 10))
Element 37: (1, (17, 10), ['', '', '', ''], [(13, 11), (13, 1), (15, 1)], [False, False, False, False], 26, False, [False, False, False, False], 2753, 'North', (17, 11))
Element 38: (1, (17, 11), ['', '', '', ''], [(12, 11), (14, 1), (16, 1)], [False, False, False, False], 24, False, [False, False, False, False], 2752, 'North', (17, 12))
Element 39: (1, (17, 12), ['', '', '', ''], [(11, 11), (15, 1), (17, 1)], [False, False, False, False], 22, False, [False, False, False, False], 2751, 'South', (17, 11))
Element 40: (1, (17, 11), ['', '', '', ''], [(10, 11), (16, 1), (17, 2)], [False, False, False, False], 20, False, [False, False, False, False], 2760, 'South', (17, 10))
Element 41: (1, (17, 10), ['', '', '', ''], [(10, 12), (17, 1), (16, 2)], [False, False, False, False], 18, False, [False, False, False, False], 2769, 'South', (17, 9))
Element 42: (1, (17, 9), ['', '', '', ''], [(9, 12), (18, 1), (16, 1)], [False, False, False, False], 16, False, [False, False, False, False], 2778, 'West', (16, 9))
Element 43: (1, (16, 9), ['', '%', '', ''], [(9, 13), (17, 1), (16, 2)], [False, True, False, False], 14, False, [False, False, False, False], 2787, 'East', (17, 9))
Element 44: (1, (17, 9), ['', '', '', ''], [(9, 12), (17, 2), (16, 3)], [False, False, False, False], 12, False, [False, False, False, False], 2786, 'South', (17, 8))
