Element 1: (2, (9, 10), ['.', '%', '.', '%'], [(10, 12), (6, 5), (18, 8)], [False, True, False, True], 98, False, [True, False, True, False], 1009, 'North', (9, 11))
Element 2: (2, (9, 11), ['%', '', '', '.'], [(11, 12), (6, 6), (18, 9)], [True, False, False, False], 96, False, [False, False, False, True], 1048, 'East', (10, 11))
Element 3: (2, (10, 11), ['', '%', '', '.'], [(11, 13), (7, 6), (18, 10)], [False, True, False, False], 94, False, [False, False, False, True], 1087, 'East', (11, 11))
Element 4: (2, (11, 11), ['', '%', '', '.'], [(12, 13), (8, 6), (18, 11)], [False, True, False, False], 92, False, [False, False, False, True], 1126, 'East', (12, 11))
Element 5: (2, (12, 11), ['', '%', '%', '.'], [(13, 13), (8, 7), (18, 12)], [False, True, True, False], 90, False, [False, False, False, True], 2155, 'East', (13, 11))
Element 6: (2, (13, 11), ['', '%', '%', '%'], [(14, 13), (8, 8), (18, 13)], [False, True, True, True], 88, False, [False, False, False, False], 2194, 'West', (12, 11))
Element 7: (2, (12, 11), ['', '%', '%', ''], [(14, 12), (9, 8), (17, 13)], [False, True, True, False], 86, False, [False, False, False, False], 2223, 'West', (11, 11))
Element 8: (2, (11, 11), ['', '%', '', ''], [(15, 12), (10, 8), (17, 12)], [False, True, False, False], 84, False, [False, False, False, False], 2252, 'North', (11, 12))
Element 9: (2, (11, 12), ['', '', '', '%'], [(16, 12), (9, 8), (17, 11)], [False, False, False, True], 82, False, [False, False, False, False], 2271, 'North', (11, 13))
Element 10: (2, (11, 13), ['%', '', '%', ''], [(16, 13), (8, 8), (17, 10)], [True, False, True, False], 80, False, [False, False, False, False], 2290, 'East', (12, 13))
Element 11: (2, (12, 13), ['', '%', '%', ''], [(17, 13), (8, 7), (17, 9)], [False, True, True, False], 78, False, [False, False, False, False], 2299, 'East', (13, 13))
Element 12: (2, (13, 13), ['', '%', '%', ''], [(18, 13), (7, 7), (17, 8)], [False, True, True, False], 76, False, [False, False, False, False], 2318, 'East', (14, 13))
Element 13: (2, (14, 13), ['', '', '%', '%'], [(18, 12), (6, 7), (17, 9)], [False, False, True, True], 74, False, [False, False, False, False], 2327, 'South', (14, 12))
Element 14: (2, (14, 12), ['%', '%', '', ''], [(18, 11), (5, 7), (16, 9)], [True, True, False, False], 72, False, [False, False, False, False], 2346, 'East', (15, 12))
Element 15: (2, (15, 12), ['', '.', '%', ''], [(18, 10), (5, 8), (16, 10)], [False, False, True, False], 70, False, [False, True, False, False], 2365, 'South', (15, 11))
Element 16: (2, (15, 11), ['%', '.', '', 'G'], [(18, 9), (4, 8), (16, 11)], [True, False, False, False], 68, False, [False, True, False, False], 2394, 'South', (15, 10))
Element 17: (2, (15, 10), ['%', '.', '', ''], [(18, 8), (4, 7), (16, 12)], [True, False, False, False], 66, False, [False, True, False, False], 2413, 'South', (15, 9))
Element 18: (2, (15, 9), ['.', '%', '', ''], [(17, 8), (4, 8), (16, 13)], [False, True, False, False], 64, False, [True, False, False, False], 2422, 'West', (14, 9))
Element 19: (2, (14, 9), ['.', '%', '%', ''], [(17, 9), (3, 8), (16, 12)], [False, True, True, False], 62, False, [True, False, False, False], 2441, 'West', (13, 9))
Element 20: (2, (13, 9), ['.', '.', '%', ''], [(17, 10), (2, 8), (15, 12)], [False, False, True, False], 60, False, [True, True, False, False], 2460, 'South', (13, 8))
Element 21: (2, (13, 8), ['.', '.', '', '%'], [(17, 11), (2, 9), (15, 11)], [False, False, False, True], 58, False, [True, True, False, False], 2479, 'South', (13, 7))
Element 22: (2, (13, 7), ['.', '.', '', '.'], [(17, 12), (1, 9), (15, 10)], [False, False, False, False], 56, False, [True, True, False, True], 2498, 'East', (14, 7))
Element 23: (2, (14, 7), ['', '.', '%', '.'], [(17, 11), (2, 9), (15, 9)], [False, False, True, False], 54, False, [False, True, False, True], 2507, 'East', (15, 7))
Element 24: (2, (15, 7), ['', '.', '%', '.'], [(16, 11), (2, 8), (14, 9)], [False, False, True, False], 52, False, [False, True, False, True], 2516, 'East', (16, 7))
Element 25: (2, (16, 7), ['', '.', '%', '%'], [(16, 10), (3, 8), (13, 9)], [False, False, True, True], 50, False, [False, True, False, False], 2525, 'South', (16, 6))
Element 26: (2, (16, 6), ['.', '.', '', '.'], [(16, 9), (4, 8), (12, 9)], [False, False, False, False], 48, False, [True, True, False, True], 2544, 'East', (17, 6))
Element 27: (2, (17, 6), ['', '.', '%', '.'], [(15, 9), (5, 8), (12, 8)], [False, False, True, False], 46, False, [False, True, False, True], 2563, 'East', (18, 6))
Element 28: (2, (18, 6), ['', '%', '%', '%'], [(15, 10), (5, 7), (12, 7)], [False, True, True, True], 44, False, [False, False, False, False], 2582, 'West', (17, 6))
Element 29: (2, (17, 6), ['', '.', '%', ''], [(15, 11), (4, 7), (12, 6)], [False, False, True, False], 42, False, [False, True, False, False], 3581, 'South', (17, 5))
Element 30: (2, (17, 5), ['.', '.', '', '%'], [(15, 10), (5, 7), (13, 6)], [False, False, False, True], 40, False, [True, True, False, False], 3600, 'South', (17, 4))
Element 31: (2, (17, 4), ['.', '.', '', '.'], [(15, 9), (6, 7), (14, 6)], [False, False, False, False], 38, False, [True, True, False, True], 3619, 'East', (18, 4))
Element 32: (2, (18, 4), ['', '%', '%', '%'], [(14, 9), (7, 7), (15, 6)], [False, True, True, True], 36, False, [False, False, False, False], 3638, 'West', (17, 4))
Element 33: (2, (17, 4), ['.', '.', '', ''], [(13, 9), (8, 7), (15, 5)], [False, False, False, False], 34, False, [True, True, False, False], 3647, 'South', (17, 3))
Element 34: (2, (17, 3), ['.', '.', '', '%'], [(13, 8), (8, 6), (16, 5)], [False, False, False, True], 32, False, [True, True, False, False], 3666, 'South', (17, 2))
Element 35: (2, (17, 2), ['.', '.', '', '%'], [(13, 7), (9, 6), (16, 4)], [False, False, False, True], 30, False, [True, True, False, False], 3695, 'South', (17, 1))
Element 36: (2, (17, 1), ['.', '%', '', '.'], [(14, 7), (10, 6), (16, 3)], [False, True, False, False], 28, False, [True, False, False, True], 3724, 'East', (18, 1))
Element 37: (2, (18, 1), ['', '%', '%', '%'], [(15, 7), (11, 6), (16, 2)], [False, True, True, True], 26, False, [False, False, False, False], 3753, 'West', (17, 1))
Element 38: (2, (17, 1), ['G', '%', '', ''], [(16, 7), (11, 7), (16, 1)], [False, True, False, False], 24, False, [False, False, False, False], 3772, 'North', (17, 2))
Element 39: (2, (17, 2), ['', '', '', '%'], [(16, 6), (12, 7), (15, 1)], [False, False, False, True], 22, False, [False, False, False, False], 3781, 'South', (17, 1))
Element 40: (2, (17, 1), ['', '%', '', ''], [(17, 6), (13, 7), (15, 2)], [False, True, False, False], 20, False, [False, False, False, False], 3790, 'North', (17, 2))
Element 41: (2, (17, 2), ['', '', '', '%'], [(18, 6), (14, 7), (15, 3)], [False, False, False, True], 18, False, [False, False, False, False], 3799, 'West', (16, 2))
Element 42: (2, (16, 2), ['', '', '', ''], [(17, 6), (15, 7), (14, 3)], [False, False, False, False], 16, False, [False, False, False, False], 3808, 'North', (16, 3))
Element 43: (2, (16, 3), ['', '', '', ''], [(17, 5), (16, 7), (14, 4)], [False, False, False, False], 14, False, [False, False, False, False], 3817, 'North', (16, 4))
Element 44: (2, (16, 4), ['%', '', '', 'G'], [(17, 4), (16, 6), (14, 5)], [True, False, False, False], 12, False, [False, False, False, False], 3826, 'North', (16, 5))
Element 45: (2, (16, 5), ['', '', '', ''], [(18, 4), (17, 6), (13, 5)], [False, False, False, False], 10, False, [False, False, False, False], 3835, 'West', (15, 5))
Element 46: (2, (15, 5), ['', '%', '', ''], [(17, 4), (18, 6), (13, 4)], [False, True, False, False], 8, False, [False, False, False, False], 3844, 'North', (15, 6))
Element 47: (2, (15, 6), ['', '', '', ''], [(17, 3), (17, 6), (13, 3)], [False, False, False, False], 6, False, [False, False, False, False], 3853, 'West', (14, 6))
Element 48: (2, (14, 6), ['', '', '', ''], [(17, 2), (17, 5), (12, 3)], [False, False, False, False], 4, False, [False, False, False, False], 3862, 'South', (14, 5))
Element 49: (2, (14, 5), ['', '', '', ''], [(17, 1), (17, 4), (12, 4)], [False, False, False, False], 2, False, [False, False, False, False], 3871, 'South', (14, 4))
Element 50: (2, (14, 4), ['', '', '', '%'], [(17, 1), (17, 4), (11, 4)], [False, False, False, True], 0, False, [False, False, False, False], 3880, 'Stop', (14, 4))
Element 51: #0#
