Element 1: (3, (9, 8), ['.', '%', '%', '.'], [(12, 7), (3, 2), (6, 5)], [False, True, True, False], 98, False, [True, False, False, True], 1019, 'East', (10, 8))
Element 2: (3, (10, 8), ['', '%', '%', '%'], [(12, 6), (4, 2), (7, 5)], [False, True, True, True], 96, False, [False, False, False, False], 2048, 'West', (9, 8))
Element 3: (3, (9, 8), ['.', '%', '%', ''], [(13, 6), (5, 2), (8, 5)], [False, True, True, False], 94, False, [True, False, False, False], 2077, 'West', (8, 8))
Element 4: (3, (8, 8), ['%', 'F', '%', ''], [(14, 6), (4, 2), (9, 5)], [True, False, True, False], 92, False, [False, False, False, False], 2106, 'South', (8, 7))
Element 5: (3, (8, 7), ['.', '.', '', '%'], [(15, 6), (4, 1), (10, 5)], [False, False, False, True], 90, False, [True, True, False, False], 3135, 'South', (8, 6))
Element 6: (3, (8, 6), ['.', '', '', '.'], [(16, 6), (3, 1), (10, 6)], [False, False, False, False], 88, False, [True, False, False, True], 3174, 'East', (9, 6))
Element 7: (3, (9, 6), ['', '', '%', ''], [(17, 6), (2, 1), (11, 6)], [False, False, True, False], 86, False, [False, False, False, False], 3213, 'East', (10, 6))
Element 8: (3, (10, 6), ['', '', '%', ''], [(18, 6), (1, 1), (12, 6)], [False, False, True, False], 84, False, [False, False, False, False], 3232, 'East', (11, 6))
Element 9: (3, (11, 6), ['', '%', '', ''], [(17, 6), (1, 2), (13, 6)], [False, True, False, False], 82, False, [False, False, False, False], 3241, 'East', (12, 6))
Element 10: (3, (12, 6), ['', '%', '', ''], [(17, 5), (1, 1), (13, 7)], [False, True, False, False], 80, False, [False, False, False, False], 3260, 'East', (13, 6))
Element 11: (3, (13, 6), ['', '.', '', ''], [(17, 4), (2, 1), (14, 7)], [False, False, False, False], 78, False, [False, True, False, False], 3279, 'South', (13, 5))
Element 12: (3, (13, 5), ['%', '.', '', '.'], [(18, 4), (3, 1), (15, 7)], [True, False, False, False], 76, False, [False, True, False, True], 3308, 'East', (14, 5))
Element 13: (3, (14, 5), ['', '.', '', '.'], [(17, 4), (4, 1), (16, 7)], [False, False, False, False], 74, False, [False, True, False, True], 3327, 'East', (15, 5))
Element 14: (3, (15, 5), ['', '%', '', '.'], [(17, 3), (4, 2), (16, 6)], [False, True, False, False], 72, False, [False, False, False, True], 3346, 'East', (16, 5))
Element 15: (3, (16, 5), ['', '.', '', ''], [(17, 2), (3, 2), (17, 6)], [False, False, False, False], 70, False, [False, True, False, False], 3365, 'South', (16, 4))
Element 16: (3, (16, 4), ['%', '.', '', ''], [(17, 1), (3, 1), (18, 6)], [True, False, False, False], 68, False, [False, True, False, False], 3384, 'South', (16, 3))
Element 17: (3, (16, 3), ['.', '.', '', ''], [(18, 1), (3, 2), (17, 6)], [False, False, False, False], 66, False, [True, True, False, False], 3403, 'South', (16, 2))
Element 18: (3, (16, 2), ['.', '.', '', ''], [(17, 1), (2, 2), (17, 5)], [False, False, False, False], 64, False, [True, True, False, False], 3412, 'South', (16, 1))
Element 19: (3, (16, 1), ['.', '%', '', ''], [(17, 2), (2, 1), (17, 4)], [False, True, False, False], 62, False, [True, False, False, False], 3421, 'West', (15, 1))
Element 20: (3, (15, 1), ['.', '%', '.', ''], [(17, 1), (2, 2), (18, 4)], [False, True, False, False], 60, False, [True, False, True, False], 3430, 'North', (15, 2))
Element 21: (3, (15, 2), ['%', '', '.', ''], [(17, 2), (1, 2), (17, 4)], [True, False, False, False], 58, False, [False, False, True, False], 3439, 'North', (15, 3))
Element 22: (3, (15, 3), ['.', '', '%', ''], [(16, 2), (2, 2), (17, 3)], [False, False, True, False], 56, False, [True, False, False, False], 3448, 'West', (14, 3))
Element 23: (3, (14, 3), ['.', '%', '.', ''], [(16, 3), (2, 2), (17, 2)], [False, True, False, False], 54, False, [True, False, True, False], 3457, 'North', (14, 4))
Element 24: (3, (14, 4), ['.', '', '', '%'], [(16, 4), (3, 2), (17, 1)], [False, False, False, True], 52, False, [True, False, False, False], 3466, 'West', (13, 4))
Element 25: (3, (13, 4), ['.', '.', '', ''], [(16, 5), (4, 2), (18, 1)], [False, False, False, False], 50, False, [True, True, False, False], 3475, 'South', (13, 3))
Element 26: (3, (13, 3), ['.', '%', '', ''], [(15, 5), (5, 2), (17, 1)], [False, True, False, False], 48, False, [True, False, False, False], 3484, 'West', (12, 3))
Element 27: (3, (12, 3), ['.', '%', '.', ''], [(14, 5), (4, 2), (16, 1)], [False, True, False, False], 46, False, [True, False, True, False], 3493, 'North', (12, 4))
Element 28: (3, (12, 4), ['.', '', '%', ''], [(14, 4), (4, 1), (16, 2)], [False, False, True, False], 44, False, [True, False, False, False], 3502, 'West', (11, 4))
Element 29: (3, (11, 4), ['.', '.', '%', ''], [(14, 3), (3, 1), (16, 3)], [False, False, True, False], 42, False, [True, True, False, False], 3511, 'South', (11, 3))
Element 30: (3, (11, 3), ['%', '.', '', ''], [(15, 3), (2, 1), (16, 4)], [True, False, False, False], 40, False, [False, True, False, False], 3520, 'South', (11, 2))
Element 31: (3, (11, 2), ['.', '.', '', '%'], [(15, 2), (1, 1), (16, 5)], [False, False, False, True], 38, False, [True, True, False, False], 3529, 'South', (11, 1))
Element 32: (3, (11, 1), ['F', '%', '', '.'], [(15, 1), (1, 2), (15, 5)], [False, True, False, False], 36, False, [False, False, False, True], 3538, 'West', (10, 1))
Element 33: #1#
