Element 1: (1, (4, 12), ['.', '%', '%', '.'], [(13, 1), (7, 6), (10, 11)], [False, True, True, False], 98, False, [True, False, False, True], 9, 'East', (5, 12))
Element 2: (1, (5, 12), ['', '.', '.', '.'], [(14, 1), (8, 6), (11, 11)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (6, 12))
Element 3: (1, (6, 12), ['', '.', '.', '%'], [(15, 1), (8, 7), (12, 11)], [False, False, False, True], 94, False, [False, True, True, False], 1077, 'North', (6, 13))
Element 4: (1, (6, 13), ['.', '', '%', '.'], [(16, 1), (8, 8), (13, 11)], [False, False, True, False], 92, False, [True, False, False, True], 1116, 'East', (7, 13))
Element 5: (1, (7, 13), ['', '%', '%', '%'], [(17, 1), (9, 8), (12, 11)], [False, True, True, True], 90, False, [False, False, False, False], 1145, 'West', (6, 13))
Element 6: (1, (6, 13), ['.', '', '%', ''], [(18, 1), (10, 8), (11, 11)], [False, False, True, False], 88, False, [True, False, False, False], 1164, 'West', (5, 13))
Element 7: (1, (5, 13), ['%', '', '%', ''], [(17, 1), (9, 8), (11, 12)], [True, False, True, False], 86, False, [False, False, False, False], 1183, 'East', (6, 13))
Element 8: (1, (6, 13), ['', '', '%', ''], [(17, 2), (8, 8), (11, 13)], [False, False, True, False], 84, False, [False, False, False, False], 1202, 'South', (6, 12))
Element 9: (1, (6, 12), ['', '.', '', '%'], [(17, 3), (8, 7), (12, 13)], [False, False, False, True], 82, False, [False, True, False, False], 1221, 'South', (6, 11))
Element 10: (1, (6, 11), ['.', '.', '', '.'], [(17, 4), (7, 7), (13, 13)], [False, False, False, False], 80, False, [True, True, False, True], 1260, 'East', (7, 11))
Element 11: (1, (7, 11), ['', '.', '%', '%'], [(18, 4), (6, 7), (14, 13)], [False, False, True, True], 78, False, [False, True, False, False], 1299, 'South', (7, 10))
Element 12: (1, (7, 10), ['.', '%', '', '.'], [(17, 4), (6, 6), (14, 12)], [False, True, False, False], 76, False, [True, False, False, True], 1328, 'East', (8, 10))
Element 13: (1, (8, 10), ['', '%', '%', '.'], [(17, 5), (6, 5), (15, 12)], [False, True, True, False], 74, False, [False, False, False, True], 2357, 'East', (9, 10))
Element 14: (1, (9, 10), ['', '%', '.', '%'], [(17, 6), (7, 5), (16, 12)], [False, True, False, True], 72, False, [False, False, True, False], 2396, 'North', (9, 11))
Element 15: (1, (9, 11), ['%', '', '.', ''], [(18, 6), (8, 5), (17, 12)], [True, False, False, False], 70, False, [False, False, True, False], 2435, 'North', (9, 12))
Element 16: (1, (9, 12), ['.', '', '.', '.'], [(17, 6), (9, 5), (18, 12)], [False, False, False, False], 68, False, [True, False, True, True], 2464, 'East', (10, 12))
Element 17: (1, (10, 12), ['', '', '%', ''], [(16, 6), (10, 5), (18, 13)], [False, False, True, False], 66, False, [False, False, False, False], 2503, 'East', (11, 12))
Element 18: (1, (11, 12), ['', '', '', '%'], [(16, 7), (10, 6), (17, 13)], [False, False, False, True], 64, False, [False, False, False, False], 2532, 'North', (11, 13))
Element 19: (1, (11, 13), ['%', '', '%', ''], [(15, 7), (11, 6), (16, 13)], [True, False, True, False], 62, False, [False, False, False, False], 2561, 'East', (12, 13))
Element 20: (1, (12, 13), ['', '%', '%', ''], [(15, 6), (12, 6), (17, 13)], [False, True, True, False], 60, False, [False, False, False, False], 3570, 'East', (13, 13))
Element 21: (1, (13, 13), ['', '%', '%', ''], [(15, 5), (13, 6), (18, 13)], [False, True, True, False], 58, False, [False, False, False, False], 3589, 'East', (14, 13))
Element 22: (1, (14, 13), ['', '', '%', '%'], [(16, 5), (14, 6), (18, 12)], [False, False, True, True], 56, False, [False, False, False, False], 3608, 'South', (14, 12))
Element 23: (1, (14, 12), ['%', '%', '', ''], [(16, 4), (14, 7), (18, 11)], [True, True, False, False], 54, False, [False, False, False, False], 3637, 'East', (15, 12))
Element 24: (1, (15, 12), ['', '.', '%', ''], [(16, 3), (13, 7), (18, 10)], [False, False, True, False], 52, False, [False, True, False, False], 3666, 'South', (15, 11))
Element 25: (1, (15, 11), ['%', '.', '', '.'], [(16, 2), (13, 8), (18, 9)], [True, False, False, False], 50, False, [False, True, False, True], 3705, 'East', (16, 11))
Element 26: (1, (16, 11), ['', '.', '', '.'], [(15, 2), (13, 9), (18, 8)], [False, False, False, False], 48, False, [False, True, False, True], 3744, 'East', (17, 11))
Element 27: (1, (17, 11), ['', '.', '', ''], [(15, 3), (14, 9), (17, 8)], [False, False, False, False], 46, False, [False, True, False, False], 3783, 'South', (17, 10))
Element 28: (1, (17, 10), ['.', 'G', '', ''], [(14, 3), (15, 9), (17, 9)], [False, False, False, False], 44, False, [True, False, False, False], 3822, 'West', (16, 10))
Element 29: (1, (16, 10), ['.', 'G', '', 'G'], [(14, 4), (16, 9), (17, 10)], [False, False, False, False], 42, False, [True, False, False, False], 3851, 'West', (15, 10))
Element 30: (1, (15, 10), ['%', '', '', ''], [(14, 5), (17, 9), (17, 11)], [True, False, False, False], 40, False, [False, False, False, False], 3870, 'South', (15, 9))
Element 31: (1, (15, 9), ['', '%', '', ''], [(13, 5), (18, 9), (16, 11)], [False, True, False, False], 38, False, [False, False, False, False], 3879, 'East', (16, 9))
