Element 1: (2, (11, 6), ['.', '%', '.', 'F'], [(14, 7), (11, 12), (12, 7)], [False, True, False, False], 98, False, [True, False, True, False], 19, 'East', (12, 6))
Element 2: (2, (12, 6), ['', '%', '', '.'], [(15, 7), (11, 13), (12, 8)], [False, True, False, False], 96, False, [False, False, False, True], 1048, 'East', (13, 6))
Element 3: (2, (13, 6), ['', '.', '', '.'], [(16, 7), (12, 13), (13, 8)], [False, False, False, False], 94, False, [False, True, False, True], 1087, 'East', (14, 6))
Element 4: (2, (14, 6), ['', '.', '', '.'], [(16, 6), (13, 13), (13, 9)], [False, False, False, False], 92, False, [False, True, False, True], 1126, 'East', (15, 6))
Element 5: (2, (15, 6), ['', '.', '', ''], [(17, 6), (14, 13), (14, 9)], [False, False, False, False], 90, False, [False, True, False, False], 1165, 'South', (15, 5))
Element 6: (2, (15, 5), ['.', '%', '', '.'], [(18, 6), (14, 12), (15, 9)], [False, True, False, False], 88, False, [True, False, False, True], 1204, 'East', (16, 5))
Element 7: (2, (16, 5), ['', '.', '', '.'], [(17, 6), (15, 12), (16, 9)], [False, False, False, False], 86, False, [False, True, False, True], 1233, 'East', (17, 5))
Element 8: (2, (17, 5), ['', '.', '', '%'], [(16, 6), (16, 12), (17, 9)], [False, False, False, True], 84, False, [False, True, False, False], 1262, 'South', (17, 4))
Element 9: (2, (17, 4), ['.', '.', '', '.'], [(17, 6), (17, 12), (18, 9)], [False, False, False, False], 82, False, [True, True, False, True], 1291, 'East', (18, 4))
Element 10: (2, (18, 4), ['', '%', '%', '%'], [(16, 6), (18, 12), (18, 10)], [False, True, True, True], 80, False, [False, False, False, False], 1320, 'West', (17, 4))
Element 11: (2, (17, 4), ['.', '.', '', ''], [(16, 5), (18, 13), (18, 11)], [False, False, False, False], 78, False, [True, True, False, False], 1339, 'South', (17, 3))
Element 12: (2, (17, 3), ['.', '.', '', '%'], [(16, 4), (17, 13), (17, 11)], [False, False, False, True], 76, False, [True, True, False, False], 1378, 'South', (17, 2))
Element 13: (2, (17, 2), ['.', '.', '', '%'], [(16, 3), (16, 13), (17, 10)], [False, False, False, True], 74, False, [True, True, False, False], 1417, 'South', (17, 1))
Element 14: (2, (17, 1), ['.', '%', '', '.'], [(16, 2), (17, 13), (16, 10)], [False, True, False, False], 72, False, [True, False, False, True], 1446, 'East', (18, 1))
Element 15: (2, (18, 1), ['', '%', '%', '%'], [(16, 1), (18, 13), (16, 11)], [False, True, True, True], 70, False, [False, False, False, False], 1475, 'West', (17, 1))
Element 16: (2, (17, 1), ['', '%', '', ''], [(15, 1), (18, 12), (15, 11)], [False, True, False, False], 68, False, [False, False, False, False], 1494, 'West', (16, 1))
Element 17: (2, (16, 1), ['', '%', '', ''], [(15, 2), (17, 12), (15, 10)], [False, True, False, False], 66, False, [False, False, False, False], 1513, 'North', (16, 2))
Element 18: (2, (16, 2), ['', '', '', ''], [(15, 3), (17, 13), (15, 11)], [False, False, False, False], 64, False, [False, False, False, False], 1522, 'North', (16, 3))
Element 19: (2, (16, 3), ['', '', '', ''], [(14, 3), (17, 12), (15, 12)], [False, False, False, False], 62, False, [False, False, False, False], 1531, 'North', (16, 4))
Element 20: (2, (16, 4), ['%', '', '', ''], [(14, 4), (17, 11), (16, 12)], [True, False, False, False], 60, False, [False, False, False, False], 1540, 'South', (16, 3))
Element 21: (2, (16, 3), ['', '', '', ''], [(14, 5), (18, 11), (17, 12)], [False, False, False, False], 58, False, [False, False, False, False], 1549, 'West', (15, 3))
Element 22: (2, (15, 3), ['', '', '%', ''], [(13, 5), (18, 10), (18, 12)], [False, False, True, False], 56, False, [False, False, False, False], 1558, 'South', (15, 2))
Element 23: (2, (15, 2), ['%', '', '', ''], [(13, 4), (18, 9), (18, 13)], [True, False, False, False], 54, False, [False, False, False, False], 1567, 'South', (15, 1))
