Element 1: (1, (6, 4), ['%', '.', 'F', '.'], [(16, 12), (9, 11), (10, 11)], [True, False, False, False], 98, False, [False, True, False, True], 9, 'North', (6, 5))
Element 15: (1, (18, 6), ['', '%', '%', '%'], [(18, 8), (17, 9), (17, 12)], [False, True, True, True], 70, False, [False, False, False, False], 2375, 'West', (17, 6))
Element 16: (1, (17, 6), ['', '.', '%', ''], [(18, 9), (16, 9), (18, 12)], [False, False, True, False], 68, False, [False, True, False, False], 2384, 'South', (17, 5))
Element 17: (1, (17, 5), ['.', '.', '', '%'], [(17, 9), (16, 10), (18, 13)], [False, False, False, True], 66, False, [True, True, False, False], 2403, 'South', (17, 4))
Element 18: (1, (17, 4), ['.', '.', '', '.'], [(17, 10), (15, 10), (17, 13)], [False, False, False, False], 64, False, [True, True, False, True], 2422, 'East', (18, 4))
Element 19: (1, (18, 4), ['', '%', '%', '%'], [(17, 11), (15, 9), (16, 13)], [False, True, True, True], 62, False, [False, False, False, False], 2441, 'West', (17, 4))
Element 20: (1, (17, 4), ['.', '.', '', ''], [(16, 11), (14, 9), (17, 13)], [False, False, False, False], 60, False, [True, True, False, False], 2450, 'South', (17, 3))
Element 21: (1, (17, 3), ['.', '.', '', '%'], [(16, 10), (13, 9), (18, 13)], [False, False, False, True], 58, False, [True, True, False, False], 2469, 'South', (17, 2))
Element 22: (1, (17, 2), ['.', '.', '', '%'], [(16, 9), (13, 8), (18, 12)], [False, False, False, True], 56, False, [True, True, False, False], 2488, 'South', (17, 1))
Element 23: (1, (17, 1), ['.', '%', '', '.'], [(15, 9), (13, 7), (18, 11)], [False, True, False, False], 54, False, [True, False, False, True], 2507, 'East', (18, 1))
Element 24: (1, (18, 1), ['', '%', '%', '%'], [(15, 10), (14, 7), (18, 10)], [False, True, True, True], 52, False, [False, False, False, False], 2526, 'West', (17, 1))
Element 25: (1, (17, 1), ['.', '%', '', ''], [(15, 11), (15, 7), (18, 9)], [False, True, False, False], 50, False, [True, False, False, False], 2535, 'West', (16, 1))
Element 26: (1, (16, 1), ['.', '%', '.', ''], [(15, 10), (16, 7), (18, 8)], [False, True, False, False], 48, False, [True, False, True, False], 2554, 'North', (16, 2))
Element 27: (1, (16, 2), ['.', '', '.', ''], [(15, 9), (16, 6), (17, 8)], [False, False, False, False], 46, False, [True, False, True, False], 2563, 'North', (16, 3))
Element 28: (1, (16, 3), ['.', '', '.', ''], [(14, 9), (16, 5), (17, 9)], [False, False, False, False], 44, False, [True, False, True, False], 2582, 'North', (16, 4))
Element 29: (1, (16, 4), ['%', '', '', ''], [(13, 9), (15, 5), (17, 10)], [True, False, False, False], 42, False, [False, False, False, False], 2601, 'North', (16, 5))
Element 30: (1, (16, 5), ['', '', '', ''], [(12, 9), (14, 5), (17, 11)], [False, False, False, False], 40, False, [False, False, False, False], 2620, 'West', (15, 5))
Element 31: (1, (15, 5), ['', '%', '', ''], [(12, 8), (14, 4), (16, 11)], [False, True, False, False], 38, False, [False, False, False, False], 2639, 'West', (14, 5))
Element 32: (1, (14, 5), ['.', '', '', ''], [(12, 7), (14, 3), (16, 10)], [False, False, False, False], 36, False, [True, False, False, False], 2658, 'West', (13, 5))
Element 33: (1, (13, 5), ['%', '.', '', ''], [(11, 7), (15, 3), (16, 9)], [True, False, False, False], 34, False, [False, True, False, False], 2687, 'South', (13, 4))
Element 34: (1, (13, 4), ['.', '.', '', ''], [(11, 6), (15, 2), (15, 9)], [False, False, False, False], 32, False, [True, True, False, False], 2706, 'South', (13, 3))
Element 35: (1, (13, 3), ['.', '%', '', ''], [(12, 6), (15, 1), (15, 10)], [False, True, False, False], 30, False, [True, False, False, False], 2725, 'West', (12, 3))
Element 36: (1, (12, 3), ['.', '%', '.', ''], [(13, 6), (14, 1), (15, 11)], [False, True, False, False], 28, False, [True, False, True, False], 2744, 'North', (12, 4))
Element 37: (1, (12, 4), ['.', '', '%', ''], [(14, 6), (13, 1), (15, 10)], [False, False, True, False], 26, False, [True, False, False, False], 2763, 'West', (11, 4))
Element 38: (1, (11, 4), ['.', '.', '%', ''], [(15, 6), (12, 1), (15, 9)], [False, False, True, False], 24, False, [True, True, False, False], 2782, 'South', (11, 3))
Element 39: (1, (11, 3), ['%', '.', '', ''], [(16, 6), (11, 1), (14, 9)], [True, False, False, False], 22, False, [False, True, False, False], 2801, 'South', (11, 2))
Element 40: (1, (11, 2), ['.', '', '', '%'], [(17, 6), (10, 1), (13, 9)], [False, False, False, True], 20, False, [True, False, False, False], 3810, 'West', (10, 2))
Element 41: (1, (10, 2), ['%', '', '%', ''], [(18, 6), (9, 1), (13, 8)], [True, False, True, False], 18, False, [False, False, False, False], 3829, 'South', (10, 1))
Element 42: (1, (10, 1), ['', '%', '', ''], [(17, 6), (8, 1), (13, 7)], [False, True, False, False], 16, False, [False, False, False, False], 3838, 'East', (11, 1))
Element 43: (1, (11, 1), ['', '%', '', ''], [(17, 5), (7, 1), (14, 7)], [False, True, False, False], 14, False, [False, False, False, False], 3847, 'East', (12, 1))
Element 44: (1, (12, 1), ['', '%', '%', ''], [(17, 4), (6, 1), (15, 7)], [False, True, True, False], 12, False, [False, False, False, False], 3856, 'East', (13, 1))
Element 45: (1, (13, 1), ['', '%', '%', ''], [(18, 4), (7, 1), (16, 7)], [False, True, True, False], 10, False, [False, False, False, False], 3855, 'East', (14, 1))
Element 46: (1, (14, 1), ['', '%', '%', ''], [(17, 4), (8, 1), (16, 6)], [False, True, True, False], 8, False, [False, False, False, False], 3854, 'East', (15, 1))
Element 47: (1, (15, 1), ['', '%', '', ''], [(17, 3), (9, 1), (17, 6)], [False, True, False, False], 6, False, [False, False, False, False], 3853, 'North', (15, 2))
Element 48: (1, (15, 2), ['%', '', '', ''], [(17, 2), (10, 1), (18, 6)], [True, False, False, False], 4, False, [False, False, False, False], 3852, 'North', (15, 3))
Element 49: (1, (15, 3), ['', '', '%', ''], [(17, 1), (11, 1), (17, 6)], [False, False, True, False], 2, False, [False, False, False, False], 3851, 'West', (14, 3))
Element 50: (1, (14, 3), ['', '%', '', ''], [(17, 1), (12, 1), (17, 5)], [False, True, False, False], 0, False, [False, False, False, False], 3850, 'Stop', (14, 3))
Element 51: #0#
