Element 1: (1, (1, 5), ['%', '%', '%', '.'], [(14, 12), (4, 2), (11, 6)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (2, 5))
Element 2: (1, (2, 5), ['', '%', '%', '.'], [(15, 12), (5, 2), (12, 6)], [False, True, True, False], 96, False, [False, False, False, True], 1038, 'East', (3, 5))
Element 3: (1, (3, 5), ['', '%', '%', '.'], [(16, 12), (4, 2), (13, 6)], [False, True, True, False], 94, False, [False, False, False, True], 1067, 'East', (4, 5))
Element 4: (1, (4, 5), ['', '%', '%', '%'], [(17, 12), (4, 1), (14, 6)], [False, True, True, True], 92, False, [False, False, False, False], 1106, 'West', (3, 5))
Element 5: (1, (3, 5), ['', '%', '%', ''], [(18, 12), (3, 1), (15, 6)], [False, True, True, False], 90, False, [False, False, False, False], 1135, 'West', (2, 5))
Element 6: (1, (2, 5), ['', '%', '%', ''], [(18, 13), (3, 2), (16, 6)], [False, True, True, False], 88, False, [False, False, False, False], 1164, 'West', (1, 5))
Element 7: (1, (1, 5), ['%', '%', '%', ''], [(17, 13), (2, 2), (17, 6)], [True, True, True, False], 86, False, [False, False, False, False], 1193, 'Stop', (1, 5))
Element 8: (1, (1, 5), ['%', '%', '%', ''], [(16, 13), (2, 1), (18, 6)], [True, True, True, False], 84, False, [False, False, False, False], 1222, 'East', (2, 5))
Element 9: (1, (2, 5), ['', '%', '%', ''], [(17, 13), (1, 1), (17, 6)], [False, True, True, False], 82, False, [False, False, False, False], 1231, 'East', (3, 5))
Element 10: (1, (3, 5), ['', '%', '%', ''], [(18, 13), (1, 2), (17, 5)], [False, True, True, False], 80, False, [False, False, False, False], 1250, 'East', (4, 5))
Element 11: (1, (4, 5), ['', '%', '%', '%'], [(18, 12), (1, 1), (17, 4)], [False, True, True, True], 78, False, [False, False, False, False], 1259, 'West', (3, 5))
Element 12: (1, (3, 5), ['', '%', '%', ''], [(18, 11), (2, 1), (18, 4)], [False, True, True, False], 76, False, [False, False, False, False], 1278, 'West', (2, 5))
Element 13: (1, (2, 5), ['', '%', '%', ''], [(18, 10), (2, 2), (17, 4)], [False, True, True, False], 74, False, [False, False, False, False], 1287, 'West', (1, 5))
Element 14: (1, (1, 5), ['%', '%', '%', ''], [(18, 9), (1, 2), (17, 3)], [True, True, True, False], 72, False, [False, False, False, False], 1306, 'Stop', (1, 5))
Element 15: (1, (1, 5), ['%', '%', '%', ''], [(18, 8), (2, 2), (17, 2)], [True, True, True, False], 70, False, [False, False, False, False], 1325, 'East', (2, 5))
Element 16: (1, (2, 5), ['', '%', '%', ''], [(17, 8), (3, 2), (17, 1)], [False, True, True, False], 68, False, [False, False, False, False], 1344, 'East', (3, 5))
Element 17: (1, (3, 5), ['', '%', '%', ''], [(17, 9), (3, 1), (18, 1)], [False, True, True, False], 66, False, [False, False, False, False], 1363, 'East', (4, 5))
Element 18: (1, (4, 5), ['', '%', '%', '%'], [(17, 10), (2, 1), (17, 1)], [False, True, True, True], 64, False, [False, False, False, False], 1372, 'West', (3, 5))
Element 19: (1, (3, 5), ['', '%', '%', ''], [(17, 11), (3, 1), (16, 1)], [False, True, True, False], 62, False, [False, False, False, False], 1391, 'West', (2, 5))
Element 20: (1, (2, 5), ['', '%', '%', ''], [(16, 11), (4, 1), (16, 2)], [False, True, True, False], 60, False, [False, False, False, False], 1410, 'West', (1, 5))
Element 21: (1, (1, 5), ['%', '%', '%', ''], [(16, 10), (4, 2), (16, 3)], [True, True, True, False], 58, False, [False, False, False, False], 1429, 'Stop', (1, 5))
Element 22: (1, (1, 5), ['%', '%', '%', ''], [(16, 9), (3, 2), (16, 4)], [True, True, True, False], 56, False, [False, False, False, False], 1448, 'East', (2, 5))
Element 23: (1, (2, 5), ['', '%', '%', ''], [(15, 9), (4, 2), (16, 5)], [False, True, True, False], 54, False, [False, False, False, False], 1467, 'East', (3, 5))
Element 24: (1, (3, 5), ['', '%', '%', ''], [(15, 10), (4, 2), (15, 5)], [False, True, True, False], 52, False, [False, False, False, False], 1486, 'East', (4, 5))
Element 25: (1, (4, 5), ['', '%', '%', '%'], [(15, 11), (5, 2), (14, 5)], [False, True, True, True], 50, False, [False, False, False, False], 1505, 'West', (3, 5))
Element 26: (1, (3, 5), ['', '%', '%', ''], [(15, 10), (4, 2), (14, 4)], [False, True, True, False], 48, False, [False, False, False, False], 1514, 'West', (2, 5))
Element 27: (1, (2, 5), ['', '%', '%', ''], [(15, 9), (4, 1), (14, 3)], [False, True, True, False], 46, False, [False, False, False, False], 1523, 'West', (1, 5))
Element 28: (1, (1, 5), ['%', '%', '%', ''], [(14, 9), (3, 1), (15, 3)], [True, True, True, False], 44, False, [False, False, False, False], 1542, 'Stop', (1, 5))
Element 29: (1, (1, 5), ['%', '%', '%', ''], [(13, 9), (3, 2), (15, 2)], [True, True, True, False], 42, False, [False, False, False, False], 1561, 'East', (2, 5))
Element 30: (1, (2, 5), ['', '%', '%', ''], [(13, 8), (2, 2), (15, 1)], [False, True, True, False], 40, False, [False, False, False, False], 1580, 'East', (3, 5))
Element 31: (1, (3, 5), ['', '%', '%', ''], [(13, 7), (2, 1), (14, 1)], [False, True, True, False], 38, False, [False, False, False, False], 1599, 'East', (4, 5))
Element 32: (1, (4, 5), ['', '%', '%', '%'], [(14, 7), (1, 1), (13, 1)], [False, True, True, True], 36, False, [False, False, False, False], 1618, 'West', (3, 5))
Element 33: (1, (3, 5), ['', '%', '%', ''], [(15, 7), (1, 2), (12, 1)], [False, True, True, False], 34, False, [False, False, False, False], 1637, 'West', (2, 5))
Element 34: (1, (2, 5), ['', '%', '%', ''], [(16, 7), (1, 1), (11, 1)], [False, True, True, False], 32, False, [False, False, False, False], 1656, 'West', (1, 5))
Element 35: (1, (1, 5), ['%', '%', '%', ''], [(16, 6), (2, 1), (10, 1)], [True, True, True, False], 30, False, [False, False, False, False], 2655, 'Stop', (1, 5))
Element 36: (1, (1, 5), ['%', '%', '%', ''], [(17, 6), (2, 2), (10, 2)], [True, True, True, False], 28, False, [False, False, False, False], 2664, 'East', (2, 5))
Element 37: (1, (2, 5), ['', '%', '%', ''], [(18, 6), (1, 2), (11, 2)], [False, True, True, False], 26, False, [False, False, False, False], 2673, 'East', (3, 5))
Element 38: (1, (3, 5), ['', '%', '%', ''], [(17, 6), (2, 2), (11, 3)], [False, True, True, False], 24, False, [False, False, False, False], 2682, 'East', (4, 5))
Element 39: (1, (4, 5), ['', '%', '%', '%'], [(17, 5), (3, 2), (12, 3)], [False, True, True, True], 22, False, [False, False, False, False], 2691, 'West', (3, 5))
Element 40: (1, (3, 5), ['', '%', '%', ''], [(17, 4), (3, 1), (13, 3)], [False, True, True, False], 20, False, [False, False, False, False], 2700, 'West', (2, 5))
Element 41: (1, (2, 5), ['', '%', '%', ''], [(18, 4), (2, 1), (13, 4)], [False, True, True, False], 18, False, [False, False, False, False], 2709, 'West', (1, 5))
Element 42: (1, (1, 5), ['%', '%', '%', ''], [(17, 4), (3, 1), (13, 5)], [True, True, True, False], 16, False, [False, False, False, False], 2718, 'Stop', (1, 5))
Element 43: (1, (1, 5), ['%', '%', '%', ''], [(17, 3), (4, 1), (13, 4)], [True, True, True, False], 14, False, [False, False, False, False], 2717, 'East', (2, 5))
Element 44: (1, (2, 5), ['', '%', '%', ''], [(17, 2), (4, 2), (12, 4)], [False, True, True, False], 12, False, [False, False, False, False], 2726, 'East', (3, 5))
Element 45: (1, (3, 5), ['', '%', '%', ''], [(17, 1), (3, 2), (11, 4)], [False, True, True, False], 10, False, [False, False, False, False], 2735, 'East', (4, 5))
Element 46: (1, (4, 5), ['', '%', '%', '%'], [(18, 1), (4, 2), (10, 4)], [False, True, True, True], 8, False, [False, False, False, False], 2744, 'West', (3, 5))
Element 47: (1, (3, 5), ['', '%', '%', ''], [(17, 1), (4, 2), (10, 5)], [False, True, True, False], 6, False, [False, False, False, False], 2753, 'West', (2, 5))
Element 48: (1, (2, 5), ['', '%', '%', ''], [(16, 1), (5, 2), (10, 6)], [False, True, True, False], 4, False, [False, False, False, False], 2762, 'West', (1, 5))
Element 49: (1, (1, 5), ['%', '%', '%', ''], [(16, 2), (4, 2), (9, 6)], [True, True, True, False], 2, False, [False, False, False, False], 2771, 'Stop', (1, 5))
Element 50: (1, (1, 5), ['%', '%', '%', ''], [(16, 2), (4, 1), (9, 5)], [True, True, True, False], 0, False, [False, False, False, False], 2780, 'Stop', (1, 5))
Element 51: #0#
