Element 1: (0, (11, 6), ['.', '%', '.', 'F'], [(9, 13), (16, 3), (16, 6)], [False, True, False, False], 98, False, [True, False, True, False], 0, 'East', (12, 6))
Element 18: (0, (17, 1), ['', '%', '', ''], [(18, 13), (16, 2), (14, 3)], [False, True, False, False], 64, False, [False, False, False, False], 1353, 'East', (18, 1))
Element 19: (0, (18, 1), ['', '%', '%', '%'], [(18, 12), (15, 2), (14, 4)], [False, True, True, True], 62, False, [False, False, False, False], 1362, 'West', (17, 1))
Element 20: (0, (17, 1), ['', '%', '', ''], [(18, 11), (15, 3), (14, 5)], [False, True, False, False], 60, False, [False, False, False, False], 1381, 'West', (16, 1))
Element 21: (0, (16, 1), ['', '%', '', ''], [(18, 10), (14, 3), (15, 5)], [False, True, False, False], 58, False, [False, False, False, False], 1400, 'North', (16, 2))
Element 22: (0, (16, 2), ['', '', '', ''], [(18, 9), (13, 3), (15, 6)], [False, False, False, False], 56, False, [False, False, False, False], 1419, 'North', (16, 3))
Element 23: (0, (16, 3), ['', '', '', ''], [(18, 8), (13, 4), (15, 7)], [False, False, False, False], 54, False, [False, False, False, False], 1438, 'North', (16, 4))
Element 24: (0, (16, 4), ['%', '', '', ''], [(17, 8), (13, 5), (14, 7)], [True, False, False, False], 52, False, [False, False, False, False], 1467, 'North', (16, 5))
Element 25: (0, (16, 5), ['', '', '', ''], [(17, 9), (14, 5), (13, 7)], [False, False, False, False], 50, False, [False, False, False, False], 1486, 'West', (15, 5))
Element 26: (0, (15, 5), ['', '%', '', ''], [(17, 10), (14, 6), (13, 8)], [False, True, False, False], 48, False, [False, False, False, False], 1505, 'West', (14, 5))
Element 27: (0, (14, 5), ['', '', '', ''], [(17, 11), (15, 6), (13, 9)], [False, False, False, False], 46, False, [False, False, False, False], 1524, 'South', (14, 4))
Element 28: (0, (14, 4), ['', '', '', '%'], [(16, 11), (16, 6), (14, 9)], [False, False, False, True], 44, False, [False, False, False, False], 1543, 'South', (14, 3))
Element 29: (0, (14, 3), ['', '%', '', ''], [(16, 10), (17, 6), (15, 9)], [False, True, False, False], 42, False, [False, False, False, False], 1562, 'East', (15, 3))
Element 30: (0, (15, 3), ['', '', '%', ''], [(16, 9), (18, 6), (15, 10)], [False, False, True, False], 40, False, [False, False, False, False], 1581, 'South', (15, 2))
Element 31: (0, (15, 2), ['%', '', '', ''], [(15, 9), (17, 6), (15, 11)], [True, False, False, False], 38, False, [False, False, False, False], 1590, 'South', (15, 1))
Element 32: (0, (15, 1), ['.', '%', '', ''], [(15, 10), (17, 5), (16, 11)], [False, True, False, False], 36, False, [True, False, False, False], 1589, 'West', (14, 1))
Element 33: (0, (14, 1), ['.', '%', '%', ''], [(15, 11), (16, 5), (17, 11)], [False, True, True, False], 34, False, [True, False, False, False], 1598, 'West', (13, 1))
Element 34: (0, (13, 1), ['.', '%', '%', ''], [(15, 10), (16, 4), (18, 11)], [False, True, True, False], 32, False, [True, False, False, False], 1607, 'West', (12, 1))
Element 35: (0, (12, 1), ['.', '%', '%', ''], [(15, 9), (16, 5), (18, 12)], [False, True, True, False], 30, False, [True, False, False, False], 1616, 'West', (11, 1))
Element 36: (0, (11, 1), ['F', '%', '.', ''], [(14, 9), (15, 5), (18, 13)], [False, True, False, False], 28, False, [False, False, True, False], 1625, 'West', (10, 1))
Element 37: (0, (10, 1), ['.', '%', '.', ''], [(13, 9), (16, 5), (17, 13)], [False, True, False, False], 26, False, [True, False, True, False], 2624, 'North', (10, 2))
Element 38: (0, (10, 2), ['%', '', '%', '.'], [(12, 9), (17, 5), (17, 12)], [True, False, True, False], 24, False, [False, False, False, True], 2643, 'East', (11, 2))
Element 39: (0, (11, 2), ['', '', '.', '%'], [(12, 8), (17, 6), (16, 12)], [False, False, False, True], 22, False, [False, False, True, False], 2662, 'North', (11, 3))
Element 40: (0, (11, 3), ['%', '', '.', '.'], [(12, 7), (16, 6), (16, 13)], [True, False, False, False], 20, False, [False, False, True, True], 2681, 'East', (12, 3))
Element 41: (0, (12, 3), ['', '%', '.', ''], [(11, 7), (16, 7), (16, 12)], [False, True, False, False], 18, False, [False, False, True, False], 2700, 'North', (12, 4))
Element 42: (0, (12, 4), ['.', '', '%', ''], [(11, 6), (15, 7), (15, 12)], [False, False, True, False], 16, False, [True, False, False, False], 2709, 'West', (11, 4))
Element 43: (0, (11, 4), ['.', '', '%', ''], [(10, 6), (14, 7), (14, 12)], [False, False, True, False], 14, False, [True, False, False, False], 2728, 'West', (10, 4))
Element 44: (0, (10, 4), ['.', '%', 'G', ''], [(10, 5), (13, 7), (14, 13)], [False, True, False, False], 12, False, [True, False, False, False], 2747, 'West', (9, 4))
Element 45: (0, (9, 4), ['.', '.', 'G', ''], [(9, 5), (13, 8), (13, 13)], [False, False, False, False], 10, False, [True, True, False, False], 2766, 'South', (9, 3))
Element 46: (0, (9, 3), ['.', '%', '', '%'], [(9, 6), (13, 9), (12, 13)], [False, True, False, True], 8, False, [True, False, False, False], 2785, 'West', (8, 3))
Element 47: (0, (8, 3), ['.', '%', '.', ''], [(8, 6), (14, 9), (11, 13)], [False, True, False, False], 6, False, [True, False, True, False], 2804, 'North', (8, 4))
Element 48: (0, (8, 4), ['.', '', '.', ''], [(8, 7), (15, 9), (11, 12)], [False, False, False, False], 4, False, [True, False, True, False], 3813, 'North', (8, 5))
Element 49: (0, (8, 5), ['.', '', '', ''], [(8, 8), (16, 9), (11, 11)], [False, False, False, False], 2, False, [True, False, False, False], 3842, 'West', (7, 5))
Element 50: (0, (7, 5), ['F', '.', '.', ''], [(9, 8), (17, 9), (12, 11)], [False, False, False, False], 0, False, [False, True, True, False], 3871, 'Stop', (7, 5))
Element 51: #0#
