Element 1: (0, (10, 8), ['.', '%', '%', '%'], [(7, 1), (11, 3), (12, 8)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (9, 8))
Element 2: (0, (9, 8), ['.', '%', '%', ''], [(8, 1), (12, 3), (13, 8)], [False, True, True, False], 96, False, [True, False, False, False], 39, 'West', (8, 8))
Element 3: (0, (8, 8), ['%', 'F', '%', ''], [(9, 1), (13, 3), (13, 9)], [True, False, True, False], 94, False, [False, False, False, False], 78, 'South', (8, 7))
Element 4: (0, (8, 7), ['.', '.', '', '%'], [(10, 1), (14, 3), (14, 9)], [False, False, False, True], 92, False, [True, True, False, False], 2097, 'South', (8, 6))
Element 5: (0, (8, 6), ['.', '.', '', '.'], [(11, 1), (15, 3), (15, 9)], [False, False, False, False], 90, False, [True, True, False, True], 2136, 'East', (9, 6))
Element 6: (0, (9, 6), ['', '.', '%', '.'], [(12, 1), (16, 3), (16, 9)], [False, False, True, False], 88, False, [False, True, False, True], 2175, 'East', (10, 6))
Element 7: (0, (10, 6), ['', '.', '%', '.'], [(13, 1), (17, 3), (17, 9)], [False, False, True, False], 86, False, [False, True, False, True], 2214, 'East', (11, 6))
Element 8: (0, (11, 6), ['', '%', '.', 'F'], [(14, 1), (17, 4), (18, 9)], [False, True, False, False], 84, False, [False, False, True, False], 2253, 'East', (12, 6))
Element 9: (0, (12, 6), ['', '%', '.', '.'], [(15, 1), (18, 4), (18, 10)], [False, True, False, False], 82, False, [False, False, True, True], 3282, 'East', (13, 6))
Element 10: (0, (13, 6), ['', '.', '.', '.'], [(16, 1), (17, 4), (18, 11)], [False, False, False, False], 80, False, [False, True, True, True], 3311, 'East', (14, 6))
Element 11: (0, (14, 6), ['', '.', '.', '.'], [(17, 1), (17, 5), (18, 12)], [False, False, False, False], 78, False, [False, True, True, True], 3350, 'East', (15, 6))
Element 12: (0, (15, 6), ['', '.', '.', '.'], [(18, 1), (17, 6), (18, 13)], [False, False, False, False], 76, False, [False, True, True, True], 3389, 'East', (16, 6))
Element 13: (0, (16, 6), ['', '.', '.', ''], [(17, 1), (18, 6), (17, 13)], [False, False, False, False], 74, False, [False, True, True, False], 3418, 'North', (16, 7))
Element 14: (0, (16, 7), ['.', '', '%', '%'], [(17, 2), (17, 6), (17, 12)], [False, False, True, True], 72, False, [True, False, False, False], 3447, 'West', (15, 7))
Element 15: (0, (15, 7), ['.', '', '%', ''], [(16, 2), (17, 5), (17, 11)], [False, False, True, False], 70, False, [True, False, False, False], 3476, 'West', (14, 7))
Element 16: (0, (14, 7), ['.', '', '%', ''], [(15, 2), (16, 5), (17, 10)], [False, False, True, False], 68, False, [True, False, False, False], 3515, 'West', (13, 7))
Element 17: (0, (13, 7), ['.', '', '', ''], [(15, 3), (16, 4), (16, 10)], [False, False, False, False], 66, False, [True, False, False, False], 3544, 'West', (12, 7))
Element 18: (0, (12, 7), ['.', '', '', ''], [(16, 3), (16, 5), (16, 11)], [False, False, False, False], 64, False, [True, False, False, False], 3563, 'West', (11, 7))
Element 19: (0, (11, 7), ['%', '', '%', ''], [(17, 3), (15, 5), (16, 12)], [True, False, True, False], 62, False, [False, False, False, False], 3592, 'East', (12, 7))
Element 20: (0, (12, 7), ['', '', '', ''], [(17, 4), (14, 5), (16, 13)], [False, False, False, False], 60, False, [False, False, False, False], 3611, 'North', (12, 8))
Element 21: (0, (12, 8), ['%', '', '.', ''], [(18, 4), (14, 4), (16, 12)], [True, False, False, False], 58, False, [False, False, True, False], 3620, 'North', (12, 9))
Element 22: (0, (12, 9), ['.', '', '%', ''], [(17, 4), (13, 4), (15, 12)], [False, False, True, False], 56, False, [True, False, False, False], 3649, 'West', (11, 9))
Element 23: (0, (11, 9), ['%', '%', '%', ''], [(17, 5), (13, 5), (15, 11)], [True, True, True, False], 54, False, [False, False, False, False], 3678, 'East', (12, 9))
Element 24: (0, (12, 9), ['', '', '%', ''], [(17, 6), (13, 6), (15, 10)], [False, False, True, False], 52, False, [False, False, False, False], 3687, 'East', (13, 9))
Element 25: (0, (13, 9), ['', '', '%', ''], [(18, 6), (14, 6), (15, 11)], [False, False, True, False], 50, False, [False, False, False, False], 3686, 'East', (14, 9))
Element 26: (0, (14, 9), ['', '%', '%', ''], [(17, 6), (15, 6), (15, 12)], [False, True, True, False], 48, False, [False, False, False, False], 3685, 'East', (15, 9))
Element 27: (0, (15, 9), ['', '%', '', ''], [(16, 6), (15, 7), (14, 12)], [False, True, False, False], 46, False, [False, False, False, False], 3694, 'East', (16, 9))
Element 28: (0, (16, 9), ['', '%', '', ''], [(16, 7), (14, 7), (14, 13)], [False, True, False, False], 44, False, [False, False, False, False], 3703, 'East', (17, 9))
Element 29: (0, (17, 9), ['', '.', '', ''], [(15, 7), (13, 7), (13, 13)], [False, False, False, False], 42, False, [False, True, False, False], 3712, 'South', (17, 8))
Element 30: (0, (17, 8), ['%', '%', '', '.'], [(15, 6), (13, 8), (12, 13)], [True, True, False, False], 40, False, [False, False, False, True], 3731, 'East', (18, 8))
Element 31: (0, (18, 8), ['', '%', '', '%'], [(15, 5), (13, 9), (11, 13)], [False, True, False, True], 38, False, [False, False, False, False], 3750, 'North', (18, 9))
Element 32: (0, (18, 9), ['', '', '', '%'], [(16, 5), (14, 9), (11, 12)], [False, False, False, True], 36, False, [False, False, False, False], 3759, 'North', (18, 10))
Element 33: (0, (18, 10), ['', '', '', '%'], [(16, 4), (15, 9), (11, 11)], [False, False, False, True], 34, False, [False, False, False, False], 3768, 'North', (18, 11))
Element 34: (0, (18, 11), ['', '', '', '%'], [(16, 5), (16, 9), (12, 11)], [False, False, False, True], 32, False, [False, False, False, False], 3777, 'North', (18, 12))
Element 35: (0, (18, 12), ['', '', '', '%'], [(15, 5), (17, 9), (13, 11)], [False, False, False, True], 30, False, [False, False, False, False], 3786, 'North', (18, 13))
Element 36: (0, (18, 13), ['', '', '%', '%'], [(14, 5), (18, 9), (12, 11)], [False, False, True, True], 28, False, [False, False, False, False], 3785, 'West', (17, 13))
Element 37: (0, (17, 13), ['', '', '%', ''], [(14, 6), (18, 10), (11, 11)], [False, False, True, False], 26, False, [False, False, False, False], 3784, 'South', (17, 12))
Element 38: (0, (17, 12), ['', '', '', ''], [(14, 7), (18, 11), (10, 11)], [False, False, False, False], 24, False, [False, False, False, False], 3793, 'South', (17, 11))
Element 39: (0, (17, 11), ['', '', '', ''], [(13, 7), (18, 12), (10, 12)], [False, False, False, False], 22, False, [False, False, False, False], 3802, 'South', (17, 10))
Element 40: (0, (17, 10), ['', '', '', ''], [(13, 8), (18, 13), (9, 12)], [False, False, False, False], 20, False, [False, False, False, False], 3811, 'West', (16, 10))
Element 41: (0, (16, 10), ['', '', '', ''], [(13, 9), (17, 13), (9, 13)], [False, False, False, False], 18, False, [False, False, False, False], 3820, 'North', (16, 11))
Element 42: (0, (16, 11), ['', '', '', ''], [(14, 9), (17, 12), (9, 12)], [False, False, False, False], 16, False, [False, False, False, False], 3819, 'North', (16, 12))
Element 43: (0, (16, 12), ['', '', '', ''], [(15, 9), (17, 11), (9, 11)], [False, False, False, False], 14, False, [False, False, False, False], 3828, 'North', (16, 13))
Element 44: (0, (16, 13), ['%', '', '%', ''], [(16, 9), (17, 10), (9, 10)], [True, False, True, False], 12, False, [False, False, False, False], 3837, 'South', (16, 12))
Element 45: (0, (16, 12), ['', '', '', ''], [(17, 9), (16, 10), (8, 10)], [False, False, False, False], 10, False, [False, False, False, False], 3846, 'West', (15, 12))
Element 46: (0, (15, 12), ['', '', '%', ''], [(18, 9), (16, 11), (7, 10)], [False, False, True, False], 8, False, [False, False, False, False], 3855, 'South', (15, 11))
Element 47: (0, (15, 11), ['%', '', '', ''], [(18, 10), (16, 12), (7, 11)], [True, False, False, False], 6, False, [False, False, False, False], 3864, 'South', (15, 10))
Element 48: (0, (15, 10), ['%', '', '', ''], [(18, 11), (16, 13), (6, 11)], [True, False, False, False], 4, False, [False, False, False, False], 3873, 'North', (15, 11))
Element 49: (0, (15, 11), ['%', '', '', ''], [(18, 12), (16, 12), (6, 12)], [True, False, False, False], 2, False, [False, False, False, False], 3882, 'North', (15, 12))
Element 50: (0, (15, 12), ['', '', '%', ''], [(18, 13), (16, 11), (6, 13)], [False, False, True, False], 0, False, [False, False, False, False], 3891, 'Stop', (15, 12))
Element 51: #0#
