Element 1: (1, (10, 12), ['.', '.', '%', '.'], [(18, 12), (16, 6), (17, 9)], [False, False, True, False], 98, False, [True, True, False, True], 9, 'East', (11, 12))
Element 2: (1, (11, 12), ['', '.', '.', '%'], [(18, 13), (17, 6), (18, 9)], [False, False, False, True], 96, False, [False, True, True, False], 48, 'North', (11, 13))
Element 3: (1, (11, 13), ['%', '', '%', '.'], [(17, 13), (18, 6), (18, 10)], [True, False, True, False], 94, False, [False, False, False, True], 87, 'East', (12, 13))
Element 4: (1, (12, 13), ['', '%', '%', '.'], [(16, 13), (17, 6), (18, 11)], [False, True, True, False], 92, False, [False, False, False, True], 116, 'East', (13, 13))
Element 5: (1, (13, 13), ['', '%', '%', '.'], [(16, 12), (17, 5), (17, 11)], [False, True, True, False], 90, False, [False, False, False, True], 155, 'East', (14, 13))
Element 6: (1, (14, 13), ['', '.', '%', '%'], [(16, 11), (17, 4), (17, 10)], [False, False, True, True], 88, False, [False, True, False, False], 194, 'South', (14, 12))
Element 7: (1, (14, 12), ['%', '%', '', '.'], [(15, 11), (18, 4), (16, 10)], [True, True, False, False], 86, False, [False, False, False, True], 233, 'East', (15, 12))
Element 8: (1, (15, 12), ['', '', '%', ''], [(15, 10), (17, 4), (16, 9)], [False, False, True, False], 84, False, [False, False, False, False], 262, 'East', (16, 12))
Element 9: (1, (16, 12), ['', '', '', ''], [(16, 10), (17, 3), (15, 9)], [False, False, False, False], 82, False, [False, False, False, False], 281, 'East', (17, 12))
Element 10: (1, (17, 12), ['', '', '', ''], [(17, 10), (17, 2), (14, 9)], [False, False, False, False], 80, False, [False, False, False, False], 300, 'East', (18, 12))
Element 11: (1, (18, 12), ['', '', '', '%'], [(18, 10), (17, 1), (13, 9)], [False, False, False, True], 78, False, [False, False, False, False], 319, 'North', (18, 13))
Element 12: (1, (18, 13), ['', '', '%', '%'], [(18, 11), (18, 1), (13, 8)], [False, False, True, True], 76, False, [False, False, False, False], 338, 'West', (17, 13))
Element 13: (1, (17, 13), ['', '', '%', ''], [(17, 11), (17, 1), (13, 7)], [False, False, True, False], 74, False, [False, False, False, False], 347, 'West', (16, 13))
Element 14: (1, (16, 13), ['%', '', '%', ''], [(18, 11), (16, 1), (14, 7)], [True, False, True, False], 72, False, [False, False, False, False], 366, 'East', (17, 13))
Element 15: (1, (17, 13), ['', '', '%', ''], [(18, 10), (16, 2), (15, 7)], [False, False, True, False], 70, False, [False, False, False, False], 385, 'East', (18, 13))
Element 16: (1, (18, 13), ['', '', '%', '%'], [(18, 9), (16, 3), (16, 7)], [False, False, True, True], 68, False, [False, False, False, False], 404, 'South', (18, 12))
Element 17: (1, (18, 12), ['', '', '', '%'], [(18, 8), (16, 4), (16, 6)], [False, False, False, True], 66, False, [False, False, False, False], 423, 'South', (18, 11))
Element 18: (1, (18, 11), ['', '', '', '%'], [(17, 8), (16, 5), (15, 6)], [False, False, False, True], 64, False, [False, False, False, False], 452, 'South', (18, 10))
Element 19: (1, (18, 10), ['', '', '', '%'], [(17, 9), (15, 5), (14, 6)], [False, False, False, True], 62, False, [False, False, False, False], 471, 'South', (18, 9))
Element 20: (1, (18, 9), ['', '', '', '%'], [(16, 9), (14, 5), (13, 6)], [False, False, False, True], 60, False, [False, False, False, False], 490, 'South', (18, 8))
Element 21: (1, (18, 8), ['', '%', '', '%'], [(15, 9), (14, 4), (12, 6)], [False, True, False, True], 58, False, [False, False, False, False], 1499, 'West', (17, 8))
Element 22: (1, (17, 8), ['%', '%', '', ''], [(14, 9), (14, 3), (12, 7)], [True, True, False, False], 56, False, [False, False, False, False], 1518, 'North', (17, 9))
Element 23: (1, (17, 9), ['', '', '', ''], [(13, 9), (15, 3), (12, 8)], [False, False, False, False], 54, False, [False, False, False, False], 1537, 'North', (17, 10))
Element 24: (1, (17, 10), ['', '', '', ''], [(13, 8), (15, 2), (12, 9)], [False, False, False, False], 52, False, [False, False, False, False], 1556, 'North', (17, 11))
Element 25: (1, (17, 11), ['', '', '', ''], [(13, 7), (15, 1), (11, 9)], [False, False, False, False], 50, False, [False, False, False, False], 1575, 'West', (16, 11))
Element 26: (1, (16, 11), ['', '', '', ''], [(14, 7), (14, 1), (12, 9)], [False, False, False, False], 48, False, [False, False, False, False], 1584, 'South', (16, 10))
Element 27: (1, (16, 10), ['', '', '', ''], [(15, 7), (13, 1), (12, 8)], [False, False, False, False], 46, False, [False, False, False, False], 1593, 'South', (16, 9))
Element 28: (1, (16, 9), ['', '%', '', ''], [(16, 7), (12, 1), (12, 7)], [False, True, False, False], 44, False, [False, False, False, False], 1602, 'West', (15, 9))
Element 29: (1, (15, 9), ['', '%', '', ''], [(16, 6), (11, 1), (11, 7)], [False, True, False, False], 42, False, [False, False, False, False], 1621, 'North', (15, 10))
Element 30: (1, (15, 10), ['%', '', '', ''], [(17, 6), (10, 1), (11, 6)], [True, False, False, False], 40, False, [False, False, False, False], 2630, 'North', (15, 11))
Element 31: (1, (15, 11), ['%', '', '', ''], [(18, 6), (10, 2), (10, 6)], [True, False, False, False], 38, False, [False, False, False, False], 2649, 'South', (15, 10))
