Element 1: (1, (7, 5), ['F', '.', '.', '.'], [(18, 13), (7, 13), (18, 9)], [False, False, False, False], 98, False, [False, True, True, True], 9, 'West', (6, 5))
Element 2: (1, (6, 5), ['%', '.', '.', ''], [(18, 12), (6, 13), (18, 10)], [True, False, False, False], 96, False, [False, True, True, False], 1038, 'North', (6, 6))
Element 3: (1, (6, 6), ['%', '', '.', '.'], [(17, 12), (6, 12), (18, 11)], [True, False, False, False], 94, False, [False, False, True, True], 1077, 'East', (7, 6))
Element 4: (1, (7, 6), ['', '', '.', '.'], [(16, 12), (6, 11), (17, 11)], [False, False, False, False], 92, False, [False, False, True, True], 1116, 'East', (8, 6))
Element 5: (1, (8, 6), ['', '.', 'F', '.'], [(16, 13), (7, 11), (17, 10)], [False, False, False, False], 90, False, [False, True, False, True], 1155, 'North', (8, 7))
Element 6: (1, (8, 7), ['.', '', '.', '%'], [(16, 12), (7, 10), (17, 9)], [False, False, False, True], 88, False, [True, False, True, False], 2174, 'North', (8, 8))
Element 7: (1, (8, 8), ['%', '', '%', '.'], [(16, 11), (8, 10), (17, 8)], [True, False, True, False], 86, False, [False, False, False, True], 2213, 'East', (9, 8))
Element 8: (1, (9, 8), ['', '%', '%', '.'], [(16, 10), (9, 10), (18, 8)], [False, True, True, False], 84, False, [False, False, False, True], 2252, 'East', (10, 8))
Element 9: (1, (10, 8), ['', '%', '%', '%'], [(16, 9), (9, 11), (17, 8)], [False, True, True, True], 82, False, [False, False, False, False], 2281, 'West', (9, 8))
Element 10: (1, (9, 8), ['', '%', '%', ''], [(15, 9), (10, 11), (17, 9)], [False, True, True, False], 80, False, [False, False, False, False], 2300, 'West', (8, 8))
Element 11: (1, (8, 8), ['%', '', '%', ''], [(15, 10), (11, 11), (16, 9)], [True, False, True, False], 78, False, [False, False, False, False], 2319, 'South', (8, 7))
Element 12: (1, (8, 7), ['.', '', '', '%'], [(15, 11), (12, 11), (16, 10)], [False, False, False, True], 76, False, [True, False, False, False], 2338, 'West', (7, 7))
Element 13: (1, (7, 7), ['.', '', '%', ''], [(15, 12), (13, 11), (16, 11)], [False, False, True, False], 74, False, [True, False, False, False], 2367, 'West', (6, 7))
Element 14: (1, (6, 7), ['.', '', '%', ''], [(14, 12), (12, 11), (16, 12)], [False, False, True, False], 72, False, [True, False, False, False], 2386, 'West', (5, 7))
Element 15: (1, (5, 7), ['.', '%', '.', ''], [(14, 13), (11, 11), (17, 12)], [False, True, False, False], 70, False, [True, False, True, False], 2405, 'North', (5, 8))
Element 16: (1, (5, 8), ['.', '', '%', '%'], [(13, 13), (11, 12), (18, 12)], [False, False, True, True], 68, False, [True, False, False, False], 2434, 'West', (4, 8))
Element 17: (1, (4, 8), ['.', '.', '%', ''], [(12, 13), (11, 13), (18, 13)], [False, False, True, False], 66, False, [True, True, False, False], 2463, 'South', (4, 7))
Element 18: (1, (4, 7), ['%', '%', '', ''], [(11, 13), (11, 12), (17, 13)], [True, True, False, False], 64, False, [False, False, False, False], 2472, 'North', (4, 8))
Element 19: (1, (4, 8), ['.', '', '%', ''], [(11, 12), (10, 12), (16, 13)], [False, False, True, False], 62, False, [True, False, False, False], 2481, 'West', (3, 8))
Element 20: (1, (3, 8), ['.', '%', '%', ''], [(11, 11), (9, 12), (17, 13)], [False, True, True, False], 60, False, [True, False, False, False], 2500, 'West', (2, 8))
Element 21: (1, (2, 8), ['%', '%', '.', ''], [(12, 11), (9, 13), (18, 13)], [True, True, False, False], 58, False, [False, False, True, False], 2519, 'North', (2, 9))
Element 22: (1, (2, 9), ['.', '', '%', '%'], [(13, 11), (9, 12), (18, 12)], [False, False, True, True], 56, False, [True, False, False, False], 2528, 'West', (1, 9))
Element 23: (1, (1, 9), ['%', '%', '%', ''], [(12, 11), (8, 12), (17, 12)], [True, True, True, False], 54, False, [False, False, False, False], 2547, 'East', (2, 9))
Element 24: (1, (2, 9), ['', '', '%', '%'], [(11, 11), (9, 12), (17, 13)], [False, False, True, True], 52, False, [False, False, False, False], 2546, 'South', (2, 8))
Element 25: (1, (2, 8), ['%', '%', '', ''], [(10, 11), (10, 12), (17, 12)], [True, True, False, False], 50, False, [False, False, False, False], 2545, 'East', (3, 8))
Element 26: (1, (3, 8), ['', '%', '%', ''], [(10, 12), (11, 12), (16, 12)], [False, True, True, False], 48, False, [False, False, False, False], 2544, 'East', (4, 8))
Element 27: (1, (4, 8), ['', '', '%', ''], [(9, 12), (11, 11), (16, 13)], [False, False, True, False], 46, False, [False, False, False, False], 2543, 'East', (5, 8))
Element 28: (1, (5, 8), ['', '', '%', '%'], [(9, 13), (10, 11), (16, 12)], [False, False, True, True], 44, False, [False, False, False, False], 2542, 'South', (5, 7))
Element 29: (1, (5, 7), ['', '%', '', ''], [(9, 12), (10, 12), (15, 12)], [False, True, False, False], 42, False, [False, False, False, False], 2541, 'West', (4, 7))
Element 30: (1, (4, 7), ['%', '%', '', ''], [(9, 11), (10, 11), (15, 11)], [True, True, False, False], 40, False, [False, False, False, False], 2540, 'East', (5, 7))
Element 31: (1, (5, 7), ['', '%', '', ''], [(9, 10), (10, 12), (15, 10)], [False, True, False, False], 38, False, [False, False, False, False], 2539, 'East', (6, 7))
Element 32: (1, (6, 7), ['', '', '%', ''], [(8, 10), (9, 12), (15, 9)], [False, False, True, False], 36, False, [False, False, False, False], 2538, 'East', (7, 7))
Element 33: (1, (7, 7), ['', '', '%', ''], [(7, 10), (9, 11), (14, 9)], [False, False, True, False], 34, False, [False, False, False, False], 2547, 'East', (8, 7))
Element 34: (1, (8, 7), ['', '', '', '%'], [(6, 10), (9, 10), (13, 9)], [False, False, False, True], 32, False, [False, False, False, False], 2566, 'South', (8, 6))
Element 35: (1, (8, 6), ['', '.', '', '.'], [(5, 10), (8, 10), (13, 8)], [False, False, False, False], 30, False, [False, True, False, True], 2585, 'East', (9, 6))
Element 36: (1, (9, 6), ['', '.', '%', '.'], [(5, 11), (7, 10), (13, 7)], [False, False, True, False], 28, False, [False, True, False, True], 2614, 'East', (10, 6))
Element 37: (1, (10, 6), ['', '.', '%', '.'], [(5, 12), (6, 10), (14, 7)], [False, False, True, False], 26, False, [False, True, False, True], 2643, 'East', (11, 6))
Element 38: (1, (11, 6), ['', '%', '.', 'F'], [(5, 13), (5, 10), (15, 7)], [False, True, False, False], 24, False, [False, False, True, False], 2672, 'East', (12, 6))
Element 39: (1, (12, 6), ['', '%', '.', '.'], [(6, 13), (4, 10), (16, 7)], [False, True, False, False], 22, False, [False, False, True, True], 3691, 'East', (13, 6))
Element 40: (1, (13, 6), ['', '.', '', '.'], [(7, 13), (3, 10), (16, 6)], [False, False, False, False], 20, False, [False, True, False, True], 3720, 'East', (14, 6))
