Element 1: (0, (16, 3), ['.', '.', '.', '.'], [(6, 3), (7, 4), (7, 7)], [False, False, False, False], 98, False, [True, True, True, True], 0, 'East', (17, 3))
Element 2: (0, (17, 3), ['', '.', '.', '%'], [(7, 3), (8, 4), (8, 7)], [False, False, False, True], 96, False, [False, True, True, False], 1029, 'North', (17, 4))
Element 3: (0, (17, 4), ['.', '', '.', '.'], [(8, 3), (9, 4), (8, 8)], [False, False, False, False], 94, False, [True, False, True, True], 1068, 'East', (18, 4))
Element 4: (0, (18, 4), ['', '%', '%', '%'], [(9, 3), (10, 4), (9, 8)], [False, True, True, True], 92, False, [False, False, False, False], 1107, 'West', (17, 4))
Element 5: (0, (17, 4), ['.', '', '.', ''], [(9, 4), (11, 4), (10, 8)], [False, False, False, False], 90, False, [True, False, True, False], 1126, 'North', (17, 5))
Element 6: (0, (17, 5), ['.', '', '.', '%'], [(9, 5), (12, 4), (9, 8)], [False, False, False, True], 88, False, [True, False, True, False], 1155, 'North', (17, 6))
Element 7: (0, (17, 6), ['.', '', '%', '.'], [(10, 5), (13, 4), (8, 8)], [False, False, True, False], 86, False, [True, False, False, True], 1184, 'East', (18, 6))
Element 8: (0, (18, 6), ['', '%', '%', '%'], [(10, 6), (14, 4), (8, 7)], [False, True, True, True], 84, False, [False, False, False, False], 1213, 'West', (17, 6))
Element 9: (0, (17, 6), ['.', '', '%', ''], [(11, 6), (14, 5), (8, 6)], [False, False, True, False], 82, False, [True, False, False, False], 1242, 'West', (16, 6))
Element 10: (0, (16, 6), ['.', '.', '.', ''], [(12, 6), (15, 5), (9, 6)], [False, False, False, False], 80, False, [True, True, True, False], 2271, 'North', (16, 7))
Element 11: (0, (16, 7), ['.', '', '%', '%'], [(13, 6), (16, 5), (10, 6)], [False, False, True, True], 78, False, [True, False, False, False], 2300, 'West', (15, 7))
Element 12: (0, (15, 7), ['.', '.', '%', ''], [(14, 6), (16, 4), (11, 6)], [False, False, True, False], 76, False, [True, True, False, False], 2329, 'South', (15, 6))
Element 13: (0, (15, 6), ['', '', '', ''], [(14, 7), (17, 4), (11, 7)], [False, False, False, False], 74, False, [False, False, False, False], 2358, 'South', (15, 5))
Element 14: (0, (15, 5), ['', '%', '', ''], [(13, 7), (18, 4), (12, 7)], [False, True, False, False], 72, False, [False, False, False, False], 2377, 'East', (16, 5))
Element 15: (0, (16, 5), ['', '', '', ''], [(13, 8), (17, 4), (12, 8)], [False, False, False, False], 70, False, [False, False, False, False], 2396, 'South', (16, 4))
Element 16: (0, (16, 4), ['%', '', '', ''], [(13, 9), (17, 5), (12, 9)], [True, False, False, False], 68, False, [False, False, False, False], 2415, 'North', (16, 5))
Element 17: (0, (16, 5), ['', '', '', ''], [(14, 9), (17, 6), (11, 9)], [False, False, False, False], 66, False, [False, False, False, False], 2434, 'West', (15, 5))
Element 18: (0, (15, 5), ['', '%', '', ''], [(15, 9), (18, 6), (12, 9)], [False, True, False, False], 64, False, [False, False, False, False], 2443, 'West', (14, 5))
Element 19: (0, (14, 5), ['.', '', '', ''], [(16, 9), (17, 6), (13, 9)], [False, False, False, False], 62, False, [True, False, False, False], 2452, 'West', (13, 5))
Element 20: (0, (13, 5), ['%', '', '', ''], [(17, 9), (16, 6), (14, 9)], [True, False, False, False], 60, False, [False, False, False, False], 2471, 'North', (13, 6))
Element 21: (0, (13, 6), ['', '', '', ''], [(18, 9), (16, 7), (15, 9)], [False, False, False, False], 58, False, [False, False, False, False], 2480, 'East', (14, 6))
Element 22: (0, (14, 6), ['', '', '', ''], [(18, 10), (15, 7), (15, 10)], [False, False, False, False], 56, False, [False, False, False, False], 2499, 'North', (14, 7))
Element 23: (0, (14, 7), ['', '', '%', ''], [(18, 11), (15, 6), (16, 10)], [False, False, True, False], 54, False, [False, False, False, False], 2518, 'West', (13, 7))
Element 24: (0, (13, 7), ['', '', '', ''], [(18, 12), (14, 6), (17, 10)], [False, False, False, False], 52, False, [False, False, False, False], 2537, 'North', (13, 8))
Element 25: (0, (13, 8), ['', '', '', '%'], [(18, 13), (14, 7), (17, 11)], [False, False, False, True], 50, False, [False, False, False, False], 2556, 'North', (13, 9))
Element 26: (0, (13, 9), ['', '', '%', ''], [(17, 13), (13, 7), (17, 12)], [False, False, True, False], 48, False, [False, False, False, False], 2575, 'East', (14, 9))
