Element 1: (2, (8, 6), ['.', '.', 'F', '.'], [(17, 6), (7, 1), (13, 13)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (8, 7))
Element 29: (2, (5, 7), ['', '%', '', ''], [(18, 9), (15, 7), (15, 9)], [False, True, False, False], 42, False, [False, False, False, False], 3731, 'West', (4, 7))
Element 30: (2, (4, 7), ['%', '%', '', ''], [(18, 10), (15, 6), (16, 9)], [True, True, False, False], 40, False, [False, False, False, False], 3730, 'East', (5, 7))
Element 31: (2, (5, 7), ['', '%', '', ''], [(18, 11), (15, 5), (16, 10)], [False, True, False, False], 38, False, [False, False, False, False], 3729, 'East', (6, 7))
Element 32: (2, (6, 7), ['', '', '%', ''], [(18, 12), (16, 5), (15, 10)], [False, False, True, False], 36, False, [False, False, False, False], 3728, 'South', (6, 6))
Element 33: (2, (6, 6), ['%', '', '', ''], [(18, 13), (16, 4), (16, 10)], [True, False, False, False], 34, False, [False, False, False, False], 3727, 'South', (6, 5))
Element 34: (2, (6, 5), ['%', '.', '', ''], [(17, 13), (16, 5), (16, 11)], [True, False, False, False], 32, False, [False, True, False, False], 3726, 'South', (6, 4))
Element 35: (2, (6, 4), ['%', '.', '', '.'], [(17, 12), (15, 5), (15, 11)], [True, False, False, False], 30, False, [False, True, False, True], 3735, 'East', (7, 4))
Element 36: (2, (7, 4), ['', '.', '', '.'], [(17, 11), (14, 5), (16, 11)], [False, False, False, False], 28, False, [False, True, False, True], 3744, 'East', (8, 4))
Element 37: (2, (8, 4), ['', '.', '.', '.'], [(17, 10), (13, 5), (15, 11)], [False, False, False, False], 26, False, [False, True, True, True], 3763, 'East', (9, 4))
Element 38: (2, (9, 4), ['', '.', '.', '.'], [(16, 10), (13, 6), (15, 10)], [False, False, False, False], 24, False, [False, True, True, True], 3782, 'East', (10, 4))
Element 39: #1#
