Element 1: (3, (13, 11), ['.', '%', '%', '%'], [(4, 12), (6, 10), (8, 7)], [False, True, True, True], 98, False, [True, False, False, False], 1019, 'West', (12, 11))
Element 2: (3, (12, 11), ['.', '%', '%', ''], [(5, 12), (7, 10), (8, 8)], [False, True, True, False], 96, False, [True, False, False, False], 1058, 'West', (11, 11))
Element 3: (3, (11, 11), ['.', '%', '.', ''], [(6, 12), (8, 10), (9, 8)], [False, True, False, False], 94, False, [True, False, True, False], 1097, 'North', (11, 12))
Element 4: (3, (11, 12), ['.', '', '.', '%'], [(6, 13), (9, 10), (10, 8)], [False, False, False, True], 92, False, [True, False, True, False], 1136, 'North', (11, 13))
Element 5: (3, (11, 13), ['%', '', '%', '.'], [(7, 13), (9, 11), (9, 8)], [True, False, True, False], 90, False, [False, False, False, True], 1165, 'East', (12, 13))
Element 6: (3, (12, 13), ['', '%', '%', '.'], [(6, 13), (10, 11), (8, 8)], [False, True, True, False], 88, False, [False, False, False, True], 1184, 'East', (13, 13))
Element 7: (3, (13, 13), ['', '%', '%', '.'], [(5, 13), (10, 12), (8, 7)], [False, True, True, False], 86, False, [False, False, False, True], 1213, 'East', (14, 13))
Element 8: (3, (14, 13), ['', '.', '%', '%'], [(6, 13), (9, 12), (8, 6)], [False, False, True, True], 84, False, [False, True, False, False], 1242, 'South', (14, 12))
Element 9: (3, (14, 12), ['%', '%', '', '.'], [(6, 12), (9, 13), (9, 6)], [True, True, False, False], 82, False, [False, False, False, True], 1271, 'East', (15, 12))
Element 10: (3, (15, 12), ['', '.', '%', '.'], [(6, 11), (9, 12), (10, 6)], [False, False, True, False], 80, False, [False, True, False, True], 1300, 'East', (16, 12))
Element 11: (3, (16, 12), ['', '.', '.', '.'], [(7, 11), (8, 12), (11, 6)], [False, False, False, False], 78, False, [False, True, True, True], 1339, 'East', (17, 12))
Element 12: (3, (17, 12), ['', '.', '.', '.'], [(7, 10), (9, 12), (12, 6)], [False, False, False, False], 76, False, [False, True, True, True], 2348, 'East', (18, 12))
Element 13: (3, (18, 12), ['', '.', '.', '%'], [(8, 10), (10, 12), (13, 6)], [False, False, False, True], 74, False, [False, True, True, False], 2367, 'North', (18, 13))
Element 14: (3, (18, 13), ['.', '', '%', '%'], [(9, 10), (11, 12), (14, 6)], [False, False, True, True], 72, False, [True, False, False, False], 2386, 'West', (17, 13))
Element 15: (3, (17, 13), ['.', '', '%', ''], [(9, 11), (11, 13), (15, 6)], [False, False, True, False], 70, False, [True, False, False, False], 2405, 'West', (16, 13))
Element 16: (3, (16, 13), ['%', '', '%', ''], [(10, 11), (12, 13), (16, 6)], [True, False, True, False], 68, False, [False, False, False, False], 2424, 'East', (17, 13))
Element 17: (3, (17, 13), ['', '', '%', ''], [(11, 11), (13, 13), (17, 6)], [False, False, True, False], 66, False, [False, False, False, False], 2433, 'East', (18, 13))
Element 18: (3, (18, 13), ['', '', '%', '%'], [(12, 11), (14, 13), (18, 6)], [False, False, True, True], 64, False, [False, False, False, False], 2442, 'South', (18, 12))
Element 19: (3, (18, 12), ['', '.', '', '%'], [(13, 11), (14, 12), (17, 6)], [False, False, False, True], 62, False, [False, True, False, False], 2441, 'South', (18, 11))
Element 20: (3, (18, 11), ['.', '.', '', '%'], [(12, 11), (15, 12), (17, 5)], [False, False, False, True], 60, False, [True, True, False, False], 2460, 'South', (18, 10))
Element 21: (3, (18, 10), ['.', '.', '', '%'], [(11, 11), (15, 11), (17, 4)], [False, False, False, True], 58, False, [True, True, False, False], 2489, 'South', (18, 9))
Element 22: (3, (18, 9), ['.', '.', '', '%'], [(11, 12), (16, 11), (18, 4)], [False, False, False, True], 56, False, [True, True, False, False], 2518, 'South', (18, 8))
Element 23: (3, (18, 8), ['.', '%', '', '%'], [(11, 13), (17, 11), (17, 4)], [False, True, False, True], 54, False, [True, False, False, False], 2537, 'West', (17, 8))
Element 24: (3, (17, 8), ['%', '%', '.', ''], [(12, 13), (17, 10), (17, 3)], [True, True, False, False], 52, False, [False, False, True, False], 2566, 'North', (17, 9))
Element 25: (3, (17, 9), ['.', '', '', ''], [(13, 13), (16, 10), (17, 2)], [False, False, False, False], 50, False, [True, False, False, False], 2595, 'West', (16, 9))
Element 26: (3, (16, 9), ['.', '%', '', ''], [(14, 13), (15, 10), (17, 1)], [False, True, False, False], 48, False, [True, False, False, False], 2624, 'West', (15, 9))
Element 27: (3, (15, 9), ['.', '%', '', ''], [(14, 12), (16, 10), (18, 1)], [False, True, False, False], 46, False, [True, False, False, False], 2643, 'West', (14, 9))
Element 28: (3, (14, 9), ['.', '%', '%', ''], [(15, 12), (17, 10), (17, 1)], [False, True, True, False], 44, False, [True, False, False, False], 2652, 'West', (13, 9))
Element 29: (3, (13, 9), ['.', '.', '%', ''], [(16, 12), (18, 10), (16, 1)], [False, False, True, False], 42, False, [True, True, False, False], 2671, 'South', (13, 8))
Element 30: (3, (13, 8), ['.', '.', '', '%'], [(17, 12), (18, 11), (16, 2)], [False, False, False, True], 40, False, [True, True, False, False], 2690, 'South', (13, 7))
Element 31: (3, (13, 7), ['.', '', '', '.'], [(18, 12), (18, 10), (16, 3)], [False, False, False, False], 38, False, [True, False, False, True], 2709, 'East', (14, 7))
Element 32: (3, (14, 7), ['', '', '%', '.'], [(18, 13), (18, 9), (16, 4)], [False, False, True, False], 36, False, [False, False, False, True], 2728, 'East', (15, 7))
Element 33: (3, (15, 7), ['', '', '%', '.'], [(17, 13), (18, 8), (16, 5)], [False, False, True, False], 34, False, [False, False, False, True], 2747, 'East', (16, 7))
Element 34: (3, (16, 7), ['', '', '%', '%'], [(16, 13), (17, 8), (15, 5)], [False, False, True, True], 32, False, [False, False, False, False], 2766, 'South', (16, 6))
Element 35: (3, (16, 6), ['', '', '', ''], [(17, 13), (17, 9), (14, 5)], [False, False, False, False], 30, False, [False, False, False, False], 2775, 'East', (17, 6))
Element 36: (3, (17, 6), ['', '', '%', ''], [(18, 13), (16, 9), (14, 4)], [False, False, True, False], 28, False, [False, False, False, False], 2784, 'East', (18, 6))
Element 37: (3, (18, 6), ['', '%', '%', '%'], [(18, 12), (15, 9), (14, 3)], [False, True, True, True], 26, False, [False, False, False, False], 2793, 'West', (17, 6))
Element 38: (3, (17, 6), ['', '', '%', ''], [(18, 11), (14, 9), (15, 3)], [False, False, True, False], 24, False, [False, False, False, False], 2802, 'South', (17, 5))
Element 39: (3, (17, 5), ['', '', '', '%'], [(18, 10), (13, 9), (15, 2)], [False, False, False, True], 22, False, [False, False, False, False], 2811, 'South', (17, 4))
Element 40: (3, (17, 4), ['', '', '', ''], [(18, 9), (12, 9), (15, 1)], [False, False, False, False], 20, False, [False, False, False, False], 2830, 'East', (18, 4))
Element 41: (3, (18, 4), ['', '%', '%', '%'], [(18, 8), (12, 8), (14, 1)], [False, True, True, True], 18, False, [False, False, False, False], 2849, 'West', (17, 4))
Element 42: (3, (17, 4), ['', '', '', ''], [(17, 8), (12, 7), (13, 1)], [False, False, False, False], 16, False, [False, False, False, False], 2868, 'South', (17, 3))
Element 43: (3, (17, 3), ['', '', '', '%'], [(17, 9), (11, 7), (12, 1)], [False, False, False, True], 14, False, [False, False, False, False], 2887, 'South', (17, 2))
Element 44: (3, (17, 2), ['', '', '', '%'], [(17, 10), (11, 6), (11, 1)], [False, False, False, True], 12, False, [False, False, False, False], 2896, 'South', (17, 1))
Element 45: (3, (17, 1), ['', '%', '', ''], [(17, 11), (12, 6), (10, 1)], [False, True, False, False], 10, False, [False, False, False, False], 3895, 'East', (18, 1))
Element 46: (3, (18, 1), ['', '%', '%', '%'], [(16, 11), (13, 6), (10, 2)], [False, True, True, True], 8, False, [False, False, False, False], 3904, 'West', (17, 1))
Element 47: (3, (17, 1), ['', '%', '', ''], [(16, 10), (13, 5), (11, 2)], [False, True, False, False], 6, False, [False, False, False, False], 3923, 'West', (16, 1))
Element 48: (3, (16, 1), ['', '%', '', ''], [(16, 9), (13, 4), (11, 3)], [False, True, False, False], 4, False, [False, False, False, False], 3942, 'North', (16, 2))
Element 49: (3, (16, 2), ['', '', '', ''], [(15, 9), (13, 3), (12, 3)], [False, False, False, False], 2, False, [False, False, False, False], 3961, 'North', (16, 3))
Element 50: (3, (16, 3), ['', '', '', ''], [(15, 9), (13, 3), (12, 3)], [False, False, False, False], 0, False, [False, False, False, False], 3960, 'Stop', (16, 3))
Element 51: #0#
