Element 1: (0, (11, 1), ['F', '%', '.', '.'], [(10, 12), (14, 6), (17, 5)], [False, True, False, False], 98, False, [False, False, True, True], 0, 'West', (10, 1))
Element 2: (0, (10, 1), ['.', '%', '.', ''], [(11, 12), (15, 6), (17, 6)], [False, True, False, False], 96, False, [True, False, True, False], 1029, 'North', (10, 2))
Element 3: (0, (10, 2), ['%', '', '%', '.'], [(11, 13), (16, 6), (18, 6)], [True, False, True, False], 94, False, [False, False, False, True], 1068, 'East', (11, 2))
Element 4: (0, (11, 2), ['', '', '.', '%'], [(12, 13), (16, 7), (17, 6)], [False, False, False, True], 92, False, [False, False, True, False], 1097, 'North', (11, 3))
Element 5: (0, (11, 3), ['%', '', '.', '.'], [(13, 13), (15, 7), (17, 5)], [True, False, False, False], 90, False, [False, False, True, True], 1126, 'East', (12, 3))
Element 6: (0, (12, 3), ['', '%', '.', '.'], [(14, 13), (14, 7), (17, 4)], [False, True, False, False], 88, False, [False, False, True, True], 1165, 'East', (13, 3))
Element 7: (0, (13, 3), ['', '%', '.', '.'], [(14, 12), (13, 7), (18, 4)], [False, True, False, False], 86, False, [False, False, True, True], 1204, 'East', (14, 3))
Element 8: (0, (14, 3), ['', '%', '.', '.'], [(15, 12), (13, 8), (17, 4)], [False, True, False, False], 84, False, [False, False, True, True], 1233, 'East', (15, 3))
Element 9: (0, (15, 3), ['', '.', '%', '.'], [(16, 12), (13, 9), (17, 3)], [False, False, True, False], 82, False, [False, True, False, True], 1272, 'East', (16, 3))
Element 10: (0, (16, 3), ['', '.', '.', ''], [(17, 12), (14, 9), (17, 2)], [False, False, False, False], 80, False, [False, True, True, False], 1311, 'North', (16, 4))
Element 11: (0, (16, 4), ['%', '', '.', ''], [(18, 12), (15, 9), (17, 1)], [True, False, False, False], 78, False, [False, False, True, False], 1350, 'North', (16, 5))
Element 12: (0, (16, 5), ['.', '', '', ''], [(18, 13), (16, 9), (18, 1)], [False, False, False, False], 76, False, [True, False, False, False], 1389, 'West', (15, 5))
Element 13: (0, (15, 5), ['.', '%', '', ''], [(17, 13), (17, 9), (17, 1)], [False, True, False, False], 74, False, [True, False, False, False], 1418, 'West', (14, 5))
Element 14: (0, (14, 5), ['.', '.', '', ''], [(16, 13), (18, 9), (16, 1)], [False, False, False, False], 72, False, [True, True, False, False], 1457, 'South', (14, 4))
Element 15: (0, (14, 4), ['.', '', '', '%'], [(17, 13), (18, 10), (16, 2)], [False, False, False, True], 70, False, [True, False, False, False], 1486, 'West', (13, 4))
Element 16: (0, (13, 4), ['.', '', '.', ''], [(18, 13), (18, 11), (15, 2)], [False, False, False, False], 68, False, [True, False, True, False], 1515, 'North', (13, 5))
Element 17: (0, (13, 5), ['%', '', '.', ''], [(18, 12), (17, 11), (15, 1)], [True, False, False, False], 66, False, [False, False, True, False], 1544, 'North', (13, 6))
Element 18: (0, (13, 6), ['F', '', '', ''], [(18, 11), (17, 10), (14, 1)], [False, False, False, False], 64, False, [False, False, False, False], 1573, 'West', (12, 6))
Element 19: (0, (12, 6), ['.', '%', '.', ''], [(18, 10), (16, 10), (13, 1)], [False, True, False, False], 62, False, [True, False, True, False], 2592, 'North', (12, 7))
Element 20: (0, (12, 7), ['.', '', '.', ''], [(18, 9), (16, 11), (12, 1)], [False, False, False, False], 60, False, [True, False, True, False], 2621, 'North', (12, 8))
Element 21: (0, (12, 8), ['%', '', '.', ''], [(18, 8), (15, 11), (11, 1)], [True, False, False, False], 58, False, [False, False, True, False], 2650, 'North', (12, 9))
Element 22: (0, (12, 9), ['.', '', '%', ''], [(17, 8), (15, 10), (11, 2)], [False, False, True, False], 56, False, [True, False, False, False], 2679, 'West', (11, 9))
Element 23: (0, (11, 9), ['%', '%', '%', ''], [(17, 9), (15, 11), (11, 3)], [True, True, True, False], 54, False, [False, False, False, False], 2688, 'East', (12, 9))
Element 24: (0, (12, 9), ['', '', '%', ''], [(17, 10), (15, 12), (11, 4)], [False, False, True, False], 52, False, [False, False, False, False], 2697, 'East', (13, 9))
Element 25: (0, (13, 9), ['', '', '%', ''], [(17, 11), (16, 12), (12, 4)], [False, False, True, False], 50, False, [False, False, False, False], 2706, 'East', (14, 9))
Element 26: (0, (14, 9), ['', '%', '%', ''], [(16, 11), (17, 12), (13, 4)], [False, True, True, False], 48, False, [False, False, False, False], 2705, 'East', (15, 9))
Element 27: (0, (15, 9), ['', '%', '', ''], [(16, 10), (18, 12), (14, 4)], [False, True, False, False], 46, False, [False, False, False, False], 2704, 'East', (16, 9))
Element 28: (0, (16, 9), ['', '%', '', ''], [(15, 10), (18, 13), (14, 5)], [False, True, False, False], 44, False, [False, False, False, False], 2703, 'East', (17, 9))
Element 29: (0, (17, 9), ['', '', '', ''], [(15, 11), (17, 13), (15, 5)], [False, False, False, False], 42, False, [False, False, False, False], 2702, 'East', (18, 9))
Element 30: (0, (18, 9), ['', '', '', '%'], [(15, 10), (16, 13), (16, 5)], [False, False, False, True], 40, False, [False, False, False, False], 2701, 'North', (18, 10))
Element 31: (0, (18, 10), ['', '', '', '%'], [(15, 9), (17, 13), (16, 6)], [False, False, False, True], 38, False, [False, False, False, False], 2700, 'North', (18, 11))
Element 32: (0, (18, 11), ['', '', '', '%'], [(16, 9), (18, 13), (16, 7)], [False, False, False, True], 36, False, [False, False, False, False], 2699, 'North', (18, 12))
Element 33: (0, (18, 12), ['', '', '', '%'], [(15, 9), (17, 13), (15, 7)], [False, False, False, True], 34, False, [False, False, False, False], 2698, 'North', (18, 13))
Element 34: (0, (18, 13), ['', '', '%', '%'], [(14, 9), (17, 12), (15, 6)], [False, False, True, True], 32, False, [False, False, False, False], 2697, 'West', (17, 13))
Element 35: (0, (17, 13), ['', '', '%', ''], [(13, 9), (16, 12), (14, 6)], [False, False, True, False], 30, False, [False, False, False, False], 2696, 'South', (17, 12))
Element 36: (0, (17, 12), ['', '', '', ''], [(13, 8), (15, 12), (14, 7)], [False, False, False, False], 28, False, [False, False, False, False], 2695, 'South', (17, 11))
Element 37: (0, (17, 11), ['', '', '', ''], [(13, 7), (16, 12), (14, 6)], [False, False, False, False], 26, False, [False, False, False, False], 2694, 'South', (17, 10))
Element 38: (0, (17, 10), ['', '', '', ''], [(14, 7), (16, 13), (13, 6)], [False, False, False, False], 24, False, [False, False, False, False], 2693, 'West', (16, 10))
Element 39: (0, (16, 10), ['', '', '', ''], [(15, 7), (16, 12), (13, 7)], [False, False, False, False], 22, False, [False, False, False, False], 2692, 'North', (16, 11))
Element 40: (0, (16, 11), ['', '', '', ''], [(16, 7), (15, 12), (13, 8)], [False, False, False, False], 20, False, [False, False, False, False], 2691, 'North', (16, 12))
Element 41: (0, (16, 12), ['', '', '', ''], [(16, 6), (14, 12), (13, 9)], [False, False, False, False], 18, False, [False, False, False, False], 2690, 'North', (16, 13))
Element 42: (0, (16, 13), ['%', '', '%', ''], [(17, 6), (14, 13), (14, 9)], [True, False, True, False], 16, False, [False, False, False, False], 2689, 'South', (16, 12))
Element 43: (0, (16, 12), ['', '', '', ''], [(18, 6), (13, 13), (15, 9)], [False, False, False, False], 14, False, [False, False, False, False], 2688, 'West', (15, 12))
Element 44: (0, (15, 12), ['', '', '%', ''], [(17, 6), (12, 13), (16, 9)], [False, False, True, False], 12, False, [False, False, False, False], 2687, 'South', (15, 11))
Element 45: (0, (15, 11), ['%', '', '', ''], [(17, 5), (11, 13), (17, 9)], [True, False, False, False], 10, False, [False, False, False, False], 2686, 'South', (15, 10))
Element 46: (0, (15, 10), ['%', '', '', ''], [(17, 4), (11, 12), (18, 9)], [True, False, False, False], 8, False, [False, False, False, False], 2685, 'North', (15, 11))
Element 47: (0, (15, 11), ['%', '', '', ''], [(18, 4), (11, 11), (18, 10)], [True, False, False, False], 6, False, [False, False, False, False], 2694, 'North', (15, 12))
Element 48: (0, (15, 12), ['', '', '%', ''], [(17, 4), (12, 11), (18, 11)], [False, False, True, False], 4, False, [False, False, False, False], 2703, 'West', (14, 12))
Element 49: (0, (14, 12), ['%', '%', '', ''], [(17, 3), (13, 11), (18, 12)], [True, True, False, False], 2, False, [False, False, False, False], 2712, 'North', (14, 13))
Element 50: (0, (14, 13), ['', '', '%', '%'], [(17, 2), (12, 11), (18, 13)], [False, False, True, True], 0, False, [False, False, False, False], 2711, 'Stop', (14, 13))
Element 51: #0#
