Element 1: (3, (16, 12), ['.', '.', '.', '.'], [(14, 12), (7, 1), (10, 8)], [False, False, False, False], 98, False, [True, True, True, True], 29, 'East', (17, 12))
Element 2: (3, (17, 12), ['', '.', '.', '.'], [(15, 12), (8, 1), (9, 8)], [False, False, False, False], 96, False, [False, True, True, True], 58, 'East', (18, 12))
Element 3: (3, (18, 12), ['', '.', '.', '%'], [(15, 11), (9, 1), (8, 8)], [False, False, False, True], 94, False, [False, True, True, False], 97, 'North', (18, 13))
Element 4: (3, (18, 13), ['.', '', '%', '%'], [(16, 11), (10, 1), (8, 7)], [False, False, True, True], 92, False, [True, False, False, False], 2116, 'West', (17, 13))
Element 5: (3, (17, 13), ['.', '', '%', ''], [(17, 11), (11, 1), (8, 6)], [False, False, True, False], 90, False, [True, False, False, False], 2155, 'West', (16, 13))
Element 6: (3, (16, 13), ['%', '', '%', ''], [(18, 11), (12, 1), (9, 6)], [True, False, True, False], 88, False, [False, False, False, False], 2194, 'East', (17, 13))
Element 7: (3, (17, 13), ['', '', '%', ''], [(18, 10), (13, 1), (10, 6)], [False, False, True, False], 86, False, [False, False, False, False], 2223, 'East', (18, 13))
Element 8: (3, (18, 13), ['', '', '%', '%'], [(18, 9), (14, 1), (11, 6)], [False, False, True, True], 84, False, [False, False, False, False], 2252, 'South', (18, 12))
Element 9: (3, (18, 12), ['', '', '', '%'], [(18, 8), (15, 1), (12, 6)], [False, False, False, True], 82, False, [False, False, False, False], 3271, 'South', (18, 11))
Element 10: (3, (18, 11), ['', '', '', '%'], [(17, 8), (16, 1), (13, 6)], [False, False, False, True], 80, False, [False, False, False, False], 3300, 'South', (18, 10))
Element 11: (3, (18, 10), ['.', '', '', '%'], [(17, 9), (17, 1), (14, 6)], [False, False, False, True], 78, False, [True, False, False, False], 3329, 'West', (17, 10))
Element 12: (3, (17, 10), ['.', '', '', ''], [(16, 9), (18, 1), (15, 6)], [False, False, False, False], 76, False, [True, False, False, False], 3368, 'West', (16, 10))
Element 13: (3, (16, 10), ['.', '', '', ''], [(15, 9), (17, 1), (16, 6)], [False, False, False, False], 74, False, [True, False, False, False], 3397, 'West', (15, 10))
Element 14: (3, (15, 10), ['%', '', '', ''], [(14, 9), (17, 2), (17, 6)], [True, False, False, False], 72, False, [False, False, False, False], 3436, 'North', (15, 11))
Element 15: (3, (15, 11), ['%', '', '', ''], [(13, 9), (17, 3), (18, 6)], [True, False, False, False], 70, False, [False, False, False, False], 3465, 'East', (16, 11))
Element 16: (3, (16, 11), ['', '', '', ''], [(13, 8), (17, 4), (17, 6)], [False, False, False, False], 68, False, [False, False, False, False], 3484, 'East', (17, 11))
Element 17: (3, (17, 11), ['', '', '', ''], [(13, 7), (18, 4), (17, 5)], [False, False, False, False], 66, False, [False, False, False, False], 3513, 'West', (16, 11))
Element 18: (3, (16, 11), ['', '', '', ''], [(14, 7), (17, 4), (16, 5)], [False, False, False, False], 64, False, [False, False, False, False], 3532, 'West', (15, 11))
Element 19: (3, (15, 11), ['%', '', '', ''], [(15, 7), (17, 5), (16, 4)], [True, False, False, False], 62, False, [False, False, False, False], 3551, 'North', (15, 12))
Element 20: (3, (15, 12), ['', '', '%', ''], [(16, 7), (17, 6), (16, 3)], [False, False, True, False], 60, False, [False, False, False, False], 3570, 'West', (14, 12))
Element 21: (3, (14, 12), ['%', '%', '', ''], [(16, 6), (18, 6), (16, 2)], [True, True, False, False], 58, False, [False, False, False, False], 3579, 'North', (14, 13))
Element 22: (3, (14, 13), ['.', '', '%', '%'], [(17, 6), (18, 6), (15, 2)], [False, False, True, True], 56, False, [True, False, False, False], 3588, 'West', (13, 13))
