Element 1: (0, (5, 2), ['.', '%', '%', '%'], [(4, 12), (8, 3), (18, 13)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (4, 2))
Element 2: (0, (4, 2), ['.', '.', '%', ''], [(5, 12), (9, 3), (18, 12)], [False, False, True, False], 96, False, [True, True, False, False], 39, 'South', (4, 1))
Element 3: (0, (4, 1), ['.', '%', '', '%'], [(6, 12), (9, 4), (18, 11)], [False, True, False, True], 94, False, [True, False, False, False], 78, 'West', (3, 1))
Element 4: (0, (3, 1), ['.', '%', '.', ''], [(6, 13), (10, 4), (18, 10)], [False, True, False, False], 92, False, [True, False, True, False], 117, 'North', (3, 2))
Element 5: (0, (3, 2), ['.', '', '%', ''], [(7, 13), (11, 4), (18, 9)], [False, False, True, False], 90, False, [True, False, False, False], 156, 'West', (2, 2))
Element 6: (0, (2, 2), ['.', '.', '%', ''], [(6, 13), (12, 4), (18, 8)], [False, False, True, False], 88, False, [True, True, False, False], 185, 'South', (2, 1))
Element 7: (0, (2, 1), ['.', '%', '', ''], [(5, 13), (13, 4), (17, 8)], [False, True, False, False], 86, False, [True, False, False, False], 224, 'West', (1, 1))
Element 8: (0, (1, 1), ['%', '%', '.', ''], [(6, 13), (14, 4), (17, 9)], [True, True, False, False], 84, False, [False, False, True, False], 253, 'North', (1, 2))
Element 9: (0, (1, 2), ['%', '', '%', ''], [(6, 12), (14, 5), (17, 10)], [True, False, True, False], 82, False, [False, False, False, False], 282, 'South', (1, 1))
Element 10: (0, (1, 1), ['%', '%', '', ''], [(6, 11), (15, 5), (17, 11)], [True, True, False, False], 80, False, [False, False, False, False], 311, 'East', (2, 1))
Element 11: (0, (2, 1), ['', '%', '', ''], [(7, 11), (16, 5), (17, 12)], [False, True, False, False], 78, False, [False, False, False, False], 340, 'North', (2, 2))
Element 12: (0, (2, 2), ['', '', '%', ''], [(7, 10), (17, 5), (17, 13)], [False, False, True, False], 76, False, [False, False, False, False], 369, 'West', (1, 2))
Element 13: (0, (1, 2), ['%', '', '%', ''], [(8, 10), (17, 6), (16, 13)], [True, False, True, False], 74, False, [False, False, False, False], 398, 'East', (2, 2))
Element 14: (0, (2, 2), ['', '', '%', ''], [(9, 10), (18, 6), (16, 12)], [False, False, True, False], 72, False, [False, False, False, False], 427, 'East', (3, 2))
Element 15: (0, (3, 2), ['', '', '%', ''], [(9, 11), (17, 6), (16, 11)], [False, False, True, False], 70, False, [False, False, False, False], 446, 'South', (3, 1))
Element 16: (0, (3, 1), ['', '%', '', ''], [(10, 11), (16, 6), (16, 10)], [False, True, False, False], 68, False, [False, False, False, False], 475, 'West', (2, 1))
Element 17: (0, (2, 1), ['', '%', '', ''], [(11, 11), (16, 7), (16, 9)], [False, True, False, False], 66, False, [False, False, False, False], 504, 'East', (3, 1))
Element 18: (0, (3, 1), ['', '%', '', ''], [(12, 11), (15, 7), (15, 9)], [False, True, False, False], 64, False, [False, False, False, False], 533, 'East', (4, 1))
Element 19: (0, (4, 1), ['', '%', '', '%'], [(13, 11), (15, 6), (15, 10)], [False, True, False, True], 62, False, [False, False, False, False], 562, 'North', (4, 2))
Element 20: (0, (4, 2), ['', '', '%', ''], [(12, 11), (14, 6), (15, 11)], [False, False, True, False], 60, False, [False, False, False, False], 581, 'West', (3, 2))
Element 21: (0, (3, 2), ['', '', '%', ''], [(11, 11), (14, 7), (15, 12)], [False, False, True, False], 58, False, [False, False, False, False], 600, 'East', (4, 2))
Element 22: (0, (4, 2), ['', '', '%', ''], [(11, 12), (13, 7), (14, 12)], [False, False, True, False], 56, False, [False, False, False, False], 629, 'East', (5, 2))
Element 23: (0, (5, 2), ['', '%', '%', '%'], [(11, 13), (13, 8), (14, 13)], [False, True, True, True], 54, False, [False, False, False, False], 658, 'Stop', (5, 2))
