Element 1: (2, (8, 6), ['.', '.', 'F', '.'], [(2, 8), (4, 2), (18, 9)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (8, 7))
Element 19: (2, (2, 8), ['%', '%', '', ''], [(14, 4), (3, 1), (16, 13)], [True, True, False, False], 62, False, [False, False, False, False], 2451, 'North', (2, 9))
Element 20: (2, (2, 9), ['.', '', '%', '%'], [(14, 5), (3, 2), (16, 12)], [False, False, True, True], 60, False, [True, False, False, False], 2460, 'West', (1, 9))
Element 21: (2, (1, 9), ['%', '%', '%', ''], [(15, 5), (2, 2), (15, 12)], [True, True, True, False], 58, False, [False, False, False, False], 2489, 'East', (2, 9))
Element 22: (2, (2, 9), ['', '', '%', '%'], [(16, 5), (3, 2), (15, 11)], [False, False, True, True], 56, False, [False, False, False, False], 2508, 'South', (2, 8))
Element 23: (2, (2, 8), ['%', '%', '', ''], [(17, 5), (3, 2), (15, 10)], [True, True, False, False], 54, False, [False, False, False, False], 2527, 'East', (3, 8))
Element 24: (2, (3, 8), ['', '%', '%', ''], [(17, 6), (4, 2), (15, 9)], [False, True, True, False], 52, False, [False, False, False, False], 2546, 'East', (4, 8))
Element 25: (2, (4, 8), ['', '', '%', ''], [(18, 6), (5, 2), (14, 9)], [False, False, True, False], 50, False, [False, False, False, False], 2565, 'South', (4, 7))
Element 26: (2, (4, 7), ['%', '%', '', ''], [(17, 6), (4, 2), (13, 9)], [True, True, False, False], 48, False, [False, False, False, False], 2574, 'East', (5, 7))
Element 27: (2, (5, 7), ['', '%', '', ''], [(16, 6), (4, 1), (13, 8)], [False, True, False, False], 46, False, [False, False, False, False], 2593, 'North', (5, 8))
Element 28: (2, (5, 8), ['', '', '%', '%'], [(16, 7), (3, 1), (13, 7)], [False, False, True, True], 44, False, [False, False, False, False], 2612, 'South', (5, 7))
Element 29: (2, (5, 7), ['', '%', '', ''], [(15, 7), (2, 1), (14, 7)], [False, True, False, False], 42, False, [False, False, False, False], 2631, 'East', (6, 7))
Element 30: (2, (6, 7), ['', '', '%', ''], [(15, 6), (2, 2), (14, 6)], [False, False, True, False], 40, False, [False, False, False, False], 2650, 'South', (6, 6))
Element 31: (2, (6, 6), ['%', '', '', ''], [(14, 6), (1, 2), (13, 6)], [True, False, False, False], 38, False, [False, False, False, False], 2659, 'South', (6, 5))
Element 32: (2, (6, 5), ['%', '', '', ''], [(14, 7), (1, 1), (12, 6)], [True, False, False, False], 36, False, [False, False, False, False], 3658, 'East', (7, 5))
Element 33: (2, (7, 5), ['', '', '', '.'], [(13, 7), (1, 2), (12, 7)], [False, False, False, False], 34, False, [False, False, False, True], 3667, 'East', (8, 5))
Element 34: (2, (8, 5), ['', '', '', '.'], [(13, 8), (2, 2), (12, 8)], [False, False, False, False], 32, False, [False, False, False, True], 3686, 'East', (9, 5))
Element 35: (2, (9, 5), ['', '', '.', '.'], [(13, 9), (2, 1), (12, 9)], [False, False, False, False], 30, False, [False, False, True, True], 3705, 'East', (10, 5))
Element 36: (2, (10, 5), ['', '', '.', '%'], [(14, 9), (1, 1), (11, 9)], [False, False, False, True], 28, False, [False, False, True, False], 3724, 'North', (10, 6))
Element 37: (2, (10, 6), ['.', '', '%', '.'], [(15, 9), (2, 1), (12, 9)], [False, False, True, False], 26, False, [True, False, False, True], 3733, 'East', (11, 6))
Element 38: (2, (11, 6), ['', '%', '.', ''], [(16, 9), (3, 1), (12, 8)], [False, True, False, False], 24, False, [False, False, True, False], 3742, 'North', (11, 7))
Element 39: (2, (11, 7), ['%', '', '%', 'G'], [(17, 9), (4, 1), (12, 7)], [True, False, True, False], 22, False, [False, False, False, False], 3751, 'South', (11, 6))
Element 40: (2, (11, 6), ['', '%', 'G', ''], [(18, 9), (4, 2), (11, 7)], [False, True, False, False], 20, False, [False, False, False, False], 3750, 'East', (12, 6))
Element 41: (2, (12, 6), ['G', '%', '', ''], [(18, 10), (3, 2), (11, 6)], [False, True, False, False], 18, False, [False, False, False, False], 3749, 'East', (13, 6))
Element 42: (2, (13, 6), ['', '.', '', ''], [(18, 11), (3, 1), (10, 6)], [False, False, False, False], 16, False, [False, True, False, False], 3748, 'South', (13, 5))
Element 43: (2, (13, 5), ['%', '', '', ''], [(18, 12), (3, 2), (9, 6)], [True, False, False, False], 14, False, [False, False, False, False], 3767, 'East', (14, 5))
Element 44: (2, (14, 5), ['', '', '', ''], [(18, 13), (2, 2), (9, 5)], [False, False, False, False], 12, False, [False, False, False, False], 3766, 'East', (15, 5))
Element 45: (2, (15, 5), ['', '%', '', ''], [(17, 13), (3, 2), (10, 5)], [False, True, False, False], 10, False, [False, False, False, False], 3765, 'East', (16, 5))
Element 46: (2, (16, 5), ['', '.', '', ''], [(17, 12), (3, 2), (10, 4)], [False, False, False, False], 8, False, [False, True, False, False], 3764, 'South', (16, 4))
Element 47: (2, (16, 4), ['%', '.', '', '.'], [(17, 11), (4, 2), (11, 4)], [True, False, False, False], 6, False, [False, True, False, True], 3773, 'East', (17, 4))
Element 48: (2, (17, 4), ['', '.', '', '.'], [(17, 10), (5, 2), (11, 3)], [False, False, False, False], 4, False, [False, True, False, True], 3792, 'East', (18, 4))
Element 49: (2, (18, 4), ['', '%', '%', '%'], [(16, 10), (4, 2), (12, 3)], [False, True, True, True], 2, False, [False, False, False, False], 3811, 'West', (17, 4))
Element 50: (2, (17, 4), ['', '.', '', ''], [(16, 10), (4, 2), (13, 3)], [False, False, False, False], 0, False, [False, True, False, False], 3820, 'Stop', (17, 4))
Element 51: #0#
