Element 1: (0, (7, 7), ['.', '.', '%', 'F'], [(13, 7), (15, 2), (18, 8)], [False, False, True, False], 98, False, [True, True, False, False], 0, 'East', (8, 7))
Element 22: (0, (17, 4), ['', '', '', 'G'], [(18, 4), (11, 3), (15, 10)], [False, False, False, False], 56, False, [False, False, False, False], 2539, 'South', (17, 3))
Element 23: (0, (17, 3), ['', '', 'G', '%'], [(17, 4), (11, 2), (15, 9)], [False, False, False, True], 54, False, [False, False, False, False], 2558, 'South', (17, 2))
Element 24: (0, (17, 2), ['', '.', '', '%'], [(17, 4), (11, 1), (14, 9)], [False, False, False, True], 52, False, [False, True, False, False], 2577, 'South', (17, 1))
Element 25: (0, (17, 1), ['.', '%', '', '.'], [(16, 4), (10, 1), (13, 9)], [False, True, False, False], 50, False, [True, False, False, True], 3596, 'East', (18, 1))
Element 26: (0, (18, 1), ['', '%', '%', '%'], [(16, 3), (10, 2), (13, 8)], [False, True, True, True], 48, False, [False, False, False, False], 3625, 'West', (17, 1))
Element 27: (0, (17, 1), ['.', '%', '', ''], [(17, 3), (10, 1), (12, 8)], [False, True, False, False], 46, False, [True, False, False, False], 3634, 'West', (16, 1))
Element 28: (0, (16, 1), ['.', '%', '', ''], [(17, 2), (9, 1), (12, 9)], [False, True, False, False], 44, False, [True, False, False, False], 3663, 'West', (15, 1))
Element 29: (0, (15, 1), ['.', '%', '', ''], [(17, 1), (8, 1), (11, 9)], [False, True, False, False], 42, False, [True, False, False, False], 3692, 'West', (14, 1))
Element 30: (0, (14, 1), ['.', '%', '%', ''], [(18, 1), (7, 1), (12, 9)], [False, True, True, False], 40, False, [True, False, False, False], 3711, 'West', (13, 1))
Element 31: (0, (13, 1), ['.', '%', '%', ''], [(17, 1), (6, 1), (12, 8)], [False, True, True, False], 38, False, [True, False, False, False], 3730, 'West', (12, 1))
Element 32: (0, (12, 1), ['', '%', '%', ''], [(16, 1), (7, 1), (12, 7)], [False, True, True, False], 36, False, [False, False, False, False], 3749, 'West', (11, 1))
Element 33: (0, (11, 1), ['', '%', '', ''], [(16, 2), (8, 1), (11, 7)], [False, True, False, False], 34, False, [False, False, False, False], 3758, 'North', (11, 2))
Element 34: (0, (11, 2), ['', '', '', '%'], [(15, 2), (9, 1), (11, 6)], [False, False, False, True], 32, False, [False, False, False, False], 3757, 'North', (11, 3))
Element 35: (0, (11, 3), ['%', '', '', ''], [(15, 3), (10, 1), (12, 6)], [True, False, False, False], 30, False, [False, False, False, False], 3756, 'East', (12, 3))
Element 36: (0, (12, 3), ['', '%', '', ''], [(14, 3), (11, 1), (13, 6)], [False, True, False, False], 28, False, [False, False, False, False], 3755, 'East', (13, 3))
Element 37: (0, (13, 3), ['', '%', '', ''], [(14, 4), (12, 1), (14, 6)], [False, True, False, False], 26, False, [False, False, False, False], 3754, 'East', (14, 3))
Element 38: (0, (14, 3), ['', '%', '', ''], [(14, 5), (13, 1), (15, 6)], [False, True, False, False], 24, False, [False, False, False, False], 3753, 'East', (15, 3))
Element 39: (0, (15, 3), ['', '', '%', ''], [(14, 6), (14, 1), (16, 6)], [False, False, True, False], 22, False, [False, False, False, False], 3752, 'East', (16, 3))
Element 40: (0, (16, 3), ['', '', '', ''], [(13, 6), (15, 1), (17, 6)], [False, False, False, False], 20, False, [False, False, False, False], 3751, 'North', (16, 4))
Element 41: (0, (16, 4), ['%', '', '', ''], [(13, 5), (16, 1), (18, 6)], [True, False, False, False], 18, False, [False, False, False, False], 3750, 'North', (16, 5))
Element 42: (0, (16, 5), ['', '', '', ''], [(13, 4), (17, 1), (17, 6)], [False, False, False, False], 16, False, [False, False, False, False], 3749, 'West', (15, 5))
Element 43: (0, (15, 5), ['', '%', '', ''], [(13, 3), (18, 1), (17, 5)], [False, True, False, False], 14, False, [False, False, False, False], 3748, 'West', (14, 5))
Element 44: (0, (14, 5), ['', '', '', ''], [(12, 3), (17, 1), (17, 4)], [False, False, False, False], 12, False, [False, False, False, False], 3747, 'South', (14, 4))
Element 45: (0, (14, 4), ['', '', '', '%'], [(12, 4), (16, 1), (18, 4)], [False, False, False, True], 10, False, [False, False, False, False], 3746, 'West', (13, 4))
Element 46: (0, (13, 4), ['', '', '', ''], [(11, 4), (15, 1), (17, 4)], [False, False, False, False], 8, False, [False, False, False, False], 3745, 'North', (13, 5))
Element 47: (0, (13, 5), ['%', '', '', ''], [(10, 4), (14, 1), (17, 3)], [True, False, False, False], 6, False, [False, False, False, False], 3754, 'South', (13, 4))
Element 48: (0, (13, 4), ['', '', '', ''], [(10, 5), (13, 1), (17, 2)], [False, False, False, False], 4, False, [False, False, False, False], 3763, 'West', (12, 4))
Element 49: (0, (12, 4), ['', '', '%', ''], [(9, 5), (12, 1), (17, 1)], [False, False, True, False], 2, False, [False, False, False, False], 3772, 'West', (11, 4))
Element 50: (0, (11, 4), ['', '', '%', ''], [(9, 4), (11, 1), (18, 1)], [False, False, True, False], 0, False, [False, False, False, False], 3781, 'Stop', (11, 4))
Element 51: #0#
