Element 1: (1, (16, 7), ['.', '.', '%', '%'], [(16, 3), (18, 1), (18, 10)], [False, False, True, True], 98, False, [True, True, False, False], 9, 'South', (16, 6))
Element 2: (1, (16, 6), ['.', '.', '', '.'], [(17, 3), (17, 1), (18, 11)], [False, False, False, False], 96, False, [True, True, False, True], 48, 'East', (17, 6))
Element 3: (1, (17, 6), ['', '.', '%', '.'], [(17, 4), (17, 2), (18, 12)], [False, False, True, False], 94, False, [False, True, False, True], 87, 'East', (18, 6))
Element 4: (1, (18, 6), ['', '%', '%', '%'], [(18, 4), (16, 2), (18, 13)], [False, True, True, True], 92, False, [False, False, False, False], 126, 'West', (17, 6))
Element 5: (1, (17, 6), ['', '.', '%', ''], [(17, 4), (16, 1), (17, 13)], [False, False, True, False], 90, False, [False, True, False, False], 145, 'South', (17, 5))
Element 6: (1, (17, 5), ['.', '', '', '%'], [(17, 3), (15, 1), (17, 12)], [False, False, False, True], 88, False, [True, False, False, False], 174, 'West', (16, 5))
Element 7: (1, (16, 5), ['.', '.', '', ''], [(17, 4), (15, 2), (17, 11)], [False, False, False, False], 86, False, [True, True, False, False], 203, 'South', (16, 4))
Element 8: (1, (16, 4), ['%', '', '', ''], [(17, 3), (15, 3), (17, 10)], [True, False, False, False], 84, False, [False, False, False, False], 222, 'East', (17, 4))
Element 9: (1, (17, 4), ['', '', '', ''], [(16, 3), (14, 3), (17, 9)], [False, False, False, False], 82, False, [False, False, False, False], 241, 'East', (18, 4))
Element 10: (1, (18, 4), ['', '%', '%', '%'], [(17, 3), (14, 4), (18, 9)], [False, True, True, True], 80, False, [False, False, False, False], 260, 'West', (17, 4))
Element 11: (1, (17, 4), ['', '', '', ''], [(16, 3), (14, 5), (18, 8)], [False, False, False, False], 78, False, [False, False, False, False], 279, 'South', (17, 3))
Element 12: (1, (17, 3), ['', '', '', '%'], [(16, 4), (15, 5), (17, 8)], [False, False, False, True], 76, False, [False, False, False, False], 298, 'South', (17, 2))
Element 13: (1, (17, 2), ['', '', '', '%'], [(16, 5), (15, 6), (18, 8)], [False, False, False, True], 74, False, [False, False, False, False], 307, 'South', (17, 1))
Element 14: (1, (17, 1), ['', '%', '', ''], [(17, 5), (15, 7), (18, 9)], [False, True, False, False], 72, False, [False, False, False, False], 316, 'East', (18, 1))
Element 15: (1, (18, 1), ['', '%', '%', '%'], [(17, 6), (14, 7), (17, 9)], [False, True, True, True], 70, False, [False, False, False, False], 325, 'West', (17, 1))
Element 16: (1, (17, 1), ['', '%', '', ''], [(18, 6), (14, 6), (17, 8)], [False, True, False, False], 68, False, [False, False, False, False], 334, 'West', (16, 1))
Element 17: (1, (16, 1), ['', '%', '', ''], [(17, 6), (13, 6), (17, 9)], [False, True, False, False], 66, False, [False, False, False, False], 343, 'North', (16, 2))
Element 18: (1, (16, 2), ['', '', '', ''], [(16, 6), (12, 6), (16, 9)], [False, False, False, False], 64, False, [False, False, False, False], 1352, 'North', (16, 3))
Element 19: (1, (16, 3), ['', '', '', ''], [(16, 7), (12, 7), (16, 10)], [False, False, False, False], 62, False, [False, False, False, False], 1371, 'West', (15, 3))
Element 20: (1, (15, 3), ['', '', '%', ''], [(15, 7), (13, 7), (16, 11)], [False, False, True, False], 60, False, [False, False, False, False], 1390, 'South', (15, 2))
Element 21: (1, (15, 2), ['%', '', '', ''], [(15, 6), (13, 8), (16, 12)], [True, False, False, False], 58, False, [False, False, False, False], 1409, 'South', (15, 1))
Element 22: (1, (15, 1), ['.', '%', '', ''], [(15, 5), (13, 9), (16, 13)], [False, True, False, False], 56, False, [True, False, False, False], 1428, 'West', (14, 1))
Element 23: (1, (14, 1), ['.', '%', '%', ''], [(14, 5), (14, 9), (16, 12)], [False, True, True, False], 54, False, [True, False, False, False], 1447, 'West', (13, 1))
Element 24: (1, (13, 1), ['.', '%', '%', ''], [(13, 5), (15, 9), (15, 12)], [False, True, True, False], 52, False, [True, False, False, False], 1486, 'West', (12, 1))
Element 25: (1, (12, 1), ['.', '%', '%', ''], [(13, 4), (15, 10), (15, 11)], [False, True, True, False], 50, False, [True, False, False, False], 1525, 'West', (11, 1))
Element 26: (1, (11, 1), ['F', '%', '.', ''], [(13, 3), (16, 10), (15, 10)], [False, True, False, False], 48, False, [False, False, True, False], 1544, 'West', (10, 1))
Element 27: (1, (10, 1), ['.', '%', '.', ''], [(12, 3), (17, 10), (15, 9)], [False, True, False, False], 46, False, [True, False, True, False], 2553, 'North', (10, 2))
Element 28: (1, (10, 2), ['%', '', '%', '.'], [(12, 4), (18, 10), (14, 9)], [True, False, True, False], 44, False, [False, False, False, True], 2572, 'East', (11, 2))
Element 29: (1, (11, 2), ['', '', '.', '%'], [(11, 4), (18, 11), (13, 9)], [False, False, False, True], 42, False, [False, False, True, False], 2591, 'North', (11, 3))
Element 30: (1, (11, 3), ['%', '', '', ''], [(10, 4), (18, 12), (12, 9)], [True, False, False, False], 40, False, [False, False, False, False], 2620, 'East', (12, 3))
Element 31: (1, (12, 3), ['', '%', '', ''], [(10, 5), (18, 13), (12, 8)], [False, True, False, False], 38, False, [False, False, False, False], 2639, 'East', (13, 3))
Element 32: (1, (13, 3), ['', '%', '', ''], [(10, 6), (17, 13), (13, 8)], [False, True, False, False], 36, False, [False, False, False, False], 2648, 'East', (14, 3))
Element 33: (1, (14, 3), ['', '%', '', ''], [(11, 6), (17, 12), (13, 7)], [False, True, False, False], 34, False, [False, False, False, False], 2657, 'North', (14, 4))
Element 34: (1, (14, 4), ['', '', '', '%'], [(11, 7), (17, 11), (14, 7)], [False, False, False, True], 32, False, [False, False, False, False], 2666, 'North', (14, 5))
Element 35: (1, (14, 5), ['', '', '', ''], [(12, 7), (16, 11), (15, 7)], [False, False, False, False], 30, False, [False, False, False, False], 2665, 'East', (15, 5))
Element 36: (1, (15, 5), ['', '%', '', ''], [(13, 7), (16, 12), (16, 7)], [False, True, False, False], 28, False, [False, False, False, False], 2664, 'North', (15, 6))
Element 37: (1, (15, 6), ['', '', '', 'G'], [(14, 7), (16, 13), (16, 6)], [False, False, False, False], 26, False, [False, False, False, False], 2663, 'North', (15, 7))
Element 38: (1, (15, 7), ['', '', '%', ''], [(14, 6), (16, 12), (17, 6)], [False, False, True, False], 24, False, [False, False, False, False], 2662, 'West', (14, 7))
Element 39: (1, (14, 7), ['', '', '%', ''], [(13, 6), (15, 12), (18, 6)], [False, False, True, False], 22, False, [False, False, False, False], 2661, 'South', (14, 6))
Element 40: (1, (14, 6), ['', '', '', ''], [(12, 6), (14, 12), (17, 6)], [False, False, False, False], 20, False, [False, False, False, False], 2670, 'West', (13, 6))
Element 41: (1, (13, 6), ['', '', '', ''], [(11, 6), (14, 13), (17, 5)], [False, False, False, False], 18, False, [False, False, False, False], 2679, 'North', (13, 7))
Element 42: (1, (13, 7), ['', '', '', ''], [(12, 6), (13, 13), (17, 4)], [False, False, False, False], 16, False, [False, False, False, False], 2688, 'North', (13, 8))
Element 43: (1, (13, 8), ['', '', '', '%'], [(12, 7), (12, 13), (18, 4)], [False, False, False, True], 14, False, [False, False, False, False], 2697, 'North', (13, 9))
Element 44: (1, (13, 9), ['', '', '%', ''], [(13, 7), (11, 13), (17, 4)], [False, False, True, False], 12, False, [False, False, False, False], 2706, 'East', (14, 9))
Element 45: (1, (14, 9), ['', '%', '%', ''], [(13, 8), (11, 12), (17, 3)], [False, True, True, False], 10, False, [False, False, False, False], 2715, 'East', (15, 9))
Element 46: (1, (15, 9), ['', '%', '', ''], [(13, 9), (11, 11), (17, 2)], [False, True, False, False], 8, False, [False, False, False, False], 2724, 'East', (16, 9))
Element 47: (1, (16, 9), ['', '%', '', ''], [(14, 9), (12, 11), (17, 1)], [False, True, False, False], 6, False, [False, False, False, False], 2733, 'East', (17, 9))
Element 48: (1, (17, 9), ['', '', '', ''], [(15, 9), (13, 11), (18, 1)], [False, False, False, False], 4, False, [False, False, False, False], 2742, 'East', (18, 9))
Element 49: (1, (18, 9), ['', '', '', '%'], [(16, 9), (12, 11), (17, 1)], [False, False, False, True], 2, False, [False, False, False, False], 2741, 'North', (18, 10))
Element 50: (1, (18, 10), ['', '', '', '%'], [(16, 9), (11, 11), (16, 1)], [False, False, False, True], 0, False, [False, False, False, False], 2740, 'Stop', (18, 10))
Element 51: #0#
