Element 1: (1, (15, 11), ['%', '.', '.', '.'], [(9, 8), (16, 9), (18, 10)], [True, False, False, False], 98, False, [False, True, True, True], 9, 'East', (16, 11))
Element 2: (1, (16, 11), ['', '.', '.', '.'], [(8, 8), (17, 9), (18, 11)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (17, 11))
Element 3: (1, (17, 11), ['', '.', '.', ''], [(8, 7), (18, 9), (18, 12)], [False, False, False, False], 94, False, [False, True, True, False], 1077, 'North', (17, 12))
Element 4: (1, (17, 12), ['.', '', '.', ''], [(8, 6), (18, 8), (18, 13)], [False, False, False, False], 92, False, [True, False, True, False], 1116, 'North', (17, 13))
Element 5: (1, (17, 13), ['.', '', '%', ''], [(9, 6), (17, 8), (18, 12)], [False, False, True, False], 90, False, [True, False, False, False], 1145, 'West', (16, 13))
Element 6: (1, (16, 13), ['%', '.', '%', ''], [(10, 6), (18, 8), (18, 11)], [True, False, True, False], 88, False, [False, True, False, False], 1164, 'South', (16, 12))
Element 7: (1, (16, 12), ['.', '', '', ''], [(11, 6), (18, 9), (18, 10)], [False, False, False, False], 86, False, [True, False, False, False], 1183, 'West', (15, 12))
Element 8: (1, (15, 12), ['.', '', '%', ''], [(12, 6), (17, 9), (18, 9)], [False, False, True, False], 84, False, [True, False, False, False], 2192, 'West', (14, 12))
Element 9: (1, (14, 12), ['%', '%', '.', ''], [(13, 6), (16, 9), (18, 8)], [True, True, False, False], 82, False, [False, False, True, False], 2211, 'North', (14, 13))
Element 10: (1, (14, 13), ['.', '', '%', '%'], [(14, 6), (17, 9), (17, 8)], [False, False, True, True], 80, False, [True, False, False, False], 2230, 'West', (13, 13))
Element 11: (1, (13, 13), ['.', '%', '%', ''], [(15, 6), (17, 10), (17, 9)], [False, True, True, False], 78, False, [True, False, False, False], 2259, 'West', (12, 13))
Element 12: (1, (12, 13), ['.', '%', '%', ''], [(16, 6), (16, 10), (17, 10)], [False, True, True, False], 76, False, [True, False, False, False], 2288, 'West', (11, 13))
Element 13: (1, (11, 13), ['%', '.', '%', ''], [(17, 6), (15, 10), (17, 11)], [True, False, True, False], 74, False, [False, True, False, False], 2317, 'South', (11, 12))
Element 14: (1, (11, 12), ['.', '.', '', '%'], [(18, 6), (15, 9), (17, 12)], [False, False, False, True], 72, False, [True, True, False, False], 2346, 'South', (11, 11))
Element 15: (1, (11, 11), ['.', '%', '', '.'], [(17, 6), (14, 9), (17, 13)], [False, True, False, False], 70, False, [True, False, False, True], 2365, 'East', (12, 11))
Element 16: (1, (12, 11), ['', '%', '%', '.'], [(17, 5), (13, 9), (16, 13)], [False, True, True, False], 68, False, [False, False, False, True], 2394, 'East', (13, 11))
Element 17: (1, (13, 11), ['', '%', '%', '%'], [(17, 4), (13, 8), (16, 12)], [False, True, True, True], 66, False, [False, False, False, False], 2423, 'West', (12, 11))
Element 18: (1, (12, 11), ['', '%', '%', ''], [(18, 4), (13, 7), (16, 11)], [False, True, True, False], 64, False, [False, False, False, False], 2442, 'West', (11, 11))
Element 19: (1, (11, 11), ['.', '%', '', ''], [(17, 4), (14, 7), (16, 10)], [False, True, False, False], 62, False, [True, False, False, False], 2451, 'West', (10, 11))
Element 20: (1, (10, 11), ['.', '%', '.', ''], [(17, 3), (15, 7), (16, 9)], [False, True, False, False], 60, False, [True, False, True, False], 2480, 'North', (10, 12))
Element 21: (1, (10, 12), ['.', '', '%', ''], [(17, 2), (16, 7), (15, 9)], [False, False, True, False], 58, False, [True, False, False, False], 2509, 'West', (9, 12))
Element 22: (1, (9, 12), ['.', '.', '.', ''], [(17, 1), (16, 6), (15, 10)], [False, False, False, False], 56, False, [True, True, True, False], 2528, 'North', (9, 13))
