Element 1: (0, (3, 13), ['.', '.', '%', '%'], [(10, 11), (16, 5), (17, 8)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (3, 12))
Element 2: (0, (3, 12), ['%', '%', '', '.'], [(11, 11), (17, 5), (18, 8)], [True, True, False, False], 96, False, [False, False, False, True], 39, 'East', (4, 12))
Element 3: (0, (4, 12), ['', '%', '%', '.'], [(12, 11), (17, 6), (18, 9)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (5, 12))
Element 4: (0, (5, 12), ['', '.', '.', '.'], [(13, 11), (18, 6), (18, 10)], [False, False, False, False], 92, False, [False, True, True, True], 117, 'East', (6, 12))
Element 5: (0, (6, 12), ['', '.', '.', '%'], [(12, 11), (17, 6), (18, 11)], [False, False, False, True], 90, False, [False, True, True, False], 136, 'North', (6, 13))
Element 6: (0, (6, 13), ['.', '', '%', '.'], [(11, 11), (16, 6), (18, 12)], [False, False, True, False], 88, False, [True, False, False, True], 165, 'East', (7, 13))
Element 7: (0, (7, 13), ['', '%', '%', '%'], [(11, 12), (16, 7), (18, 13)], [False, True, True, True], 86, False, [False, False, False, False], 204, 'West', (6, 13))
Element 8: (0, (6, 13), ['.', '', '%', ''], [(11, 13), (15, 7), (17, 13)], [False, False, True, False], 84, False, [True, False, False, False], 233, 'West', (5, 13))
Element 9: (0, (5, 13), ['%', '', '%', ''], [(12, 13), (15, 6), (17, 12)], [True, False, True, False], 82, False, [False, False, False, False], 272, 'East', (6, 13))
Element 10: (0, (6, 13), ['', '', '%', ''], [(13, 13), (15, 5), (17, 11)], [False, False, True, False], 80, False, [False, False, False, False], 301, 'South', (6, 12))
Element 11: (0, (6, 12), ['', '.', '', '%'], [(14, 13), (14, 5), (17, 10)], [False, False, False, True], 78, False, [False, True, False, False], 330, 'South', (6, 11))
Element 12: (0, (6, 11), ['.', '.', '', '.'], [(14, 12), (14, 6), (17, 9)], [False, False, False, False], 76, False, [True, True, False, True], 369, 'East', (7, 11))
Element 13: (0, (7, 11), ['', '.', '%', '%'], [(15, 12), (14, 7), (16, 9)], [False, False, True, True], 74, False, [False, True, False, False], 408, 'South', (7, 10))
Element 14: (0, (7, 10), ['.', '%', '', '.'], [(16, 12), (13, 7), (16, 10)], [False, True, False, False], 72, False, [True, False, False, True], 447, 'East', (8, 10))
Element 15: (0, (8, 10), ['', '%', '%', '.'], [(16, 13), (13, 8), (16, 11)], [False, True, True, False], 70, False, [False, False, False, True], 486, 'East', (9, 10))
Element 16: (0, (9, 10), ['', '%', '.', '%'], [(17, 13), (13, 9), (15, 11)], [False, True, False, True], 68, False, [False, False, True, False], 515, 'North', (9, 11))
Element 17: (0, (9, 11), ['%', '', '.', ''], [(18, 13), (14, 9), (15, 10)], [True, False, False, False], 66, False, [False, False, True, False], 544, 'North', (9, 12))
Element 18: (0, (9, 12), ['.', '', '.', '.'], [(18, 12), (15, 9), (15, 11)], [False, False, False, False], 64, False, [True, False, True, True], 563, 'East', (10, 12))
Element 19: (0, (10, 12), ['', '', '%', ''], [(18, 11), (16, 9), (15, 12)], [False, False, True, False], 62, False, [False, False, False, False], 572, 'East', (11, 12))
