Element 1: (2, (13, 4), ['.', '.', '.', '.'], [(11, 3), (8, 6), (13, 9)], [False, False, False, False], 98, False, [True, True, True, True], 19, 'East', (14, 4))
Element 2: (2, (14, 4), ['', '.', '.', '%'], [(12, 3), (8, 7), (14, 9)], [False, False, False, True], 96, False, [False, True, True, False], 1048, 'North', (14, 5))
Element 3: (2, (14, 5), ['.', '', '.', '.'], [(13, 3), (8, 8), (15, 9)], [False, False, False, False], 94, False, [True, False, True, True], 1087, 'East', (15, 5))
Element 4: (2, (15, 5), ['', '%', '.', '.'], [(14, 3), (9, 8), (16, 9)], [False, True, False, False], 92, False, [False, False, True, True], 1126, 'East', (16, 5))
Element 5: (2, (16, 5), ['', '.', '.', '.'], [(15, 3), (10, 8), (17, 9)], [False, False, False, False], 90, False, [False, True, True, True], 1165, 'East', (17, 5))
Element 6: (2, (17, 5), ['', '.', '.', '%'], [(16, 3), (9, 8), (18, 9)], [False, False, False, True], 88, False, [False, True, True, False], 1194, 'North', (17, 6))
Element 7: (2, (17, 6), ['.', '', '%', '.'], [(17, 3), (8, 8), (18, 10)], [False, False, True, False], 86, False, [True, False, False, True], 1223, 'East', (18, 6))
Element 8: (2, (18, 6), ['', '%', '%', '%'], [(17, 4), (8, 7), (18, 11)], [False, True, True, True], 84, False, [False, False, False, False], 1252, 'West', (17, 6))
Element 9: (2, (17, 6), ['.', '', '%', ''], [(18, 4), (7, 7), (18, 12)], [False, False, True, False], 82, False, [True, False, False, False], 1281, 'West', (16, 6))
Element 10: (2, (16, 6), ['.', '', '.', ''], [(17, 4), (6, 7), (18, 13)], [False, False, False, False], 80, False, [True, False, True, False], 1310, 'North', (16, 7))
Element 11: (2, (16, 7), ['.', '', '%', '%'], [(16, 4), (6, 6), (17, 13)], [False, False, True, True], 78, False, [True, False, False, False], 1349, 'West', (15, 7))
Element 12: (2, (15, 7), ['.', '.', '%', ''], [(16, 5), (6, 5), (17, 12)], [False, False, True, False], 76, False, [True, True, False, False], 2368, 'South', (15, 6))
Element 13: (2, (15, 6), ['.', '', '', ''], [(17, 5), (7, 5), (17, 11)], [False, False, False, False], 74, False, [True, False, False, False], 2397, 'West', (14, 6))
Element 14: (2, (14, 6), ['.', '', '.', ''], [(17, 6), (8, 5), (17, 10)], [False, False, False, False], 72, False, [True, False, True, False], 2426, 'North', (14, 7))
Element 15: (2, (14, 7), ['.', '', '%', ''], [(18, 6), (9, 5), (16, 10)], [False, False, True, False], 70, False, [True, False, False, False], 2455, 'West', (13, 7))
Element 16: (2, (13, 7), ['.', '.', '.', ''], [(17, 6), (10, 5), (16, 11)], [False, False, False, False], 68, False, [True, True, True, False], 2484, 'North', (13, 8))
Element 17: (2, (13, 8), ['.', '', '', '%'], [(16, 6), (10, 6), (16, 12)], [False, False, False, True], 66, False, [True, False, False, False], 2513, 'West', (12, 8))
Element 18: (2, (12, 8), ['%', '.', '.', ''], [(16, 7), (11, 6), (16, 13)], [True, False, False, False], 64, False, [False, True, True, False], 2542, 'North', (12, 9))
Element 19: (2, (12, 9), ['.', '', '%', ''], [(15, 7), (12, 6), (16, 12)], [False, False, True, False], 62, False, [True, False, False, False], 3551, 'West', (11, 9))
Element 20: (2, (11, 9), ['%', '%', '%', ''], [(15, 6), (13, 6), (15, 12)], [True, True, True, False], 60, False, [False, False, False, False], 3580, 'East', (12, 9))
Element 21: (2, (12, 9), ['', '', '%', ''], [(15, 5), (13, 5), (15, 11)], [False, False, True, False], 58, False, [False, False, False, False], 3599, 'East', (13, 9))
Element 22: (2, (13, 9), ['', '', '%', ''], [(14, 5), (13, 4), (15, 10)], [False, False, True, False], 56, False, [False, False, False, False], 3608, 'East', (14, 9))
Element 23: (2, (14, 9), ['', '%', '%', ''], [(14, 6), (12, 4), (15, 11)], [False, True, True, False], 54, False, [False, False, False, False], 3617, 'East', (15, 9))
Element 24: (2, (15, 9), ['', '%', '', ''], [(14, 7), (11, 4), (15, 12)], [False, True, False, False], 52, False, [False, False, False, False], 3626, 'East', (16, 9))
Element 25: (2, (16, 9), ['', '%', '', ''], [(13, 7), (10, 4), (14, 12)], [False, True, False, False], 50, False, [False, False, False, False], 3645, 'East', (17, 9))
Element 26: (2, (17, 9), ['', '.', '', ''], [(12, 7), (9, 4), (14, 13)], [False, False, False, False], 48, False, [False, True, False, False], 3674, 'South', (17, 8))
Element 27: (2, (17, 8), ['%', '%', '', '.'], [(11, 7), (9, 3), (13, 13)], [True, True, False, False], 46, False, [False, False, False, True], 3713, 'East', (18, 8))
Element 28: (2, (18, 8), ['', '%', '', '%'], [(11, 6), (8, 3), (12, 13)], [False, True, False, True], 44, False, [False, False, False, False], 3742, 'North', (18, 9))
Element 29: (2, (18, 9), ['', '', '', '%'], [(12, 6), (8, 4), (11, 13)], [False, False, False, True], 42, False, [False, False, False, False], 3761, 'North', (18, 10))
Element 30: (2, (18, 10), ['', '', '', '%'], [(13, 6), (7, 4), (11, 12)], [False, False, False, True], 40, False, [False, False, False, False], 3780, 'North', (18, 11))
Element 31: (2, (18, 11), ['', '', '', '%'], [(13, 5), (7, 3), (11, 11)], [False, False, False, True], 38, False, [False, False, False, False], 3799, 'North', (18, 12))
Element 32: (2, (18, 12), ['', '', '', '%'], [(13, 4), (6, 3), (12, 11)], [False, False, False, True], 36, False, [False, False, False, False], 3818, 'North', (18, 13))
Element 33: (2, (18, 13), ['', '', '%', '%'], [(14, 4), (6, 4), (13, 11)], [False, False, True, True], 34, False, [False, False, False, False], 3837, 'West', (17, 13))
Element 34: (2, (17, 13), ['', '', '%', ''], [(13, 4), (6, 3), (12, 11)], [False, False, True, False], 32, False, [False, False, False, False], 3836, 'South', (17, 12))
Element 35: (2, (17, 12), ['', '', '', ''], [(12, 4), (7, 3), (11, 11)], [False, False, False, False], 30, False, [False, False, False, False], 3835, 'South', (17, 11))
Element 36: (2, (17, 11), ['', '', '', ''], [(11, 4), (7, 4), (10, 11)], [False, False, False, False], 28, False, [False, False, False, False], 3844, 'South', (17, 10))
Element 37: (2, (17, 10), ['', '', '', ''], [(10, 4), (6, 4), (10, 12)], [False, False, False, False], 26, False, [False, False, False, False], 3853, 'West', (16, 10))
Element 38: (2, (16, 10), ['', '', '', ''], [(10, 5), (7, 4), (9, 12)], [False, False, False, False], 24, False, [False, False, False, False], 3862, 'North', (16, 11))
Element 39: (2, (16, 11), ['', '', '', ''], [(10, 6), (8, 4), (9, 13)], [False, False, False, False], 22, False, [False, False, False, False], 3871, 'North', (16, 12))
Element 40: (2, (16, 12), ['', '', '', ''], [(9, 6), (8, 3), (9, 12)], [False, False, False, False], 20, False, [False, False, False, False], 3880, 'North', (16, 13))
Element 41: (2, (16, 13), ['%', '', '%', ''], [(9, 5), (7, 3), (9, 11)], [True, False, True, False], 18, False, [False, False, False, False], 3889, 'South', (16, 12))
Element 42: (2, (16, 12), ['', '', '', ''], [(9, 4), (8, 3), (9, 10)], [False, False, False, False], 16, False, [False, False, False, False], 3898, 'West', (15, 12))
Element 43: (2, (15, 12), ['', '', '%', ''], [(9, 3), (7, 3), (8, 10)], [False, False, True, False], 14, False, [False, False, False, False], 3907, 'South', (15, 11))
Element 44: (2, (15, 11), ['%', '', '', ''], [(8, 3), (7, 4), (7, 10)], [True, False, False, False], 12, False, [False, False, False, False], 3916, 'South', (15, 10))
Element 45: (2, (15, 10), ['%', '', '', ''], [(8, 4), (6, 4), (7, 11)], [True, False, False, False], 10, False, [False, False, False, False], 3925, 'North', (15, 11))
Element 46: (2, (15, 11), ['%', '', '', ''], [(8, 5), (7, 4), (6, 11)], [True, False, False, False], 8, False, [False, False, False, False], 3934, 'North', (15, 12))
Element 47: (2, (15, 12), ['', '', '%', ''], [(8, 6), (8, 4), (6, 12)], [False, False, True, False], 6, False, [False, False, False, False], 3943, 'West', (14, 12))
Element 48: (2, (14, 12), ['%', '%', '', ''], [(8, 7), (9, 4), (6, 13)], [True, True, False, False], 4, False, [False, False, False, False], 3952, 'North', (14, 13))
Element 49: (2, (14, 13), ['', '', '%', '%'], [(8, 8), (9, 3), (7, 13)], [False, False, True, True], 2, False, [False, False, False, False], 3961, 'West', (13, 13))
Element 50: (2, (13, 13), ['', '%', '%', ''], [(8, 8), (9, 3), (6, 13)], [False, True, True, False], 0, False, [False, False, False, False], 3960, 'Stop', (13, 13))
Element 51: #0#
