Element 1: (3, (13, 6), ['F', '.', '.', '.'], [(16, 5), (5, 10), (7, 11)], [False, False, False, False], 98, False, [False, True, True, True], 29, 'West', (12, 6))
Element 35: (3, (11, 4), ['', '', '%', ''], [(10, 5), (9, 12), (17, 11)], [False, False, True, False], 30, False, [False, False, False, False], 2835, 'South', (11, 3))
Element 36: (3, (11, 3), ['%', '', '', ''], [(10, 6), (10, 12), (16, 11)], [True, False, False, False], 28, False, [False, False, False, False], 2864, 'South', (11, 2))
Element 37: (3, (11, 2), ['', '', '', '%'], [(11, 6), (11, 12), (16, 10)], [False, False, False, True], 26, False, [False, False, False, False], 2883, 'South', (11, 1))
Element 38: (3, (11, 1), ['', '%', '', ''], [(11, 7), (11, 13), (16, 9)], [False, True, False, False], 24, False, [False, False, False, False], 2902, 'East', (12, 1))
Element 39: (3, (12, 1), ['', '%', '%', ''], [(12, 7), (12, 13), (15, 9)], [False, True, True, False], 22, False, [False, False, False, False], 2911, 'East', (13, 1))
Element 40: (3, (13, 1), ['', '%', '%', ''], [(12, 8), (13, 13), (15, 10)], [False, True, True, False], 20, False, [False, False, False, False], 2930, 'East', (14, 1))
Element 41: (3, (14, 1), ['', '%', '%', ''], [(13, 8), (14, 13), (15, 11)], [False, True, True, False], 18, False, [False, False, False, False], 2949, 'West', (13, 1))
Element 42: (3, (13, 1), ['', '%', '%', ''], [(13, 9), (14, 12), (15, 10)], [False, True, True, False], 16, False, [False, False, False, False], 2958, 'West', (12, 1))
Element 43: (3, (12, 1), ['', '%', '%', ''], [(14, 9), (15, 12), (15, 9)], [False, True, True, False], 14, False, [False, False, False, False], 2967, 'West', (11, 1))
Element 44: (3, (11, 1), ['', '%', '', ''], [(13, 9), (16, 12), (14, 9)], [False, True, False, False], 12, False, [False, False, False, False], 2966, 'West', (10, 1))
Element 45: (3, (10, 1), ['.', '%', '', ''], [(12, 9), (17, 12), (13, 9)], [False, True, False, False], 10, False, [True, False, False, False], 2975, 'West', (9, 1))
Element 46: (3, (9, 1), ['.', '%', '%', ''], [(11, 9), (18, 12), (13, 8)], [False, True, True, False], 8, False, [True, False, False, False], 2994, 'West', (8, 1))
Element 47: (3, (8, 1), ['.', '%', '%', ''], [(12, 9), (18, 13), (13, 7)], [False, True, True, False], 6, False, [True, False, False, False], 3003, 'West', (7, 1))
Element 48: (3, (7, 1), ['.', '%', '%', ''], [(13, 9), (17, 13), (14, 7)], [False, True, True, False], 4, False, [True, False, False, False], 3012, 'West', (6, 1))
Element 49: (3, (6, 1), ['%', '%', '%', ''], [(13, 8), (16, 13), (15, 7)], [True, True, True, False], 2, False, [False, False, False, False], 3021, 'East', (7, 1))
Element 50: (3, (7, 1), ['', '%', '%', ''], [(13, 8), (16, 13), (15, 7)], [False, True, True, False], 0, False, [False, False, False, False], 3020, 'Stop', (7, 1))
Element 51: #0#
