Element 1: (0, (6, 1), ['%', '%', '%', '.'], [(10, 8), (13, 6), (18, 1)], [True, True, True, False], 98, False, [False, False, False, True], 0, 'East', (7, 1))
Element 2: (0, (7, 1), ['', '%', '%', '.'], [(9, 8), (12, 6), (17, 1)], [False, True, True, False], 96, False, [False, False, False, True], 1029, 'East', (8, 1))
Element 3: (0, (8, 1), ['', '%', '%', '.'], [(8, 8), (12, 7), (17, 2)], [False, True, True, False], 94, False, [False, False, False, True], 1068, 'East', (9, 1))
Element 4: (0, (9, 1), ['', '%', '%', 'F'], [(8, 7), (13, 7), (17, 3)], [False, True, True, False], 92, False, [False, False, False, False], 2097, 'East', (10, 1))
Element 5: (0, (10, 1), ['', '%', '.', '.'], [(8, 6), (14, 7), (17, 4)], [False, True, False, False], 90, False, [False, False, True, True], 3126, 'East', (11, 1))
Element 6: (0, (11, 1), ['', '%', '.', '.'], [(9, 6), (15, 7), (18, 4)], [False, True, False, False], 88, False, [False, False, True, True], 3165, 'East', (12, 1))
Element 7: (0, (12, 1), ['', '%', '%', '.'], [(10, 6), (16, 7), (17, 4)], [False, True, True, False], 86, False, [False, False, False, True], 3194, 'East', (13, 1))
Element 8: (0, (13, 1), ['', '%', '%', '.'], [(11, 6), (16, 6), (17, 5)], [False, True, True, False], 84, False, [False, False, False, True], 3233, 'East', (14, 1))
Element 9: (0, (14, 1), ['', '%', '%', '.'], [(11, 7), (17, 6), (16, 5)], [False, True, True, False], 82, False, [False, False, False, True], 3272, 'East', (15, 1))
Element 10: (0, (15, 1), ['', '%', '.', '.'], [(12, 7), (18, 6), (16, 4)], [False, True, False, False], 80, False, [False, False, True, True], 3301, 'East', (16, 1))
Element 11: (0, (16, 1), ['', '%', '.', ''], [(12, 8), (17, 6), (16, 3)], [False, True, False, False], 78, False, [False, False, True, False], 3330, 'North', (16, 2))
Element 12: (0, (16, 2), ['.', '', '', ''], [(13, 8), (17, 5), (15, 3)], [False, False, False, False], 76, False, [True, False, False, False], 3359, 'West', (15, 2))
Element 13: (0, (15, 2), ['%', '', '', ''], [(13, 9), (17, 4), (14, 3)], [True, False, False, False], 74, False, [False, False, False, False], 3388, 'North', (15, 3))
Element 14: (0, (15, 3), ['', '', '%', ''], [(14, 9), (18, 4), (14, 4)], [False, False, True, False], 72, False, [False, False, False, False], 3407, 'East', (16, 3))
Element 15: (0, (16, 3), ['', '', '', ''], [(15, 9), (17, 4), (14, 5)], [False, False, False, False], 70, False, [False, False, False, False], 3426, 'East', (17, 3))
Element 16: (0, (17, 3), ['', '', '', '%'], [(16, 9), (16, 4), (15, 5)], [False, False, False, True], 68, False, [False, False, False, False], 3445, 'North', (17, 4))
Element 17: (0, (17, 4), ['', '', '', ''], [(17, 9), (16, 5), (15, 6)], [False, False, False, False], 66, False, [False, False, False, False], 3464, 'East', (18, 4))
Element 18: (0, (18, 4), ['', '%', '%', '%'], [(18, 9), (15, 5), (14, 6)], [False, True, True, True], 64, False, [False, False, False, False], 3483, 'West', (17, 4))
Element 19: (0, (17, 4), ['', '', '', ''], [(18, 10), (15, 6), (14, 7)], [False, False, False, False], 62, False, [False, False, False, False], 3492, 'North', (17, 5))
Element 20: (0, (17, 5), ['', '', '', '%'], [(18, 11), (14, 6), (15, 7)], [False, False, False, True], 60, False, [False, False, False, False], 3501, 'North', (17, 6))
Element 21: (0, (17, 6), ['', '', '%', ''], [(18, 12), (14, 5), (16, 7)], [False, False, True, False], 58, False, [False, False, False, False], 3510, 'East', (18, 6))
Element 22: (0, (18, 6), ['', '%', '%', '%'], [(18, 13), (13, 5), (16, 6)], [False, True, True, True], 56, False, [False, False, False, False], 3529, 'West', (17, 6))
Element 23: (0, (17, 6), ['', '', '%', ''], [(17, 13), (13, 4), (16, 7)], [False, False, True, False], 54, False, [False, False, False, False], 3548, 'West', (16, 6))
Element 24: (0, (16, 6), ['', '', '', ''], [(17, 12), (13, 3), (15, 7)], [False, False, False, False], 52, False, [False, False, False, False], 3567, 'North', (16, 7))
Element 25: (0, (16, 7), ['', '', '%', '%'], [(17, 11), (12, 3), (14, 7)], [False, False, True, True], 50, False, [False, False, False, False], 3586, 'West', (15, 7))
Element 26: (0, (15, 7), ['', '', '%', ''], [(17, 10), (12, 4), (13, 7)], [False, False, True, False], 48, False, [False, False, False, False], 3605, 'South', (15, 6))
Element 27: (0, (15, 6), ['', '', '', ''], [(16, 10), (11, 4), (13, 8)], [False, False, False, False], 46, False, [False, False, False, False], 3624, 'South', (15, 5))
Element 28: (0, (15, 5), ['', '%', '', ''], [(16, 11), (11, 3), (13, 9)], [False, True, False, False], 44, False, [False, False, False, False], 3643, 'East', (16, 5))
Element 29: (0, (16, 5), ['', '', '', ''], [(16, 12), (11, 2), (12, 9)], [False, False, False, False], 42, False, [False, False, False, False], 3672, 'South', (16, 4))
Element 30: (0, (16, 4), ['%', '', '', ''], [(16, 13), (10, 2), (11, 9)], [True, False, False, False], 40, False, [False, False, False, False], 3701, 'North', (16, 5))
Element 31: (0, (16, 5), ['', '', '', ''], [(16, 12), (10, 1), (12, 9)], [False, False, False, False], 38, False, [False, False, False, False], 3700, 'West', (15, 5))
Element 32: (0, (15, 5), ['', '%', '', ''], [(15, 12), (11, 1), (12, 8)], [False, True, False, False], 36, False, [False, False, False, False], 3709, 'West', (14, 5))
Element 33: (0, (14, 5), ['', '', '', ''], [(15, 11), (12, 1), (12, 7)], [False, False, False, False], 34, False, [False, False, False, False], 3718, 'North', (14, 6))
Element 34: (0, (14, 6), ['', '', '', ''], [(15, 10), (13, 1), (12, 6)], [False, False, False, False], 32, False, [False, False, False, False], 3727, 'North', (14, 7))
