Element 1: (3, (11, 9), ['%', '%', '%', '.'], [(14, 4), (8, 7), (9, 10)], [True, True, True, False], 98, False, [False, False, False, True], 1019, 'East', (12, 9))
Element 2: (3, (12, 9), ['', '.', '%', '.'], [(14, 5), (8, 6), (9, 11)], [False, False, True, False], 96, False, [False, True, False, True], 1058, 'East', (13, 9))
Element 3: (3, (13, 9), ['', '.', '%', '.'], [(15, 5), (9, 6), (10, 11)], [False, False, True, False], 94, False, [False, True, False, True], 1097, 'East', (14, 9))
Element 4: (3, (14, 9), ['', '%', '%', '.'], [(16, 5), (10, 6), (11, 11)], [False, True, True, False], 92, False, [False, False, False, True], 1136, 'East', (15, 9))
Element 5: (3, (15, 9), ['', '%', '.', '.'], [(17, 5), (11, 6), (12, 11)], [False, True, False, False], 90, False, [False, False, True, True], 1175, 'East', (16, 9))
Element 6: (3, (16, 9), ['', '%', '.', '.'], [(17, 6), (12, 6), (13, 11)], [False, True, False, False], 88, False, [False, False, True, True], 2204, 'East', (17, 9))
Element 7: (3, (17, 9), ['', '.', '.', '.'], [(18, 6), (13, 6), (12, 11)], [False, False, False, False], 86, False, [False, True, True, True], 2233, 'East', (18, 9))
Element 8: (3, (18, 9), ['', '.', '.', '%'], [(17, 6), (14, 6), (11, 11)], [False, False, False, True], 84, False, [False, True, True, False], 2252, 'North', (18, 10))
Element 9: (3, (18, 10), ['.', '', '.', '%'], [(16, 6), (15, 6), (11, 12)], [False, False, False, True], 82, False, [True, False, True, False], 2291, 'North', (18, 11))
Element 10: (3, (18, 11), ['.', '', '.', '%'], [(16, 7), (15, 7), (11, 13)], [False, False, False, True], 80, False, [True, False, True, False], 2330, 'North', (18, 12))
Element 11: (3, (18, 12), ['.', '', '.', '%'], [(16, 6), (14, 7), (12, 13)], [False, False, False, True], 78, False, [True, False, True, False], 2359, 'North', (18, 13))
Element 12: (3, (18, 13), ['.', '', '%', '%'], [(17, 6), (13, 7), (13, 13)], [False, False, True, True], 76, False, [True, False, False, False], 2388, 'West', (17, 13))
Element 13: (3, (17, 13), ['.', '.', '%', ''], [(17, 5), (13, 8), (14, 13)], [False, False, True, False], 74, False, [True, True, False, False], 2417, 'South', (17, 12))
Element 14: (3, (17, 12), ['.', '.', '', ''], [(17, 4), (12, 8), (14, 12)], [False, False, False, False], 72, False, [True, True, False, False], 2456, 'South', (17, 11))
Element 15: (3, (17, 11), ['.', '.', '', ''], [(18, 4), (12, 7), (15, 12)], [False, False, False, False], 70, False, [True, True, False, False], 2495, 'South', (17, 10))
Element 16: (3, (17, 10), ['.', '', '', ''], [(17, 4), (11, 7), (16, 12)], [False, False, False, False], 68, False, [True, False, False, False], 2524, 'West', (16, 10))
Element 17: (3, (16, 10), ['.', '', '.', ''], [(17, 3), (12, 7), (16, 13)], [False, False, False, False], 66, False, [True, False, True, False], 2553, 'North', (16, 11))
Element 18: (3, (16, 11), ['.', '', '', ''], [(17, 2), (12, 8), (17, 13)], [False, False, False, False], 64, False, [True, False, False, False], 2572, 'West', (15, 11))
Element 19: (3, (15, 11), ['%', '.', '', ''], [(17, 1), (12, 9), (18, 13)], [True, False, False, False], 62, False, [False, True, False, False], 2591, 'South', (15, 10))
Element 20: (3, (15, 10), ['%', '', '', ''], [(18, 1), (13, 9), (18, 12)], [True, False, False, False], 60, False, [False, False, False, False], 2610, 'North', (15, 11))
Element 21: (3, (15, 11), ['%', '', '', ''], [(17, 1), (14, 9), (18, 11)], [True, False, False, False], 58, False, [False, False, False, False], 2609, 'North', (15, 12))
Element 22: (3, (15, 12), ['', '', '%', ''], [(16, 1), (15, 9), (18, 10)], [False, False, True, False], 56, False, [False, False, False, False], 2618, 'East', (16, 12))
Element 23: (3, (16, 12), ['', '', '', ''], [(16, 2), (16, 9), (18, 9)], [False, False, False, False], 54, False, [False, False, False, False], 2627, 'North', (16, 13))
Element 24: (3, (16, 13), ['%', '', '%', ''], [(16, 3), (17, 9), (18, 8)], [True, False, True, False], 52, False, [False, False, False, False], 2646, 'South', (16, 12))
Element 25: (3, (16, 12), ['', '', '', ''], [(16, 4), (17, 8), (18, 9)], [False, False, False, False], 50, False, [False, False, False, False], 2665, 'West', (15, 12))
Element 26: (3, (15, 12), ['', '', '%', ''], [(16, 3), (18, 8), (18, 10)], [False, False, True, False], 48, False, [False, False, False, False], 2664, 'West', (14, 12))
Element 27: (3, (14, 12), ['%', '%', '', ''], [(15, 3), (18, 9), (17, 10)], [True, True, False, False], 46, False, [False, False, False, False], 2673, 'North', (14, 13))
Element 28: (3, (14, 13), ['', '', '%', '%'], [(15, 2), (18, 10), (17, 11)], [False, False, True, True], 44, False, [False, False, False, False], 2682, 'West', (13, 13))
Element 29: (3, (13, 13), ['', '%', '%', ''], [(15, 1), (18, 11), (17, 12)], [False, True, True, False], 42, False, [False, False, False, False], 2691, 'West', (12, 13))
Element 30: (3, (12, 13), ['', '%', '%', ''], [(14, 1), (18, 12), (17, 11)], [False, True, True, False], 40, False, [False, False, False, False], 2700, 'West', (11, 13))
Element 31: (3, (11, 13), ['%', '', '%', ''], [(13, 1), (18, 13), (16, 11)], [True, False, True, False], 38, False, [False, False, False, False], 2709, 'South', (11, 12))
Element 32: (3, (11, 12), ['.', '', '', '%'], [(12, 1), (17, 13), (16, 10)], [False, False, False, True], 36, False, [True, False, False, False], 2718, 'West', (10, 12))
Element 33: (3, (10, 12), ['.', '', '%', ''], [(11, 1), (17, 12), (16, 9)], [False, False, True, False], 34, False, [True, False, False, False], 2737, 'West', (9, 12))
Element 34: (3, (9, 12), ['.', '', '.', ''], [(10, 1), (17, 11), (17, 9)], [False, False, False, False], 32, False, [True, False, True, False], 3746, 'North', (9, 13))
Element 35: (3, (9, 13), ['%', '', '%', '%'], [(10, 2), (17, 10), (17, 8)], [True, False, True, True], 30, False, [False, False, False, False], 3765, 'South', (9, 12))
Element 36: (3, (9, 12), ['.', '', '', ''], [(11, 2), (16, 10), (17, 9)], [False, False, False, False], 28, False, [True, False, False, False], 3774, 'West', (8, 12))
Element 37: (3, (8, 12), ['%', '%', '%', ''], [(11, 3), (16, 11), (16, 9)], [True, True, True, False], 26, False, [False, False, False, False], 3793, 'East', (9, 12))
Element 38: (3, (9, 12), ['', '', '', ''], [(12, 3), (16, 12), (15, 9)], [False, False, False, False], 24, False, [False, False, False, False], 3802, 'South', (9, 11))
Element 39: (3, (9, 11), ['%', '', '', ''], [(13, 3), (16, 13), (15, 10)], [True, False, False, False], 22, False, [False, False, False, False], 3811, 'East', (10, 11))
Element 40: (3, (10, 11), ['', '%', '', ''], [(14, 3), (16, 12), (15, 11)], [False, True, False, False], 20, False, [False, False, False, False], 3820, 'East', (11, 11))
Element 41: (3, (11, 11), ['', '%', '', ''], [(13, 3), (15, 12), (15, 10)], [False, True, False, False], 18, False, [False, False, False, False], 3819, 'East', (12, 11))
Element 42: (3, (12, 11), ['', '%', '%', ''], [(12, 3), (15, 11), (15, 9)], [False, True, True, False], 16, False, [False, False, False, False], 3818, 'East', (13, 11))
Element 43: (3, (13, 11), ['', '%', '%', '%'], [(12, 4), (15, 10), (14, 9)], [False, True, True, True], 14, False, [False, False, False, False], 3827, 'West', (12, 11))
Element 44: (3, (12, 11), ['', '%', '%', ''], [(11, 4), (15, 11), (13, 9)], [False, True, True, False], 12, False, [False, False, False, False], 3836, 'West', (11, 11))
Element 45: (3, (11, 11), ['', '%', '', ''], [(10, 4), (15, 12), (13, 8)], [False, True, False, False], 10, False, [False, False, False, False], 3845, 'West', (10, 11))
