Element 1: (2, (13, 11), ['.', '%', '%', '%'], [(9, 5), (5, 12), (15, 6)], [False, True, True, True], 98, False, [True, False, False, False], 19, 'West', (12, 11))
Element 2: (2, (12, 11), ['.', '%', '%', ''], [(10, 5), (6, 12), (16, 6)], [False, True, True, False], 96, False, [True, False, False, False], 58, 'West', (11, 11))
Element 3: (2, (11, 11), ['.', '%', '.', ''], [(10, 6), (6, 13), (17, 6)], [False, True, False, False], 94, False, [True, False, True, False], 97, 'North', (11, 12))
Element 4: (2, (11, 12), ['.', '', '.', '%'], [(11, 6), (7, 13), (18, 6)], [False, False, False, True], 92, False, [True, False, True, False], 136, 'North', (11, 13))
Element 5: (2, (11, 13), ['%', '', '%', '.'], [(12, 6), (6, 13), (17, 6)], [True, False, True, False], 90, False, [False, False, False, True], 1145, 'East', (12, 13))
Element 6: (2, (12, 13), ['', '%', '%', '.'], [(13, 6), (5, 13), (17, 5)], [False, True, True, False], 88, False, [False, False, False, True], 1184, 'East', (13, 13))
Element 7: (2, (13, 13), ['', '%', '%', '.'], [(14, 6), (6, 13), (17, 4)], [False, True, True, False], 86, False, [False, False, False, True], 1213, 'East', (14, 13))
Element 8: (2, (14, 13), ['', '.', '%', '%'], [(14, 7), (6, 12), (18, 4)], [False, False, True, True], 84, False, [False, True, False, False], 1242, 'South', (14, 12))
Element 9: (2, (14, 12), ['%', '%', '', '.'], [(15, 7), (6, 11), (17, 4)], [True, True, False, False], 82, False, [False, False, False, True], 1271, 'East', (15, 12))
Element 10: (2, (15, 12), ['', '.', '%', '.'], [(16, 7), (7, 11), (17, 3)], [False, False, True, False], 80, False, [False, True, False, True], 1310, 'East', (16, 12))
Element 11: (2, (16, 12), ['', '.', '.', '.'], [(16, 6), (7, 10), (17, 2)], [False, False, False, False], 78, False, [False, True, True, True], 1339, 'East', (17, 12))
Element 12: (2, (17, 12), ['', '.', '.', '.'], [(16, 5), (8, 10), (17, 1)], [False, False, False, False], 76, False, [False, True, True, True], 1378, 'East', (18, 12))
Element 13: (2, (18, 12), ['', '.', '.', '%'], [(16, 4), (9, 10), (18, 1)], [False, False, False, True], 74, False, [False, True, True, False], 1417, 'North', (18, 13))
Element 14: (2, (18, 13), ['.', '', '%', '%'], [(16, 3), (9, 11), (17, 1)], [False, False, True, True], 72, False, [True, False, False, False], 1446, 'West', (17, 13))
Element 15: (2, (17, 13), ['.', '', '%', ''], [(16, 2), (10, 11), (16, 1)], [False, False, True, False], 70, False, [True, False, False, False], 1485, 'West', (16, 13))
