Element 1: (0, (7, 13), ['.', '%', '%', '%'], [(7, 3), (7, 4), (9, 13)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (6, 13))
Element 2: (0, (6, 13), ['.', '.', '%', ''], [(8, 3), (8, 4), (9, 12)], [False, False, True, False], 96, False, [True, True, False, False], 39, 'South', (6, 12))
Element 3: (0, (6, 12), ['.', '.', '', '%'], [(9, 3), (9, 4), (10, 12)], [False, False, False, True], 94, False, [True, True, False, False], 78, 'South', (6, 11))
Element 4: (0, (6, 11), ['.', '.', '', '.'], [(8, 3), (10, 4), (11, 12)], [False, False, False, False], 92, False, [True, True, False, True], 107, 'East', (7, 11))
Element 5: (0, (7, 11), ['', '.', '%', '%'], [(7, 3), (11, 4), (11, 13)], [False, False, True, True], 90, False, [False, True, False, False], 136, 'South', (7, 10))
Element 6: (0, (7, 10), ['.', '%', '', '.'], [(6, 3), (12, 4), (12, 13)], [False, True, False, False], 88, False, [True, False, False, True], 175, 'East', (8, 10))
Element 7: (0, (8, 10), ['', '%', '%', '.'], [(6, 4), (13, 4), (13, 13)], [False, True, True, False], 86, False, [False, False, False, True], 214, 'East', (9, 10))
Element 8: (0, (9, 10), ['', '%', '.', '%'], [(6, 5), (14, 4), (14, 13)], [False, True, False, True], 84, False, [False, False, True, False], 1243, 'North', (9, 11))
Element 9: (0, (9, 11), ['%', '', '', '.'], [(7, 5), (14, 5), (14, 12)], [True, False, False, False], 82, False, [False, False, False, True], 1282, 'East', (10, 11))
Element 10: (0, (10, 11), ['', '%', '', '.'], [(8, 5), (15, 5), (15, 12)], [False, True, False, False], 80, False, [False, False, False, True], 1321, 'East', (11, 11))
Element 11: (0, (11, 11), ['', '%', '', '.'], [(9, 5), (16, 5), (16, 12)], [False, True, False, False], 78, False, [False, False, False, True], 1360, 'East', (12, 11))
Element 12: (0, (12, 11), ['', '%', '%', '.'], [(10, 5), (17, 5), (17, 12)], [False, True, True, False], 76, False, [False, False, False, True], 1399, 'East', (13, 11))
Element 13: (0, (13, 11), ['', '%', '%', '%'], [(10, 6), (17, 6), (18, 12)], [False, True, True, True], 74, False, [False, False, False, False], 1438, 'West', (12, 11))
Element 14: (0, (12, 11), ['', '%', '%', ''], [(11, 6), (18, 6), (18, 13)], [False, True, True, False], 72, False, [False, False, False, False], 1467, 'West', (11, 11))
Element 15: (0, (11, 11), ['', '%', '', ''], [(12, 6), (17, 6), (17, 13)], [False, True, False, False], 70, False, [False, False, False, False], 2476, 'North', (11, 12))
Element 16: (0, (11, 12), ['', '', '', '%'], [(13, 6), (16, 6), (16, 13)], [False, False, False, True], 68, False, [False, False, False, False], 2505, 'North', (11, 13))
Element 17: (0, (11, 13), ['%', '', '%', ''], [(14, 6), (16, 7), (17, 13)], [True, False, True, False], 66, False, [False, False, False, False], 2524, 'East', (12, 13))
Element 18: (0, (12, 13), ['', '%', '%', ''], [(15, 6), (15, 7), (18, 13)], [False, True, True, False], 64, False, [False, False, False, False], 2543, 'East', (13, 13))
Element 19: (0, (13, 13), ['', '%', '%', ''], [(16, 6), (14, 7), (18, 12)], [False, True, True, False], 62, False, [False, False, False, False], 2552, 'East', (14, 13))
Element 20: (0, (14, 13), ['', '', '%', '%'], [(17, 6), (13, 7), (18, 11)], [False, False, True, True], 60, False, [False, False, False, False], 2571, 'South', (14, 12))
Element 21: (0, (14, 12), ['%', '%', '', ''], [(18, 6), (13, 8), (18, 10)], [True, True, False, False], 58, False, [False, False, False, False], 2590, 'East', (15, 12))
Element 22: (0, (15, 12), ['', '.', '%', ''], [(17, 6), (13, 9), (18, 9)], [False, False, True, False], 56, False, [False, True, False, False], 2609, 'South', (15, 11))
