Element 1: (1, (1, 1), ['%', '%', '.', '.'], [(8, 4), (1, 11), (11, 9)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (2, 1))
Element 2: (1, (2, 1), ['', '%', '.', '.'], [(9, 4), (2, 11), (12, 9)], [False, True, False, False], 96, False, [False, False, True, True], 48, 'East', (3, 1))
Element 3: (1, (3, 1), ['', '%', '.', '.'], [(10, 4), (1, 11), (13, 9)], [False, True, False, False], 94, False, [False, False, True, True], 77, 'East', (4, 1))
Element 4: (1, (4, 1), ['', '%', '.', '%'], [(11, 4), (1, 11), (14, 9)], [False, True, False, True], 92, False, [False, False, True, False], 106, 'North', (4, 2))
Element 5: (1, (4, 2), ['.', '', '%', '.'], [(12, 4), (2, 11), (15, 9)], [False, False, True, False], 90, False, [True, False, False, True], 135, 'East', (5, 2))
Element 6: (1, (5, 2), ['', '%', '%', '%'], [(13, 4), (1, 11), (16, 9)], [False, True, True, True], 88, False, [False, False, False, False], 164, 'West', (4, 2))
Element 7: (1, (4, 2), ['.', '', '%', ''], [(14, 4), (1, 11), (17, 9)], [False, False, True, False], 86, False, [True, False, False, False], 183, 'West', (3, 2))
Element 8: (1, (3, 2), ['.', '', '%', ''], [(14, 5), (2, 11), (18, 9)], [False, False, True, False], 84, False, [True, False, False, False], 212, 'West', (2, 2))
Element 9: (1, (2, 2), ['.', '', '%', ''], [(15, 5), (1, 11), (18, 10)], [False, False, True, False], 82, False, [True, False, False, False], 241, 'West', (1, 2))
Element 10: (1, (1, 2), ['%', '', '%', ''], [(16, 5), (1, 11), (18, 11)], [True, False, True, False], 80, False, [False, False, False, False], 270, 'East', (2, 2))
Element 11: (1, (2, 2), ['', '', '%', ''], [(17, 5), (2, 11), (18, 12)], [False, False, True, False], 78, False, [False, False, False, False], 289, 'East', (3, 2))
Element 12: (1, (3, 2), ['', '', '%', ''], [(17, 6), (1, 11), (18, 13)], [False, False, True, False], 76, False, [False, False, False, False], 308, 'East', (4, 2))
Element 13: (1, (4, 2), ['', '', '%', ''], [(18, 6), (1, 11), (17, 13)], [False, False, True, False], 74, False, [False, False, False, False], 327, 'South', (4, 1))
Element 14: (1, (4, 1), ['', '%', '', '%'], [(17, 6), (2, 11), (17, 12)], [False, True, False, True], 72, False, [False, False, False, False], 336, 'West', (3, 1))
Element 15: (1, (3, 1), ['', '%', '', ''], [(16, 6), (1, 11), (17, 11)], [False, True, False, False], 70, False, [False, False, False, False], 355, 'North', (3, 2))
Element 16: (1, (3, 2), ['', '', '%', ''], [(16, 7), (1, 11), (17, 10)], [False, False, True, False], 68, False, [False, False, False, False], 374, 'South', (3, 1))
Element 17: (1, (3, 1), ['', '%', '', ''], [(15, 7), (2, 11), (16, 10)], [False, True, False, False], 66, False, [False, False, False, False], 393, 'West', (2, 1))
Element 18: (1, (2, 1), ['', '%', '', ''], [(15, 6), (1, 11), (16, 11)], [False, True, False, False], 64, False, [False, False, False, False], 412, 'North', (2, 2))
Element 19: (1, (2, 2), ['', '', '%', ''], [(14, 6), (1, 11), (16, 12)], [False, False, True, False], 62, False, [False, False, False, False], 431, 'South', (2, 1))
Element 20: (1, (2, 1), ['', '%', '', ''], [(14, 7), (2, 11), (16, 13)], [False, True, False, False], 60, False, [False, False, False, False], 450, 'West', (1, 1))
Element 21: (1, (1, 1), ['%', '%', '', ''], [(13, 7), (1, 11), (16, 12)], [True, True, False, False], 58, False, [False, False, False, False], 459, 'North', (1, 2))
Element 22: (1, (1, 2), ['%', '', '%', ''], [(13, 8), (1, 11), (15, 12)], [True, False, True, False], 56, False, [False, False, False, False], 478, 'South', (1, 1))
Element 23: (1, (1, 1), ['%', '%', '', ''], [(12, 8), (2, 11), (15, 11)], [True, True, False, False], 54, False, [False, False, False, False], 497, 'Stop', (1, 1))
Element 24: (1, (1, 1), ['%', '%', '', ''], [(12, 7), (1, 11), (15, 10)], [True, True, False, False], 52, False, [False, False, False, False], 516, 'East', (2, 1))
