Element 1: (1, (1, 13), ['%', '%', '%', '.'], [(6, 13), (12, 4), (16, 12)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (2, 13))
Element 2: (1, (2, 13), ['', '%', '%', '.'], [(7, 13), (13, 4), (17, 12)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (3, 13))
Element 3: (1, (3, 13), ['', '.', '%', '%'], [(6, 13), (14, 4), (18, 12)], [False, False, True, True], 94, False, [False, True, False, False], 77, 'South', (3, 12))
Element 4: (1, (3, 12), ['%', '%', '', '.'], [(6, 12), (14, 5), (18, 13)], [True, True, False, False], 92, False, [False, False, False, True], 116, 'East', (4, 12))
Element 5: (1, (4, 12), ['', '%', '%', '.'], [(6, 11), (15, 5), (17, 13)], [False, True, True, False], 90, False, [False, False, False, True], 155, 'East', (5, 12))
Element 6: (1, (5, 12), ['', '.', '', ''], [(7, 11), (16, 5), (16, 13)], [False, False, False, False], 88, False, [False, True, False, False], 194, 'South', (5, 11))
Element 7: (1, (5, 11), ['%', '.', '', ''], [(7, 10), (17, 5), (17, 13)], [True, False, False, False], 86, False, [False, True, False, False], 223, 'South', (5, 10))
Element 8: (1, (5, 10), ['.', '%', '', '.'], [(8, 10), (17, 6), (18, 13)], [False, True, False, False], 84, False, [True, False, False, True], 252, 'East', (6, 10))
Element 9: (1, (6, 10), ['', '%', '', ''], [(9, 10), (18, 6), (18, 12)], [False, True, False, False], 82, False, [False, False, False, False], 281, 'East', (7, 10))
Element 10: (1, (7, 10), ['', '%', '', ''], [(9, 11), (17, 6), (18, 11)], [False, True, False, False], 80, False, [False, False, False, False], 300, 'East', (8, 10))
Element 11: (1, (8, 10), ['', '%', '%', ''], [(10, 11), (16, 6), (18, 10)], [False, True, True, False], 78, False, [False, False, False, False], 329, 'East', (9, 10))
Element 12: (1, (9, 10), ['', '%', '', '%'], [(11, 11), (16, 7), (18, 9)], [False, True, False, True], 76, False, [False, False, False, False], 358, 'North', (9, 11))
Element 13: (1, (9, 11), ['%', '', '.', ''], [(12, 11), (15, 7), (18, 8)], [True, False, False, False], 74, False, [False, False, True, False], 387, 'North', (9, 12))
Element 14: (1, (9, 12), ['.', '', '.', '.'], [(13, 11), (15, 6), (17, 8)], [False, False, False, False], 72, False, [True, False, True, True], 426, 'East', (10, 12))
Element 15: (1, (10, 12), ['', '', '%', '.'], [(12, 11), (14, 6), (17, 9)], [False, False, True, False], 70, False, [False, False, False, True], 455, 'East', (11, 12))
Element 16: (1, (11, 12), ['', 'G', '.', '%'], [(11, 11), (14, 7), (17, 10)], [False, False, False, True], 68, False, [False, False, True, False], 484, 'North', (11, 13))
Element 17: (1, (11, 13), ['%', 'G', '%', '.'], [(11, 12), (13, 7), (17, 11)], [True, False, True, False], 66, False, [False, False, False, True], 513, 'East', (12, 13))
Element 18: (1, (12, 13), ['G', '%', '%', '.'], [(11, 13), (13, 8), (16, 11)], [False, True, True, False], 64, False, [False, False, False, True], 542, 'East', (13, 13))
Element 19: (1, (13, 13), ['G', '%', '%', '.'], [(12, 13), (13, 9), (16, 10)], [False, True, True, False], 62, False, [False, False, False, True], 571, 'East', (14, 13))
Element 20: (1, (14, 13), ['G', '.', '%', '%'], [(13, 13), (14, 9), (16, 9)], [False, False, True, True], 60, False, [False, True, False, False], 600, 'South', (14, 12))
Element 21: (1, (14, 12), ['%', '%', 'G', '.'], [(14, 13), (15, 9), (16, 10)], [True, True, False, False], 58, False, [False, False, False, True], 619, 'East', (15, 12))
Element 22: (1, (15, 12), ['G', '.', '%', ''], [(14, 12), (15, 10), (16, 9)], [False, False, True, False], 56, False, [False, True, False, False], 638, 'South', (15, 11))
