Element 1: (1, (8, 6), ['.', '.', 'F', '.'], [(3, 8), (8, 8), (17, 2)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (8, 7))
Element 2: (1, (8, 7), ['.', '', '', '%'], [(4, 8), (9, 8), (17, 3)], [False, False, False, True], 96, False, [True, False, False, False], 1038, 'West', (7, 7))
Element 3: (1, (7, 7), ['.', '.', '%', ''], [(5, 8), (10, 8), (17, 4)], [False, False, True, False], 94, False, [True, True, False, False], 1077, 'South', (7, 6))
Element 4: (1, (7, 6), ['.', '.', '', ''], [(5, 7), (9, 8), (18, 4)], [False, False, False, False], 92, False, [True, True, False, False], 1106, 'South', (7, 5))
Element 5: (1, (7, 5), ['F', '.', '', '.'], [(6, 7), (8, 8), (17, 4)], [False, False, False, False], 90, False, [False, True, False, True], 1125, 'West', (6, 5))
Element 6: (1, (6, 5), ['%', '.', 'G', ''], [(6, 6), (8, 8), (17, 5)], [True, False, False, False], 88, False, [False, True, False, False], 2144, 'South', (6, 4))
Element 7: (1, (6, 4), ['%', '.', '', '.'], [(7, 6), (9, 8), (17, 6)], [True, False, False, False], 86, False, [False, True, False, True], 2163, 'East', (7, 4))
Element 8: (1, (7, 4), ['', '.', '', '.'], [(8, 6), (10, 8), (18, 6)], [False, False, False, False], 84, False, [False, True, False, True], 2182, 'East', (8, 4))
Element 9: (1, (8, 4), ['', '.', '.', '.'], [(9, 6), (9, 8), (17, 6)], [False, False, False, False], 82, False, [False, True, True, True], 2201, 'East', (9, 4))
Element 10: (1, (9, 4), ['', '.', '.', '.'], [(10, 6), (8, 8), (16, 6)], [False, False, False, False], 80, False, [False, True, True, True], 2230, 'East', (10, 4))
Element 11: (1, (10, 4), ['', '%', '.', '.'], [(11, 6), (8, 7), (16, 7)], [False, True, False, False], 78, False, [False, False, True, True], 2259, 'East', (11, 4))
Element 12: (1, (11, 4), ['', '.', '%', '.'], [(12, 6), (8, 6), (15, 7)], [False, False, True, False], 76, False, [False, True, False, True], 3278, 'East', (12, 4))
Element 13: (1, (12, 4), ['', '.', '%', '.'], [(13, 6), (8, 5), (15, 6)], [False, False, True, False], 74, False, [False, True, False, True], 3317, 'East', (13, 4))
Element 14: (1, (13, 4), ['', '.', '.', '.'], [(14, 6), (9, 5), (15, 5)], [False, False, False, False], 72, False, [False, True, True, True], 3356, 'East', (14, 4))
Element 15: (1, (14, 4), ['', '.', '.', '%'], [(14, 7), (10, 5), (16, 5)], [False, False, False, True], 70, False, [False, True, True, False], 3395, 'North', (14, 5))
Element 16: (1, (14, 5), ['.', '', '', ''], [(13, 7), (10, 6), (16, 4)], [False, False, False, False], 68, False, [True, False, False, False], 3424, 'West', (13, 5))
Element 17: (1, (13, 5), ['%', '', '', ''], [(13, 8), (11, 6), (16, 3)], [True, False, False, False], 66, False, [False, False, False, False], 3453, 'North', (13, 6))
Element 18: (1, (13, 6), ['', '', '', ''], [(13, 9), (11, 7), (16, 2)], [False, False, False, False], 64, False, [False, False, False, False], 3482, 'East', (14, 6))
Element 19: (1, (14, 6), ['', '', '', ''], [(14, 9), (12, 7), (16, 1)], [False, False, False, False], 62, False, [False, False, False, False], 3511, 'East', (15, 6))
Element 20: (1, (15, 6), ['', '', '', ''], [(15, 9), (12, 8), (17, 1)], [False, False, False, False], 60, False, [False, False, False, False], 3540, 'East', (16, 6))
Element 21: (1, (16, 6), ['', '', '', ''], [(16, 9), (12, 9), (18, 1)], [False, False, False, False], 58, False, [False, False, False, False], 3569, 'East', (17, 6))
Element 22: (1, (17, 6), ['', '', '%', ''], [(17, 9), (11, 9), (17, 1)], [False, False, True, False], 56, False, [False, False, False, False], 3588, 'East', (18, 6))
Element 23: (1, (18, 6), ['', '%', '%', '%'], [(18, 9), (12, 9), (16, 1)], [False, True, True, True], 54, False, [False, False, False, False], 3597, 'West', (17, 6))
Element 24: (1, (17, 6), ['', '', '%', ''], [(18, 10), (13, 9), (15, 1)], [False, False, True, False], 52, False, [False, False, False, False], 3616, 'South', (17, 5))
Element 25: (1, (17, 5), ['', '', '', '%'], [(18, 11), (14, 9), (15, 2)], [False, False, False, True], 50, False, [False, False, False, False], 3635, 'South', (17, 4))
Element 26: (1, (17, 4), ['', '', '', ''], [(18, 12), (15, 9), (15, 3)], [False, False, False, False], 48, False, [False, False, False, False], 3654, 'East', (18, 4))
Element 27: (1, (18, 4), ['', '%', '%', '%'], [(18, 13), (15, 10), (14, 3)], [False, True, True, True], 46, False, [False, False, False, False], 3683, 'West', (17, 4))
Element 28: (1, (17, 4), ['', '', '', ''], [(17, 13), (16, 10), (13, 3)], [False, False, False, False], 44, False, [False, False, False, False], 3712, 'South', (17, 3))
Element 29: (1, (17, 3), ['', '', '', '%'], [(17, 12), (17, 10), (12, 3)], [False, False, False, True], 42, False, [False, False, False, False], 3741, 'South', (17, 2))
Element 30: (1, (17, 2), ['', '', '', '%'], [(16, 12), (17, 11), (11, 3)], [False, False, False, True], 40, False, [False, False, False, False], 3770, 'South', (17, 1))
Element 31: (1, (17, 1), ['', '%', '', ''], [(16, 13), (16, 11), (11, 2)], [False, True, False, False], 38, False, [False, False, False, False], 3799, 'East', (18, 1))
Element 32: (1, (18, 1), ['', '%', '%', '%'], [(16, 12), (15, 11), (11, 1)], [False, True, True, True], 36, False, [False, False, False, False], 3818, 'West', (17, 1))
Element 33: #1#
