Element 1: (1, (7, 13), ['.', '%', '%', '%'], [(15, 5), (17, 6), (17, 9)], [False, True, True, True], 98, False, [True, False, False, False], 9, 'West', (6, 13))
Element 2: (1, (6, 13), ['.', '.', '%', ''], [(16, 5), (18, 6), (18, 9)], [False, False, True, False], 96, False, [True, True, False, False], 48, 'South', (6, 12))
Element 3: (1, (6, 12), ['.', '.', '', '%'], [(17, 5), (17, 6), (18, 10)], [False, False, False, True], 94, False, [True, True, False, False], 77, 'South', (6, 11))
Element 4: (1, (6, 11), ['.', '.', '', '.'], [(17, 4), (18, 6), (18, 11)], [False, False, False, False], 92, False, [True, True, False, True], 106, 'East', (7, 11))
Element 5: (1, (7, 11), ['', '.', '%', '%'], [(18, 4), (17, 6), (18, 12)], [False, False, True, True], 90, False, [False, True, False, False], 135, 'South', (7, 10))
Element 6: (1, (7, 10), ['.', '%', '', '.'], [(17, 4), (16, 6), (18, 13)], [False, True, False, False], 88, False, [True, False, False, True], 164, 'East', (8, 10))
Element 7: (1, (8, 10), ['', '%', '%', '.'], [(17, 3), (16, 7), (17, 13)], [False, True, True, False], 86, False, [False, False, False, True], 203, 'East', (9, 10))
Element 8: (1, (9, 10), ['', '%', '.', '%'], [(17, 2), (15, 7), (17, 12)], [False, True, False, True], 84, False, [False, False, True, False], 242, 'North', (9, 11))
Element 9: (1, (9, 11), ['%', '', '.', '.'], [(17, 1), (15, 6), (17, 11)], [True, False, False, False], 82, False, [False, False, True, True], 281, 'East', (10, 11))
Element 10: (1, (10, 11), ['', '%', '.', '.'], [(18, 1), (14, 6), (17, 10)], [False, True, False, False], 80, False, [False, False, True, True], 320, 'East', (11, 11))
Element 11: (1, (11, 11), ['', '%', '.', '.'], [(17, 1), (14, 7), (16, 10)], [False, True, False, False], 78, False, [False, False, True, True], 349, 'East', (12, 11))
Element 12: (1, (12, 11), ['', '%', '%', '.'], [(16, 1), (13, 7), (16, 11)], [False, True, True, False], 76, False, [False, False, False, True], 388, 'East', (13, 11))
Element 13: (1, (13, 11), ['', '%', '%', '%'], [(16, 2), (13, 8), (16, 12)], [False, True, True, True], 74, False, [False, False, False, False], 427, 'West', (12, 11))
Element 14: (1, (12, 11), ['', '%', '%', ''], [(16, 3), (13, 9), (16, 13)], [False, True, True, False], 72, False, [False, False, False, False], 456, 'West', (11, 11))
Element 15: (1, (11, 11), ['', '%', '.', ''], [(16, 4), (14, 9), (16, 12)], [False, True, False, False], 70, False, [False, False, True, False], 475, 'North', (11, 12))
Element 16: (1, (11, 12), ['.', '', '.', '%'], [(16, 3), (15, 9), (15, 12)], [False, False, False, True], 68, False, [True, False, True, False], 504, 'North', (11, 13))
Element 17: (1, (11, 13), ['%', '', '%', '.'], [(15, 3), (16, 9), (15, 11)], [True, False, True, False], 66, False, [False, False, False, True], 543, 'East', (12, 13))
Element 18: (1, (12, 13), ['', '%', '%', '.'], [(15, 2), (17, 9), (15, 10)], [False, True, True, False], 64, False, [False, False, False, True], 572, 'East', (13, 13))
Element 19: (1, (13, 13), ['', '%', '%', '.'], [(15, 1), (17, 8), (15, 9)], [False, True, True, False], 62, False, [False, False, False, True], 601, 'East', (14, 13))
Element 20: (1, (14, 13), ['', '.', '%', '%'], [(14, 1), (18, 8), (16, 9)], [False, False, True, True], 60, False, [False, True, False, False], 630, 'South', (14, 12))
Element 21: (1, (14, 12), ['%', '%', '', ''], [(13, 1), (18, 9), (15, 9)], [True, True, False, False], 58, False, [False, False, False, False], 649, 'East', (15, 12))
Element 22: (1, (15, 12), ['', '', '%', ''], [(12, 1), (18, 10), (14, 9)], [False, False, True, False], 56, False, [False, False, False, False], 658, 'East', (16, 12))
Element 23: (1, (16, 12), ['', '', '', ''], [(11, 1), (18, 11), (13, 9)], [False, False, False, False], 54, False, [False, False, False, False], 667, 'East', (17, 12))
Element 24: (1, (17, 12), ['', '', '', 'G'], [(10, 1), (18, 12), (12, 9)], [False, False, False, False], 52, False, [False, False, False, False], 1676, 'North', (17, 13))
Element 25: (1, (17, 13), ['', '', '%', 'G'], [(10, 2), (18, 13), (12, 8)], [False, False, True, False], 50, False, [False, False, False, False], 1695, 'West', (16, 13))
Element 26: (1, (16, 13), ['%', '', '%', 'G'], [(11, 2), (17, 13), (12, 7)], [True, False, True, False], 48, False, [False, False, False, False], 1714, 'South', (16, 12))
Element 27: (1, (16, 12), ['', '', '', 'G'], [(11, 3), (17, 12), (12, 6)], [False, False, False, False], 46, False, [False, False, False, False], 2723, 'West', (15, 12))
Element 28: (1, (15, 12), ['', '', '%', ''], [(12, 3), (17, 11), (13, 6)], [False, False, True, False], 44, False, [False, False, False, False], 2742, 'West', (14, 12))
Element 29: (1, (14, 12), ['%', '%', '', ''], [(13, 3), (17, 10), (13, 5)], [True, True, False, False], 42, False, [False, False, False, False], 2761, 'East', (15, 12))
Element 30: (1, (15, 12), ['', '', '%', ''], [(14, 3), (16, 10), (13, 4)], [False, False, True, False], 40, False, [False, False, False, False], 2780, 'East', (16, 12))
Element 31: (1, (16, 12), ['', 'G', '', ''], [(13, 3), (16, 11), (14, 4)], [False, False, False, False], 38, False, [False, False, False, False], 2789, 'North', (16, 13))
Element 32: (1, (16, 13), ['%', 'G', '%', ''], [(12, 3), (16, 12), (14, 5)], [True, False, True, False], 36, False, [False, False, False, False], 2788, 'East', (17, 13))
Element 33: (1, (17, 13), ['G', '', '%', ''], [(12, 4), (16, 13), (15, 5)], [False, False, True, False], 34, False, [False, False, False, False], 2797, 'South', (17, 12))
Element 34: (1, (17, 12), ['G', '', '', ''], [(11, 4), (16, 12), (16, 5)], [False, False, False, False], 32, False, [False, False, False, False], 2806, 'South', (17, 11))
Element 35: (1, (17, 11), ['', '', '', ''], [(10, 4), (15, 12), (17, 5)], [False, False, False, False], 30, False, [False, False, False, False], 2815, 'East', (18, 11))
Element 36: (1, (18, 11), ['', '', '', '%'], [(10, 5), (15, 11), (17, 6)], [False, False, False, True], 28, False, [False, False, False, False], 2824, 'North', (18, 12))
Element 37: (1, (18, 12), ['', '', '', '%'], [(10, 6), (15, 10), (18, 6)], [False, False, False, True], 26, False, [False, False, False, False], 2833, 'North', (18, 13))
Element 38: (1, (18, 13), ['', '', '%', '%'], [(11, 6), (15, 11), (17, 6)], [False, False, True, True], 24, False, [False, False, False, False], 2842, 'South', (18, 12))
Element 39: (1, (18, 12), ['', '', '', '%'], [(11, 7), (15, 12), (16, 6)], [False, False, False, True], 22, False, [False, False, False, False], 2851, 'South', (18, 11))
Element 40: (1, (18, 11), ['', '', '', '%'], [(12, 7), (14, 12), (16, 7)], [False, False, False, True], 20, False, [False, False, False, False], 2850, 'South', (18, 10))
Element 41: (1, (18, 10), ['', '', '', '%'], [(13, 7), (14, 13), (15, 7)], [False, False, False, True], 18, False, [False, False, False, False], 2849, 'South', (18, 9))
Element 42: (1, (18, 9), ['', '', '', '%'], [(14, 7), (13, 13), (15, 6)], [False, False, False, True], 16, False, [False, False, False, False], 2848, 'South', (18, 8))
Element 43: (1, (18, 8), ['', '%', '', '%'], [(15, 7), (12, 13), (14, 6)], [False, True, False, True], 14, False, [False, False, False, False], 2847, 'West', (17, 8))
Element 44: (1, (17, 8), ['%', '%', '', ''], [(16, 7), (11, 13), (14, 7)], [True, True, False, False], 12, False, [False, False, False, False], 2846, 'North', (17, 9))
Element 45: (1, (17, 9), ['', '', '', ''], [(16, 6), (11, 12), (13, 7)], [False, False, False, False], 10, False, [False, False, False, False], 2845, 'North', (17, 10))
Element 46: (1, (17, 10), ['', '', '', ''], [(17, 6), (10, 12), (13, 8)], [False, False, False, False], 8, False, [False, False, False, False], 2854, 'West', (16, 10))
Element 47: (1, (16, 10), ['', '', '', ''], [(18, 6), (9, 12), (13, 7)], [False, False, False, False], 6, False, [False, False, False, False], 2863, 'North', (16, 11))
Element 48: (1, (16, 11), ['', '', '', ''], [(17, 6), (9, 13), (14, 7)], [False, False, False, False], 4, False, [False, False, False, False], 2872, 'West', (15, 11))
Element 49: (1, (15, 11), ['%', '', '', ''], [(16, 6), (9, 12), (14, 6)], [True, False, False, False], 2, False, [False, False, False, False], 2871, 'South', (15, 10))
Element 50: (1, (15, 10), ['%', '', '', ''], [(16, 6), (8, 12), (15, 6)], [True, False, False, False], 0, False, [False, False, False, False], 2880, 'Stop', (15, 10))
Element 51: #0#
