Element 1: (3, (8, 12), ['%', '%', '%', '.'], [(7, 1), (5, 12), (7, 10)], [True, True, True, False], 98, False, [False, False, False, True], 29, 'East', (9, 12))
Element 2: (3, (9, 12), ['', '.', '.', '.'], [(8, 1), (6, 12), (8, 10)], [False, False, False, False], 96, False, [False, True, True, True], 68, 'East', (10, 12))
Element 3: (3, (10, 12), ['', '.', '%', '.'], [(9, 1), (6, 13), (9, 10)], [False, False, True, False], 94, False, [False, True, False, True], 107, 'East', (11, 12))
Element 4: (3, (11, 12), ['', '.', '.', '%'], [(10, 1), (7, 13), (9, 11)], [False, False, False, True], 92, False, [False, True, True, False], 1136, 'North', (11, 13))
Element 5: (3, (11, 13), ['%', '', '%', '.'], [(11, 1), (6, 13), (10, 11)], [True, False, True, False], 90, False, [False, False, False, True], 1165, 'East', (12, 13))
Element 6: (3, (12, 13), ['', '%', '%', '.'], [(12, 1), (5, 13), (11, 11)], [False, True, True, False], 88, False, [False, False, False, True], 1204, 'East', (13, 13))
Element 7: (3, (13, 13), ['', '%', '%', '.'], [(13, 1), (6, 13), (12, 11)], [False, True, True, False], 86, False, [False, False, False, True], 1233, 'East', (14, 13))
Element 8: (3, (14, 13), ['', '.', '%', '%'], [(14, 1), (6, 12), (13, 11)], [False, False, True, True], 84, False, [False, True, False, False], 1262, 'South', (14, 12))
Element 9: (3, (14, 12), ['%', '%', '', '.'], [(15, 1), (6, 11), (12, 11)], [True, True, False, False], 82, False, [False, False, False, True], 1291, 'East', (15, 12))
Element 10: (3, (15, 12), ['', '.', '%', '.'], [(16, 1), (7, 11), (11, 11)], [False, False, True, False], 80, False, [False, True, False, True], 1320, 'East', (16, 12))
Element 11: (3, (16, 12), ['', '.', '.', '.'], [(17, 1), (7, 10), (11, 12)], [False, False, False, False], 78, False, [False, True, True, True], 1339, 'East', (17, 12))
Element 12: (3, (17, 12), ['', '.', '.', '.'], [(18, 1), (8, 10), (11, 13)], [False, False, False, False], 76, False, [False, True, True, True], 1358, 'East', (18, 12))
Element 13: (3, (18, 12), ['', '.', '.', '%'], [(17, 1), (9, 10), (12, 13)], [False, False, False, True], 74, False, [False, True, True, False], 1367, 'North', (18, 13))
Element 14: (3, (18, 13), ['.', '', '%', '%'], [(17, 2), (9, 11), (13, 13)], [False, False, True, True], 72, False, [True, False, False, False], 1386, 'West', (17, 13))
Element 15: (3, (17, 13), ['.', '', '%', ''], [(17, 3), (10, 11), (14, 13)], [False, False, True, False], 70, False, [True, False, False, False], 1405, 'West', (16, 13))
Element 16: (3, (16, 13), ['%', '', '%', ''], [(17, 4), (11, 11), (14, 12)], [True, False, True, False], 68, False, [False, False, False, False], 1424, 'East', (17, 13))
Element 17: (3, (17, 13), ['', '', '%', ''], [(18, 4), (12, 11), (15, 12)], [False, False, True, False], 66, False, [False, False, False, False], 1433, 'East', (18, 13))
Element 18: (3, (18, 13), ['', '', '%', '%'], [(17, 4), (13, 11), (15, 11)], [False, False, True, True], 64, False, [False, False, False, False], 1442, 'South', (18, 12))
Element 19: (3, (18, 12), ['', '.', '', '%'], [(17, 5), (12, 11), (16, 11)], [False, False, False, True], 62, False, [False, True, False, False], 1461, 'South', (18, 11))
Element 20: (3, (18, 11), ['G', '.', '', '%'], [(17, 6), (11, 11), (17, 11)], [False, False, False, True], 60, False, [False, True, False, False], 1490, 'South', (18, 10))
Element 21: (3, (18, 10), ['G', '.', '', '%'], [(18, 6), (11, 12), (17, 10)], [False, False, False, True], 58, False, [False, True, False, False], 1519, 'South', (18, 9))
Element 22: (3, (18, 9), ['G', '.', '', '%'], [(17, 6), (11, 13), (17, 9)], [False, False, False, True], 56, False, [False, True, False, False], 1538, 'South', (18, 8))
Element 23: (3, (18, 8), ['G', '%', '', '%'], [(16, 6), (12, 13), (17, 8)], [False, True, False, True], 54, False, [False, False, False, False], 1567, 'North', (18, 9))
Element 24: (3, (18, 9), ['', 'G', '', '%'], [(16, 7), (13, 13), (18, 8)], [False, False, False, True], 52, False, [False, False, False, False], 1576, 'North', (18, 10))
Element 25: (3, (18, 10), ['', 'G', '', '%'], [(15, 7), (14, 13), (18, 9)], [False, False, False, True], 50, False, [False, False, False, False], 1585, 'North', (18, 11))
Element 26: (3, (18, 11), ['', 'G', '', '%'], [(15, 6), (14, 12), (18, 10)], [False, False, False, True], 48, False, [False, False, False, False], 1594, 'North', (18, 12))
Element 27: (3, (18, 12), ['', 'G', '', '%'], [(15, 5), (15, 12), (18, 11)], [False, False, False, True], 46, False, [False, False, False, False], 1603, 'West', (17, 12))
Element 28: (3, (17, 12), ['G', '', '', 'G'], [(16, 5), (16, 12), (18, 12)], [False, False, False, False], 44, False, [False, False, False, False], 1612, 'North', (17, 13))
Element 29: (3, (17, 13), ['', 'G', '%', 'G'], [(16, 4), (17, 12), (18, 13)], [False, False, True, False], 42, False, [False, False, False, False], 1621, 'West', (16, 13))
Element 30: (3, (16, 13), ['%', '', '%', 'G'], [(16, 3), (18, 12), (17, 13)], [True, False, True, False], 40, False, [False, False, False, False], 1630, 'South', (16, 12))
