Element 1: (0, (5, 2), ['.', '%', '%', '%'], [(13, 5), (15, 9), (17, 1)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (4, 2))
Element 2: (0, (4, 2), ['.', '.', '%', ''], [(14, 5), (16, 9), (18, 1)], [False, False, True, False], 96, False, [True, True, False, False], 39, 'South', (4, 1))
Element 3: (0, (4, 1), ['.', '%', '', '%'], [(15, 5), (17, 9), (17, 1)], [False, True, False, True], 94, False, [True, False, False, False], 68, 'West', (3, 1))
Element 4: (0, (3, 1), ['.', '%', '.', ''], [(16, 5), (18, 9), (17, 2)], [False, True, False, False], 92, False, [True, False, True, False], 107, 'North', (3, 2))
Element 5: (0, (3, 2), ['.', '', '%', ''], [(17, 5), (18, 10), (17, 3)], [False, False, True, False], 90, False, [True, False, False, False], 146, 'West', (2, 2))
Element 6: (0, (2, 2), ['.', '.', '%', ''], [(17, 6), (18, 11), (17, 4)], [False, False, True, False], 88, False, [True, True, False, False], 185, 'South', (2, 1))
Element 7: (0, (2, 1), ['.', '%', '', ''], [(18, 6), (18, 12), (18, 4)], [False, True, False, False], 86, False, [True, False, False, False], 224, 'West', (1, 1))
Element 8: (0, (1, 1), ['%', '%', '.', ''], [(17, 6), (18, 13), (17, 4)], [True, True, False, False], 84, False, [False, False, True, False], 243, 'North', (1, 2))
Element 9: (0, (1, 2), ['%', '', '%', ''], [(16, 6), (17, 13), (16, 4)], [True, False, True, False], 82, False, [False, False, False, False], 282, 'South', (1, 1))
Element 10: (0, (1, 1), ['%', '%', '', ''], [(16, 7), (17, 12), (16, 3)], [True, True, False, False], 80, False, [False, False, False, False], 311, 'East', (2, 1))
Element 11: (0, (2, 1), ['', '%', '', ''], [(15, 7), (17, 11), (16, 2)], [False, True, False, False], 78, False, [False, False, False, False], 340, 'North', (2, 2))
Element 12: (0, (2, 2), ['', '', '%', ''], [(15, 6), (17, 10), (16, 1)], [False, False, True, False], 76, False, [False, False, False, False], 369, 'West', (1, 2))
Element 13: (0, (1, 2), ['%', '', '%', ''], [(14, 6), (16, 10), (15, 1)], [True, False, True, False], 74, False, [False, False, False, False], 398, 'East', (2, 2))
Element 14: (0, (2, 2), ['', '', '%', ''], [(14, 7), (16, 11), (15, 2)], [False, False, True, False], 72, False, [False, False, False, False], 427, 'East', (3, 2))
