Element 1: (2, (14, 9), ['.', '%', '%', '.'], [(4, 2), (6, 5), (17, 12)], [False, True, True, False], 98, False, [True, False, False, True], 1009, 'East', (15, 9))
Element 2: (2, (15, 9), ['', '%', '.', '.'], [(4, 1), (7, 5), (18, 12)], [False, True, False, False], 96, False, [False, False, True, True], 1048, 'East', (16, 9))
Element 3: (2, (16, 9), ['', '%', '.', '.'], [(3, 1), (8, 5), (18, 13)], [False, True, False, False], 94, False, [False, False, True, True], 1087, 'East', (17, 9))
Element 4: (2, (17, 9), ['', '.', '.', '.'], [(3, 2), (9, 5), (17, 13)], [False, False, False, False], 92, False, [False, True, True, True], 1126, 'East', (18, 9))
Element 5: (2, (18, 9), ['', '.', '.', '%'], [(2, 2), (10, 5), (16, 13)], [False, False, False, True], 90, False, [False, True, True, False], 1165, 'North', (18, 10))
Element 6: (2, (18, 10), ['.', '', '.', '%'], [(2, 1), (10, 6), (16, 12)], [False, False, False, True], 88, False, [True, False, True, False], 1204, 'North', (18, 11))
Element 7: (2, (18, 11), ['.', '', '', '%'], [(1, 1), (11, 6), (16, 11)], [False, False, False, True], 86, False, [True, False, False, False], 1243, 'West', (17, 11))
Element 8: (2, (17, 11), ['', '.', '', ''], [(1, 2), (12, 6), (16, 10)], [False, False, False, False], 84, False, [False, True, False, False], 2272, 'South', (17, 10))
Element 9: (2, (17, 10), ['', '', '', ''], [(1, 1), (13, 6), (15, 10)], [False, False, False, False], 82, False, [False, False, False, False], 2301, 'West', (16, 10))
Element 10: (2, (16, 10), ['', '', '', ''], [(2, 1), (14, 6), (15, 11)], [False, False, False, False], 80, False, [False, False, False, False], 2320, 'North', (16, 11))
Element 11: (2, (16, 11), ['', '', '', ''], [(2, 2), (15, 6), (15, 12)], [False, False, False, False], 78, False, [False, False, False, False], 2339, 'North', (16, 12))
Element 12: (2, (16, 12), ['', '', '', ''], [(1, 2), (16, 6), (14, 12)], [False, False, False, False], 76, False, [False, False, False, False], 2358, 'East', (17, 12))
Element 13: (2, (17, 12), ['', '', '', ''], [(2, 2), (17, 6), (14, 13)], [False, False, False, False], 74, False, [False, False, False, False], 2377, 'East', (18, 12))
