Element 1: (1, (9, 12), ['.', '.', 'G', '.'], [(9, 3), (9, 13), (18, 12)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (10, 12))
Element 2: (1, (10, 12), ['G', '.', '%', '.'], [(9, 4), (9, 12), (18, 13)], [False, False, True, False], 96, False, [False, True, False, True], 38, 'East', (11, 12))
Element 3: (1, (11, 12), ['', '.', '.', '%'], [(10, 4), (9, 11), (17, 13)], [False, False, False, True], 94, False, [False, True, True, False], 77, 'North', (11, 13))
Element 4: (1, (11, 13), ['%', '', '%', '.'], [(11, 4), (10, 11), (17, 12)], [True, False, True, False], 92, False, [False, False, False, True], 116, 'East', (12, 13))
Element 5: (1, (12, 13), ['', '%', '%', '.'], [(12, 4), (11, 11), (17, 11)], [False, True, True, False], 90, False, [False, False, False, True], 155, 'East', (13, 13))
Element 6: (1, (13, 13), ['', '%', '%', '.'], [(13, 4), (12, 11), (18, 11)], [False, True, True, False], 88, False, [False, False, False, True], 194, 'East', (14, 13))
Element 7: (1, (14, 13), ['', '.', '%', '%'], [(14, 4), (13, 11), (18, 10)], [False, False, True, True], 86, False, [False, True, False, False], 233, 'South', (14, 12))
Element 8: (1, (14, 12), ['%', '%', '', '.'], [(14, 5), (12, 11), (18, 9)], [True, True, False, False], 84, False, [False, False, False, True], 262, 'East', (15, 12))
Element 9: (1, (15, 12), ['', '.', '%', '.'], [(15, 5), (11, 11), (18, 8)], [False, False, True, False], 82, False, [False, True, False, True], 291, 'East', (16, 12))
Element 10: (1, (16, 12), ['', '.', '.', ''], [(16, 5), (11, 12), (17, 8)], [False, False, False, False], 80, False, [False, True, True, False], 320, 'North', (16, 13))
Element 11: (1, (16, 13), ['%', '', '%', ''], [(17, 5), (11, 13), (17, 9)], [True, False, True, False], 78, False, [False, False, False, False], 349, 'East', (17, 13))
Element 12: (1, (17, 13), ['', '', '%', ''], [(17, 6), (12, 13), (17, 10)], [False, False, True, False], 76, False, [False, False, False, False], 368, 'East', (18, 13))
Element 13: (1, (18, 13), ['', '', '%', '%'], [(18, 6), (13, 13), (16, 10)], [False, False, True, True], 74, False, [False, False, False, False], 387, 'South', (18, 12))
Element 14: (1, (18, 12), ['', '', '', '%'], [(17, 6), (14, 13), (16, 11)], [False, False, False, True], 72, False, [False, False, False, False], 396, 'South', (18, 11))
Element 15: (1, (18, 11), ['', '', '', '%'], [(16, 6), (14, 12), (15, 11)], [False, False, False, True], 70, False, [False, False, False, False], 415, 'South', (18, 10))
Element 16: (1, (18, 10), ['', '', '', '%'], [(16, 7), (15, 12), (15, 10)], [False, False, False, True], 68, False, [False, False, False, False], 434, 'South', (18, 9))
Element 17: (1, (18, 9), ['', '', '', '%'], [(15, 7), (16, 12), (15, 9)], [False, False, False, True], 66, False, [False, False, False, False], 453, 'South', (18, 8))
Element 18: (1, (18, 8), ['', '%', '', '%'], [(15, 6), (17, 12), (16, 9)], [False, True, False, True], 64, False, [False, False, False, False], 472, 'West', (17, 8))
Element 19: (1, (17, 8), ['%', '%', '', ''], [(14, 6), (18, 12), (15, 9)], [True, True, False, False], 62, False, [False, False, False, False], 481, 'North', (17, 9))
Element 20: (1, (17, 9), ['', '', '', ''], [(14, 7), (18, 13), (14, 9)], [False, False, False, False], 60, False, [False, False, False, False], 500, 'North', (17, 10))
Element 21: (1, (17, 10), ['', '', '', ''], [(13, 7), (17, 13), (13, 9)], [False, False, False, False], 58, False, [False, False, False, False], 519, 'North', (17, 11))
Element 22: (1, (17, 11), ['', '', '', ''], [(13, 6), (16, 13), (13, 8)], [False, False, False, False], 56, False, [False, False, False, False], 538, 'North', (17, 12))
Element 23: (1, (17, 12), ['', '', 'G', ''], [(12, 6), (17, 13), (12, 8)], [False, False, False, False], 54, False, [False, False, False, False], 1547, 'South', (17, 11))
Element 24: (1, (17, 11), ['', '', '', ''], [(12, 7), (18, 13), (12, 9)], [False, False, False, False], 52, False, [False, False, False, False], 1566, 'West', (16, 11))
Element 25: (1, (16, 11), ['', '', '', ''], [(11, 7), (18, 12), (11, 9)], [False, False, False, False], 50, False, [False, False, False, False], 1585, 'South', (16, 10))
Element 26: (1, (16, 10), ['', '', '', ''], [(11, 6), (18, 11), (12, 9)], [False, False, False, False], 48, False, [False, False, False, False], 1594, 'South', (16, 9))
Element 27: (1, (16, 9), ['', '%', '', ''], [(10, 6), (18, 10), (12, 8)], [False, True, False, False], 46, False, [False, False, False, False], 1603, 'West', (15, 9))
Element 28: (1, (15, 9), ['', '%', '', ''], [(10, 5), (18, 9), (12, 7)], [False, True, False, False], 44, False, [False, False, False, False], 1612, 'North', (15, 10))
Element 29: (1, (15, 10), ['%', '', '', ''], [(9, 5), (18, 8), (13, 7)], [True, False, False, False], 42, False, [False, False, False, False], 1621, 'North', (15, 11))
Element 30: (1, (15, 11), ['%', '', '', ''], [(9, 6), (17, 8), (14, 7)], [True, False, False, False], 40, False, [False, False, False, False], 1630, 'South', (15, 10))
Element 31: (1, (15, 10), ['%', '', '', ''], [(8, 6), (17, 9), (15, 7)], [True, False, False, False], 38, False, [False, False, False, False], 1639, 'South', (15, 9))
Element 32: (1, (15, 9), ['', '%', '', ''], [(8, 7), (17, 10), (16, 7)], [False, True, False, False], 36, False, [False, False, False, False], 2638, 'West', (14, 9))
Element 33: (1, (14, 9), ['', '%', '%', ''], [(8, 8), (17, 11), (16, 6)], [False, True, True, False], 34, False, [False, False, False, False], 2647, 'West', (13, 9))
Element 34: (1, (13, 9), ['', '', '%', ''], [(9, 8), (16, 11), (17, 6)], [False, False, True, False], 32, False, [False, False, False, False], 2656, 'South', (13, 8))
Element 35: (1, (13, 8), ['', '', '', '%'], [(10, 8), (16, 10), (18, 6)], [False, False, False, True], 30, False, [False, False, False, False], 2665, 'South', (13, 7))
Element 36: (1, (13, 7), ['', '', '', ''], [(9, 8), (16, 9), (17, 6)], [False, False, False, False], 28, False, [False, False, False, False], 2664, 'East', (14, 7))
Element 37: (1, (14, 7), ['', '', '%', ''], [(8, 8), (15, 9), (17, 5)], [False, False, True, False], 26, False, [False, False, False, False], 2663, 'East', (15, 7))
Element 38: (1, (15, 7), ['', '', '%', ''], [(8, 7), (15, 10), (17, 4)], [False, False, True, False], 24, False, [False, False, False, False], 2672, 'East', (16, 7))
Element 39: (1, (16, 7), ['', '', '%', '%'], [(7, 7), (15, 11), (18, 4)], [False, False, True, True], 22, False, [False, False, False, False], 2691, 'South', (16, 6))
Element 40: (1, (16, 6), ['', '', '', ''], [(7, 6), (15, 10), (17, 4)], [False, False, False, False], 20, False, [False, False, False, False], 2700, 'East', (17, 6))
Element 41: (1, (17, 6), ['', '', '%', ''], [(7, 5), (15, 9), (17, 3)], [False, False, True, False], 18, False, [False, False, False, False], 2719, 'East', (18, 6))
Element 42: (1, (18, 6), ['', '%', '%', '%'], [(6, 5), (14, 9), (17, 2)], [False, True, True, True], 16, False, [False, False, False, False], 3728, 'West', (17, 6))
Element 43: (1, (17, 6), ['', '', '%', ''], [(6, 6), (13, 9), (17, 1)], [False, False, True, False], 14, False, [False, False, False, False], 3747, 'South', (17, 5))
Element 44: (1, (17, 5), ['', '', '', '%'], [(6, 7), (13, 8), (18, 1)], [False, False, False, True], 12, False, [False, False, False, False], 3766, 'South', (17, 4))
Element 45: (1, (17, 4), ['.', '', '', ''], [(5, 7), (13, 7), (17, 1)], [False, False, False, False], 10, False, [True, False, False, False], 3775, 'West', (16, 4))
Element 46: (1, (16, 4), ['%', '.', '', ''], [(5, 8), (14, 7), (16, 1)], [True, False, False, False], 8, False, [False, True, False, False], 3804, 'South', (16, 3))
Element 47: (1, (16, 3), ['.', 'G', '', ''], [(4, 8), (15, 7), (16, 2)], [False, False, False, False], 6, False, [True, False, False, False], 3833, 'West', (15, 3))
Element 48: (1, (15, 3), ['.', 'G', '%', ''], [(4, 7), (16, 7), (15, 2)], [False, False, True, False], 4, False, [True, False, False, False], 3862, 'West', (14, 3))
Element 49: (1, (14, 3), ['.', '%', '', ''], [(4, 8), (16, 6), (15, 1)], [False, True, False, False], 2, False, [True, False, False, False], 3881, 'West', (13, 3))
Element 50: (1, (13, 3), ['.', '%', '', ''], [(4, 8), (17, 6), (14, 1)], [False, True, False, False], 0, False, [True, False, False, False], 3900, 'Stop', (13, 3))
Element 51: #0#
