Element 1: (0, (8, 10), ['.', '%', '%', '.'], [(5, 11), (12, 13), (16, 4)], [False, True, True, False], 98, False, [True, False, False, True], 0, 'East', (9, 10))
Element 2: (0, (9, 10), ['', '%', '.', '%'], [(6, 11), (13, 13), (17, 4)], [False, True, False, True], 96, False, [False, False, True, False], 39, 'North', (9, 11))
Element 3: (0, (9, 11), ['%', '', '.', '.'], [(7, 11), (14, 13), (18, 4)], [True, False, False, False], 94, False, [False, False, True, True], 78, 'East', (10, 11))
Element 4: (0, (10, 11), ['', '%', '.', '.'], [(7, 10), (14, 12), (17, 4)], [False, True, False, False], 92, False, [False, False, True, True], 107, 'East', (11, 11))
Element 5: (0, (11, 11), ['', '%', '.', '.'], [(6, 10), (15, 12), (17, 5)], [False, True, False, False], 90, False, [False, False, True, True], 146, 'East', (12, 11))
Element 6: (0, (12, 11), ['', '%', '%', '.'], [(5, 10), (16, 12), (17, 6)], [False, True, True, False], 88, False, [False, False, False, True], 185, 'East', (13, 11))
Element 7: (0, (13, 11), ['', '%', '%', '%'], [(4, 10), (17, 12), (18, 6)], [False, True, True, True], 86, False, [False, False, False, False], 224, 'West', (12, 11))
Element 8: (0, (12, 11), ['', '%', '%', ''], [(3, 10), (18, 12), (17, 6)], [False, True, True, False], 84, False, [False, False, False, False], 243, 'West', (11, 11))
Element 9: (0, (11, 11), ['', '%', '.', ''], [(4, 10), (18, 13), (16, 6)], [False, True, False, False], 82, False, [False, False, True, False], 262, 'North', (11, 12))
Element 10: (0, (11, 12), ['.', '', '.', '%'], [(5, 10), (17, 13), (16, 7)], [False, False, False, True], 80, False, [True, False, True, False], 291, 'North', (11, 13))
Element 11: (0, (11, 13), ['%', '', '%', ''], [(6, 10), (16, 13), (15, 7)], [True, False, True, False], 78, False, [False, False, False, False], 320, 'East', (12, 13))
Element 12: (0, (12, 13), ['', '%', '%', ''], [(7, 10), (17, 13), (15, 6)], [False, True, True, False], 76, False, [False, False, False, False], 329, 'East', (13, 13))
Element 13: (0, (13, 13), ['', '%', '%', ''], [(8, 10), (18, 13), (15, 5)], [False, True, True, False], 74, False, [False, False, False, False], 338, 'East', (14, 13))
Element 14: (0, (14, 13), ['', '', '%', '%'], [(9, 10), (18, 12), (16, 5)], [False, False, True, True], 72, False, [False, False, False, False], 347, 'South', (14, 12))
Element 15: (0, (14, 12), ['%', '%', '', ''], [(9, 11), (18, 11), (15, 5)], [True, True, False, False], 70, False, [False, False, False, False], 356, 'East', (15, 12))
Element 16: (0, (15, 12), ['', '.', '%', ''], [(9, 12), (18, 10), (14, 5)], [False, False, True, False], 68, False, [False, True, False, False], 385, 'South', (15, 11))
Element 17: (0, (15, 11), ['%', '.', '', '.'], [(10, 12), (18, 9), (14, 6)], [True, False, False, False], 66, False, [False, True, False, True], 424, 'East', (16, 11))
Element 18: (0, (16, 11), ['', '.', '', '.'], [(11, 12), (18, 8), (14, 7)], [False, False, False, False], 64, False, [False, True, False, True], 453, 'East', (17, 11))
Element 19: (0, (17, 11), ['', '.', '', ''], [(11, 13), (17, 8), (13, 7)], [False, False, False, False], 62, False, [False, True, False, False], 482, 'South', (17, 10))
Element 20: (0, (17, 10), ['.', 'G', '', ''], [(12, 13), (17, 9), (13, 8)], [False, False, False, False], 60, False, [True, False, False, False], 511, 'West', (16, 10))
Element 21: (0, (16, 10), ['.', 'G', '', ''], [(13, 13), (16, 9), (13, 9)], [False, False, False, False], 58, False, [True, False, False, False], 540, 'West', (15, 10))
Element 22: (0, (15, 10), ['%', 'G', '', ''], [(14, 13), (15, 9), (14, 9)], [True, False, False, False], 56, False, [False, False, False, False], 569, 'East', (16, 10))
Element 23: (0, (16, 10), ['G', '', '', ''], [(14, 12), (15, 10), (15, 9)], [False, False, False, False], 54, False, [False, False, False, False], 568, 'East', (17, 10))
Element 24: (0, (17, 10), ['G', '', '', ''], [(15, 12), (16, 10), (16, 9)], [False, False, False, False], 52, False, [False, False, False, False], 567, 'East', (18, 10))
Element 25: (0, (18, 10), ['G', '', '', '%'], [(16, 12), (17, 10), (17, 9)], [False, False, False, True], 50, False, [False, False, False, False], 566, 'North', (18, 11))
Element 26: (0, (18, 11), ['G', '', '', '%'], [(17, 12), (17, 11), (18, 9)], [False, False, False, True], 48, False, [False, False, False, False], 565, 'North', (18, 12))
Element 27: (0, (18, 12), ['', '', '', '%'], [(17, 13), (16, 11), (18, 10)], [False, False, False, True], 46, False, [False, False, False, False], 564, 'North', (18, 13))
Element 28: (0, (18, 13), ['', '', '%', '%'], [(16, 13), (15, 11), (18, 11)], [False, False, True, True], 44, False, [False, False, False, False], 563, 'West', (17, 13))
Element 29: (0, (17, 13), ['', '', '%', ''], [(16, 12), (16, 11), (18, 12)], [False, False, True, False], 42, False, [False, False, False, False], 562, 'South', (17, 12))
Element 30: (0, (17, 12), ['', 'G', '', ''], [(15, 12), (17, 11), (18, 13)], [False, False, False, False], 40, False, [False, False, False, False], 561, 'West', (16, 12))
