Element 1: (1, (10, 8), ['.', '%', '%', '%'], [(7, 1), (13, 6), (18, 1)], [False, True, True, True], 98, False, [True, False, False, False], 9, 'West', (9, 8))
Element 2: (1, (9, 8), ['.', '%', '%', ''], [(8, 1), (12, 6), (17, 1)], [False, True, True, False], 96, False, [True, False, False, False], 1038, 'West', (8, 8))
Element 3: (1, (8, 8), ['%', 'F', '%', ''], [(9, 1), (12, 7), (17, 2)], [True, False, True, False], 94, False, [False, False, False, False], 1077, 'South', (8, 7))
Element 4: (1, (8, 7), ['.', '.', '', '%'], [(10, 1), (13, 7), (17, 3)], [False, False, False, True], 92, False, [True, True, False, False], 3096, 'South', (8, 6))
Element 5: (1, (8, 6), ['.', '.', '', '.'], [(11, 1), (14, 7), (17, 4)], [False, False, False, False], 90, False, [True, True, False, True], 3135, 'East', (9, 6))
Element 6: (1, (9, 6), ['', '.', '%', '.'], [(12, 1), (15, 7), (18, 4)], [False, False, True, False], 88, False, [False, True, False, True], 3174, 'East', (10, 6))
Element 7: (1, (10, 6), ['', '.', '%', '.'], [(13, 1), (16, 7), (17, 4)], [False, False, True, False], 86, False, [False, True, False, True], 3203, 'East', (11, 6))
Element 8: (1, (11, 6), ['', '%', '.', ''], [(14, 1), (16, 6), (17, 5)], [False, True, False, False], 84, False, [False, False, True, False], 3242, 'North', (11, 7))
Element 9: (1, (11, 7), ['%', '', '%', ''], [(15, 1), (17, 6), (16, 5)], [True, False, True, False], 82, False, [False, False, False, False], 3281, 'East', (12, 7))
Element 10: (1, (12, 7), ['', '', '.', ''], [(16, 1), (18, 6), (16, 4)], [False, False, False, False], 80, False, [False, False, True, False], 3310, 'North', (12, 8))
Element 11: (1, (12, 8), ['%', '', '.', '.'], [(16, 2), (17, 6), (16, 3)], [True, False, False, False], 78, False, [False, False, True, True], 3339, 'East', (13, 8))
Element 12: (1, (13, 8), ['', '', '.', '%'], [(15, 2), (17, 5), (15, 3)], [False, False, False, True], 76, False, [False, False, True, False], 3368, 'North', (13, 9))
Element 13: (1, (13, 9), ['.', '', '%', '.'], [(15, 3), (17, 4), (14, 3)], [False, False, True, False], 74, False, [True, False, False, True], 3387, 'East', (14, 9))
Element 14: (1, (14, 9), ['', '%', '%', '.'], [(16, 3), (18, 4), (14, 4)], [False, True, True, False], 72, False, [False, False, False, True], 3406, 'East', (15, 9))
Element 15: (1, (15, 9), ['', '%', '.', '.'], [(17, 3), (17, 4), (14, 5)], [False, True, False, False], 70, False, [False, False, True, True], 3425, 'East', (16, 9))
Element 16: (1, (16, 9), ['', '%', '.', '.'], [(17, 4), (16, 4), (15, 5)], [False, True, False, False], 68, False, [False, False, True, True], 3444, 'East', (17, 9))
Element 17: (1, (17, 9), ['', '.', '.', '.'], [(18, 4), (16, 5), (15, 6)], [False, False, False, False], 66, False, [False, True, True, True], 3463, 'East', (18, 9))
Element 18: (1, (18, 9), ['', '.', '.', '%'], [(17, 4), (15, 5), (14, 6)], [False, False, False, True], 64, False, [False, True, True, False], 3482, 'North', (18, 10))
Element 19: (1, (18, 10), ['.', '', '.', '%'], [(17, 5), (15, 6), (14, 7)], [False, False, False, True], 62, False, [True, False, True, False], 3491, 'North', (18, 11))
Element 20: (1, (18, 11), ['.', '', '.', '%'], [(17, 6), (14, 6), (15, 7)], [False, False, False, True], 60, False, [True, False, True, False], 3500, 'North', (18, 12))
Element 21: (1, (18, 12), ['.', '', '.', '%'], [(18, 6), (14, 5), (16, 7)], [False, False, False, True], 58, False, [True, False, True, False], 3509, 'North', (18, 13))
Element 22: (1, (18, 13), ['.', '', '%', '%'], [(17, 6), (13, 5), (16, 6)], [False, False, True, True], 56, False, [True, False, False, False], 3528, 'West', (17, 13))
Element 23: (1, (17, 13), ['.', '.', '%', ''], [(16, 6), (13, 4), (16, 7)], [False, False, True, False], 54, False, [True, True, False, False], 3547, 'South', (17, 12))
Element 24: (1, (17, 12), ['.', '.', '', ''], [(16, 7), (13, 3), (15, 7)], [False, False, False, False], 52, False, [True, True, False, False], 3566, 'South', (17, 11))
Element 25: (1, (17, 11), ['.', '.', '', ''], [(15, 7), (12, 3), (14, 7)], [False, False, False, False], 50, False, [True, True, False, False], 3585, 'South', (17, 10))
Element 26: (1, (17, 10), ['.', '', '', ''], [(15, 6), (12, 4), (13, 7)], [False, False, False, False], 48, False, [True, False, False, False], 3604, 'West', (16, 10))
Element 27: (1, (16, 10), ['.', '', '.', ''], [(15, 5), (11, 4), (13, 8)], [False, False, False, False], 46, False, [True, False, True, False], 3623, 'North', (16, 11))
