Element 1: (0, (1, 5), ['%', '%', '%', '.'], [(2, 1), (6, 1), (9, 12)], [True, True, True, False], 98, False, [False, False, False, True], 0, 'East', (2, 5))
Element 2: (0, (2, 5), ['', '%', '%', '.'], [(3, 1), (7, 1), (10, 12)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (3, 5))
Element 3: (0, (3, 5), ['', '%', '%', '.'], [(4, 1), (8, 1), (11, 12)], [False, True, True, False], 94, False, [False, False, False, True], 78, 'East', (4, 5))
Element 4: (0, (4, 5), ['', '%', '%', '%'], [(4, 2), (9, 1), (11, 13)], [False, True, True, True], 92, False, [False, False, False, False], 117, 'West', (3, 5))
Element 5: (0, (3, 5), ['', '%', '%', ''], [(5, 2), (10, 1), (12, 13)], [False, True, True, False], 90, False, [False, False, False, False], 1136, 'West', (2, 5))
Element 6: (0, (2, 5), ['', '%', '%', ''], [(4, 2), (11, 1), (13, 13)], [False, True, True, False], 88, False, [False, False, False, False], 1155, 'West', (1, 5))
Element 7: (0, (1, 5), ['%', '%', '%', ''], [(3, 2), (12, 1), (14, 13)], [True, True, True, False], 86, False, [False, False, False, False], 1184, 'Stop', (1, 5))
Element 8: (0, (1, 5), ['%', '%', '%', ''], [(2, 2), (13, 1), (14, 12)], [True, True, True, False], 84, False, [False, False, False, False], 1213, 'East', (2, 5))
Element 9: (0, (2, 5), ['', '%', '%', ''], [(1, 2), (14, 1), (15, 12)], [False, True, True, False], 82, False, [False, False, False, False], 1242, 'East', (3, 5))
Element 10: (0, (3, 5), ['', '%', '%', ''], [(1, 1), (15, 1), (16, 12)], [False, True, True, False], 80, False, [False, False, False, False], 1271, 'East', (4, 5))
Element 11: (0, (4, 5), ['', '%', '%', '%'], [(1, 2), (16, 1), (17, 12)], [False, True, True, True], 78, False, [False, False, False, False], 1290, 'West', (3, 5))
Element 12: (0, (3, 5), ['', '%', '%', ''], [(2, 2), (17, 1), (18, 12)], [False, True, True, False], 76, False, [False, False, False, False], 1309, 'West', (2, 5))
Element 13: (0, (2, 5), ['', '%', '%', ''], [(3, 2), (18, 1), (18, 13)], [False, True, True, False], 74, False, [False, False, False, False], 1328, 'West', (1, 5))
Element 14: (0, (1, 5), ['%', '%', '%', ''], [(4, 2), (17, 1), (17, 13)], [True, True, True, False], 72, False, [False, False, False, False], 1337, 'Stop', (1, 5))
Element 15: (0, (1, 5), ['%', '%', '%', ''], [(4, 1), (17, 2), (16, 13)], [True, True, True, False], 70, False, [False, False, False, False], 1356, 'East', (2, 5))
Element 16: (0, (2, 5), ['', '%', '%', ''], [(3, 1), (17, 3), (17, 13)], [False, True, True, False], 68, False, [False, False, False, False], 1365, 'East', (3, 5))
Element 17: (0, (3, 5), ['', '%', '%', ''], [(3, 2), (17, 4), (18, 13)], [False, True, True, False], 66, False, [False, False, False, False], 1374, 'East', (4, 5))
Element 18: (0, (4, 5), ['', '%', '%', '%'], [(3, 1), (18, 4), (18, 12)], [False, True, True, True], 64, False, [False, False, False, False], 1383, 'West', (3, 5))
Element 19: (0, (3, 5), ['', '%', '%', ''], [(2, 1), (17, 4), (18, 11)], [False, True, True, False], 62, False, [False, False, False, False], 1392, 'West', (2, 5))
Element 20: (0, (2, 5), ['', '%', '%', ''], [(2, 2), (17, 5), (18, 10)], [False, True, True, False], 60, False, [False, False, False, False], 1411, 'West', (1, 5))
Element 21: (0, (1, 5), ['%', '%', '%', ''], [(2, 1), (17, 6), (18, 9)], [True, True, True, False], 58, False, [False, False, False, False], 1430, 'Stop', (1, 5))
Element 22: (0, (1, 5), ['%', '%', '%', ''], [(1, 1), (18, 6), (18, 8)], [True, True, True, False], 56, False, [False, False, False, False], 1449, 'East', (2, 5))
Element 23: (0, (2, 5), ['', '%', '%', ''], [(2, 1), (17, 6), (17, 8)], [False, True, True, False], 54, False, [False, False, False, False], 1458, 'East', (3, 5))
Element 24: (0, (3, 5), ['', '%', '%', ''], [(2, 1), (16, 6), (17, 9)], [False, True, True, False], 52, False, [False, False, False, False], 1477, 'East', (4, 5))
Element 25: (0, (4, 5), ['', '%', '%', '%'], [(3, 1), (16, 7), (17, 10)], [False, True, True, True], 50, False, [False, False, False, False], 1496, 'West', (3, 5))
Element 26: (0, (3, 5), ['', '%', '%', ''], [(4, 1), (15, 7), (17, 11)], [False, True, True, False], 48, False, [False, False, False, False], 1515, 'West', (2, 5))
Element 27: (0, (2, 5), ['', '%', '%', ''], [(4, 2), (15, 6), (16, 11)], [False, True, True, False], 46, False, [False, False, False, False], 1534, 'West', (1, 5))
Element 28: (0, (1, 5), ['%', '%', '%', ''], [(5, 2), (15, 5), (16, 10)], [True, True, True, False], 44, False, [False, False, False, False], 1553, 'Stop', (1, 5))
Element 29: (0, (1, 5), ['%', '%', '%', ''], [(4, 2), (16, 5), (16, 9)], [True, True, True, False], 42, False, [False, False, False, False], 1572, 'East', (2, 5))
Element 30: (0, (2, 5), ['', '%', '%', ''], [(3, 2), (16, 4), (15, 9)], [False, True, True, False], 40, False, [False, False, False, False], 1591, 'East', (3, 5))
Element 31: (0, (3, 5), ['', '%', '%', ''], [(2, 2), (16, 3), (15, 10)], [False, True, True, False], 38, False, [False, False, False, False], 1610, 'East', (4, 5))
Element 32: (0, (4, 5), ['', '%', '%', '%'], [(1, 2), (16, 2), (15, 11)], [False, True, True, True], 36, False, [False, False, False, False], 1629, 'West', (3, 5))
Element 33: (0, (3, 5), ['', '%', '%', ''], [(1, 1), (15, 2), (15, 10)], [False, True, True, False], 34, False, [False, False, False, False], 1638, 'West', (2, 5))
Element 34: (0, (2, 5), ['', '%', '%', ''], [(1, 2), (15, 3), (15, 9)], [False, True, True, False], 32, False, [False, False, False, False], 1647, 'West', (1, 5))
Element 35: (0, (1, 5), ['%', '%', '%', ''], [(2, 2), (14, 3), (14, 9)], [True, True, True, False], 30, False, [False, False, False, False], 1666, 'Stop', (1, 5))
Element 36: (0, (1, 5), ['%', '%', '%', ''], [(3, 2), (14, 4), (13, 9)], [True, True, True, False], 28, False, [False, False, False, False], 1685, 'East', (2, 5))
Element 37: (0, (2, 5), ['', '%', '%', ''], [(4, 2), (14, 5), (13, 8)], [False, True, True, False], 26, False, [False, False, False, False], 1704, 'East', (3, 5))
Element 38: (0, (3, 5), ['', '%', '%', ''], [(4, 1), (14, 6), (13, 7)], [False, True, True, False], 24, False, [False, False, False, False], 1723, 'East', (4, 5))
Element 39: (0, (4, 5), ['', '%', '%', '%'], [(3, 1), (14, 7), (13, 6)], [False, True, True, True], 22, False, [False, False, False, False], 1742, 'West', (3, 5))
Element 40: (0, (3, 5), ['', '%', '%', ''], [(3, 2), (13, 7), (12, 6)], [False, True, True, False], 20, False, [False, False, False, False], 2741, 'West', (2, 5))
Element 41: (0, (2, 5), ['', '%', '%', ''], [(3, 1), (12, 7), (11, 6)], [False, True, True, False], 18, False, [False, False, False, False], 2760, 'West', (1, 5))
Element 42: (0, (1, 5), ['%', '%', '%', ''], [(2, 1), (12, 8), (11, 7)], [True, True, True, False], 16, False, [False, False, False, False], 2779, 'Stop', (1, 5))
Element 43: (0, (1, 5), ['%', '%', '%', ''], [(2, 2), (12, 9), (12, 7)], [True, True, True, False], 14, False, [False, False, False, False], 2788, 'East', (2, 5))
Element 44: (0, (2, 5), ['', '%', '%', ''], [(2, 1), (11, 9), (12, 8)], [False, True, True, False], 12, False, [False, False, False, False], 2797, 'East', (3, 5))
Element 45: (0, (3, 5), ['', '%', '%', ''], [(1, 1), (12, 9), (12, 7)], [False, True, True, False], 10, False, [False, False, False, False], 2796, 'East', (4, 5))
Element 46: (0, (4, 5), ['', '%', '%', '%'], [(2, 1), (13, 9), (11, 7)], [False, True, True, True], 8, False, [False, False, False, False], 2795, 'West', (3, 5))
Element 47: (0, (3, 5), ['', '%', '%', ''], [(2, 1), (14, 9), (11, 6)], [False, True, True, False], 6, False, [False, False, False, False], 2794, 'West', (2, 5))
Element 48: (0, (2, 5), ['', '%', '%', ''], [(3, 1), (15, 9), (10, 6)], [False, True, True, False], 4, False, [False, False, False, False], 2803, 'West', (1, 5))
Element 49: (0, (1, 5), ['%', '%', '%', ''], [(4, 1), (16, 9), (10, 5)], [True, True, True, False], 2, False, [False, False, False, False], 2812, 'Stop', (1, 5))
Element 50: (0, (1, 5), ['%', '%', '%', ''], [(4, 2), (17, 9), (10, 4)], [True, True, True, False], 0, False, [False, False, False, False], 2821, 'Stop', (1, 5))
Element 51: #0#
