Element 1: (1, (7, 13), ['.', '%', '%', '%'], [(12, 11), (13, 8), (14, 5)], [False, True, True, True], 98, False, [True, False, False, False], 9, 'West', (6, 13))
Element 2: (1, (6, 13), ['.', '.', '%', ''], [(13, 11), (13, 9), (15, 5)], [False, False, True, False], 96, False, [True, True, False, False], 48, 'South', (6, 12))
Element 3: (1, (6, 12), ['.', '.', '', '%'], [(12, 11), (14, 9), (16, 5)], [False, False, False, True], 94, False, [True, True, False, False], 77, 'South', (6, 11))
Element 4: (1, (6, 11), ['.', '.', '', '.'], [(11, 11), (15, 9), (17, 5)], [False, False, False, False], 92, False, [True, True, False, True], 106, 'East', (7, 11))
Element 5: (1, (7, 11), ['', '.', '%', '%'], [(11, 12), (16, 9), (17, 6)], [False, False, True, True], 90, False, [False, True, False, False], 145, 'South', (7, 10))
Element 6: (1, (7, 10), ['.', '%', '', '.'], [(11, 13), (17, 9), (18, 6)], [False, True, False, False], 88, False, [True, False, False, True], 184, 'East', (8, 10))
Element 7: (1, (8, 10), ['', '%', '%', '.'], [(12, 13), (18, 9), (17, 6)], [False, True, True, False], 86, False, [False, False, False, True], 213, 'East', (9, 10))
Element 8: (1, (9, 10), ['', '%', '.', '%'], [(13, 13), (18, 10), (16, 6)], [False, True, False, True], 84, False, [False, False, True, False], 252, 'North', (9, 11))
Element 9: (1, (9, 11), ['%', '', '.', '.'], [(14, 13), (18, 11), (16, 7)], [True, False, False, False], 82, False, [False, False, True, True], 291, 'East', (10, 11))
Element 10: (1, (10, 11), ['', '%', '.', ''], [(14, 12), (18, 12), (15, 7)], [False, True, False, False], 80, False, [False, False, True, False], 330, 'North', (10, 12))
Element 11: (1, (10, 12), ['.', '', '%', ''], [(15, 12), (18, 13), (15, 6)], [False, False, True, False], 78, False, [True, False, False, False], 369, 'West', (9, 12))
Element 12: (1, (9, 12), ['.', '', '.', ''], [(16, 12), (17, 13), (14, 6)], [False, False, False, False], 76, False, [True, False, True, False], 408, 'North', (9, 13))
Element 13: (1, (9, 13), ['%', '', '%', '%'], [(16, 13), (17, 12), (14, 7)], [True, False, True, True], 74, False, [False, False, False, False], 447, 'South', (9, 12))
Element 14: (1, (9, 12), ['.', '', '', ''], [(17, 13), (17, 11), (13, 7)], [False, False, False, False], 72, False, [True, False, False, False], 466, 'West', (8, 12))
Element 15: (1, (8, 12), ['%', '%', '%', ''], [(18, 13), (17, 10), (13, 6)], [True, True, True, False], 70, False, [False, False, False, False], 495, 'East', (9, 12))
Element 16: (1, (9, 12), ['', '', '', ''], [(18, 12), (16, 10), (12, 6)], [False, False, False, False], 68, False, [False, False, False, False], 1504, 'East', (10, 12))
Element 17: (1, (10, 12), ['', '', '%', ''], [(18, 11), (16, 11), (12, 7)], [False, False, True, False], 66, False, [False, False, False, False], 1523, 'East', (11, 12))
Element 18: (1, (11, 12), ['', '', '', '%'], [(18, 10), (15, 11), (12, 8)], [False, False, False, True], 64, False, [False, False, False, False], 1542, 'North', (11, 13))
Element 19: (1, (11, 13), ['%', '', '%', ''], [(18, 9), (15, 10), (12, 9)], [True, False, True, False], 62, False, [False, False, False, False], 1561, 'East', (12, 13))
Element 20: (1, (12, 13), ['', '%', '%', ''], [(18, 8), (15, 11), (11, 9)], [False, True, True, False], 60, False, [False, False, False, False], 1580, 'East', (13, 13))
Element 21: (1, (13, 13), ['', '%', '%', ''], [(17, 8), (15, 12), (12, 9)], [False, True, True, False], 58, False, [False, False, False, False], 1589, 'East', (14, 13))
Element 22: (1, (14, 13), ['', '', '%', '%'], [(17, 9), (16, 12), (13, 9)], [False, False, True, True], 56, False, [False, False, False, False], 1588, 'South', (14, 12))
Element 23: (1, (14, 12), ['%', '%', '', ''], [(17, 10), (16, 13), (14, 9)], [True, True, False, False], 54, False, [False, False, False, False], 1587, 'East', (15, 12))
Element 24: (1, (15, 12), ['', '', '%', 'G'], [(17, 11), (16, 12), (15, 9)], [False, False, True, False], 52, False, [False, False, False, False], 1586, 'South', (15, 11))
Element 25: (1, (15, 11), ['%', '', 'G', ''], [(17, 12), (15, 12), (16, 9)], [True, False, False, False], 50, False, [False, False, False, False], 1585, 'East', (16, 11))
Element 26: (1, (16, 11), ['', '', '', 'G'], [(17, 11), (14, 12), (17, 9)], [False, False, False, False], 48, False, [False, False, False, False], 1584, 'North', (16, 12))
