Element 1: (0, (18, 4), ['.', '%', '%', '%'], [(1, 1), (1, 9), (8, 12)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (17, 4))
Element 2: (0, (17, 4), ['.', '.', '.', ''], [(2, 1), (2, 9), (9, 12)], [False, False, False, False], 96, False, [True, True, True, False], 39, 'North', (17, 5))
Element 3: (0, (17, 5), ['.', '', '.', '%'], [(3, 1), (2, 8), (10, 12)], [False, False, False, True], 94, False, [True, False, True, False], 78, 'North', (17, 6))
Element 4: (0, (17, 6), ['.', '', '%', '.'], [(4, 1), (3, 8), (11, 12)], [False, False, True, False], 92, False, [True, False, False, True], 117, 'East', (18, 6))
Element 5: (0, (18, 6), ['', '%', '%', '%'], [(4, 2), (4, 8), (11, 13)], [False, True, True, True], 90, False, [False, False, False, False], 156, 'West', (17, 6))
Element 6: (0, (17, 6), ['.', '', '%', ''], [(5, 2), (5, 8), (12, 13)], [False, False, True, False], 88, False, [True, False, False, False], 185, 'West', (16, 6))
Element 7: (0, (16, 6), ['.', '.', '.', ''], [(4, 2), (5, 7), (13, 13)], [False, False, False, False], 86, False, [True, True, True, False], 214, 'North', (16, 7))
Element 8: (0, (16, 7), ['.', '', '%', '%'], [(3, 2), (6, 7), (14, 13)], [False, False, True, True], 84, False, [True, False, False, False], 253, 'West', (15, 7))
Element 9: (0, (15, 7), ['.', '.', '%', ''], [(2, 2), (7, 7), (14, 12)], [False, False, True, False], 82, False, [True, True, False, False], 292, 'South', (15, 6))
Element 10: (0, (15, 6), ['.', '.', '', ''], [(1, 2), (8, 7), (15, 12)], [False, False, False, False], 80, False, [True, True, False, False], 1321, 'South', (15, 5))
Element 11: (0, (15, 5), ['.', '%', '', '.'], [(2, 2), (8, 8), (16, 12)], [False, True, False, False], 78, False, [True, False, False, True], 1350, 'East', (16, 5))
Element 12: (0, (16, 5), ['', '.', '', ''], [(3, 2), (9, 8), (17, 12)], [False, False, False, False], 76, False, [False, True, False, False], 1379, 'South', (16, 4))
Element 13: (0, (16, 4), ['%', '.', '', ''], [(4, 2), (10, 8), (18, 12)], [True, False, False, False], 74, False, [False, True, False, False], 1408, 'South', (16, 3))
Element 14: (0, (16, 3), ['.', '.', '', '.'], [(4, 1), (9, 8), (18, 13)], [False, False, False, False], 72, False, [True, True, False, True], 1427, 'East', (17, 3))
Element 15: (0, (17, 3), ['', '.', '', '%'], [(3, 1), (8, 8), (17, 13)], [False, False, False, True], 70, False, [False, True, False, False], 1446, 'South', (17, 2))
Element 16: (0, (17, 2), ['.', '.', '', '%'], [(3, 2), (8, 7), (16, 13)], [False, False, False, True], 68, False, [True, True, False, False], 1465, 'South', (17, 1))
Element 17: (0, (17, 1), ['.', '%', '', '.'], [(3, 1), (8, 6), (17, 13)], [False, True, False, False], 66, False, [True, False, False, True], 1484, 'East', (18, 1))
Element 18: (0, (18, 1), ['', '%', '%', '%'], [(2, 1), (9, 6), (18, 13)], [False, True, True, True], 64, False, [False, False, False, False], 1503, 'West', (17, 1))
Element 19: (0, (17, 1), ['.', '%', '', ''], [(2, 2), (10, 6), (18, 12)], [False, True, False, False], 62, False, [True, False, False, False], 1512, 'West', (16, 1))
Element 20: (0, (16, 1), ['.', '%', '.', ''], [(2, 1), (11, 6), (18, 11)], [False, True, False, False], 60, False, [True, False, True, False], 1541, 'North', (16, 2))
Element 21: (0, (16, 2), ['.', '', '', ''], [(1, 1), (12, 6), (18, 10)], [False, False, False, False], 58, False, [True, False, False, False], 2560, 'West', (15, 2))
Element 22: (0, (15, 2), ['%', '.', '.', ''], [(1, 2), (13, 6), (18, 9)], [True, False, False, False], 56, False, [False, True, True, False], 2589, 'North', (15, 3))
Element 23: (0, (15, 3), ['.', '', '%', ''], [(1, 1), (14, 6), (18, 8)], [False, False, True, False], 54, False, [True, False, False, False], 2618, 'West', (14, 3))
Element 24: (0, (14, 3), ['.', '%', '.', ''], [(1, 1), (14, 7), (17, 8)], [False, True, False, False], 52, False, [True, False, True, False], 2647, 'North', (14, 4))
Element 25: (0, (14, 4), ['.', '', '.', '%'], [(2, 1), (13, 7), (17, 9)], [False, False, False, True], 50, False, [True, False, True, False], 2676, 'North', (14, 5))
Element 26: (0, (14, 5), ['.', '', '', ''], [(3, 1), (13, 8), (17, 10)], [False, False, False, False], 48, False, [True, False, False, False], 2705, 'West', (13, 5))
Element 27: (0, (13, 5), ['%', '.', '', ''], [(4, 1), (13, 9), (17, 11)], [True, False, False, False], 46, False, [False, True, False, False], 2734, 'South', (13, 4))
Element 28: (0, (13, 4), ['.', '.', '', ''], [(4, 2), (14, 9), (16, 11)], [False, False, False, False], 44, False, [True, True, False, False], 2763, 'South', (13, 3))
Element 29: (0, (13, 3), ['.', '%', '', ''], [(5, 2), (15, 9), (16, 10)], [False, True, False, False], 42, False, [True, False, False, False], 2792, 'West', (12, 3))
Element 30: (0, (12, 3), ['.', '%', '.', ''], [(4, 2), (16, 9), (15, 10)], [False, True, False, False], 40, False, [True, False, True, False], 2821, 'North', (12, 4))
Element 31: (0, (12, 4), ['.', '', '%', ''], [(3, 2), (17, 9), (15, 11)], [False, False, True, False], 38, False, [True, False, False, False], 2840, 'West', (11, 4))
Element 32: (0, (11, 4), ['.', '.', '%', ''], [(2, 2), (18, 9), (15, 10)], [False, False, True, False], 36, False, [True, True, False, False], 2849, 'South', (11, 3))
Element 33: (0, (11, 3), ['%', '.', '', ''], [(1, 2), (18, 10), (15, 9)], [True, False, False, False], 34, False, [False, True, False, False], 2858, 'South', (11, 2))
