Element 1: (3, (11, 1), ['F', '%', '.', '.'], [(18, 11), (5, 12), (6, 13)], [False, True, False, False], 98, False, [False, False, True, True], 29, 'West', (10, 1))
Element 2: (3, (10, 1), ['.', '%', '.', ''], [(18, 12), (5, 13), (7, 13)], [False, True, False, False], 96, False, [True, False, True, False], 1058, 'North', (10, 2))
Element 3: (3, (10, 2), ['%', '', '%', '.'], [(18, 13), (6, 13), (7, 13)], [True, False, True, False], 94, False, [False, False, False, True], 1077, 'East', (11, 2))
Element 4: (3, (11, 2), ['', '', '.', '%'], [(17, 13), (6, 12), (6, 13)], [False, False, False, True], 92, False, [False, False, True, False], 1096, 'North', (11, 3))
Element 5: (3, (11, 3), ['%', '', '.', '.'], [(17, 12), (6, 11), (5, 13)], [True, False, False, False], 90, False, [False, False, True, True], 1125, 'East', (12, 3))
Element 6: (3, (12, 3), ['', '%', '.', '.'], [(16, 12), (7, 11), (5, 12)], [False, True, False, False], 88, False, [False, False, True, True], 1154, 'East', (13, 3))
Element 7: (3, (13, 3), ['', '%', '.', '.'], [(16, 13), (7, 10), (5, 11)], [False, True, False, False], 86, False, [False, False, True, True], 1193, 'East', (14, 3))
Element 8: (3, (14, 3), ['', '%', '.', '.'], [(16, 12), (8, 10), (5, 10)], [False, True, False, False], 84, False, [False, False, True, True], 1222, 'East', (15, 3))
Element 9: (3, (15, 3), ['', '.', '%', '.'], [(16, 11), (9, 10), (6, 10)], [False, False, True, False], 82, False, [False, True, False, True], 1261, 'East', (16, 3))
Element 10: (3, (16, 3), ['', '.', '.', '.'], [(16, 10), (9, 11), (7, 10)], [False, False, False, False], 80, False, [False, True, True, True], 1290, 'East', (17, 3))
Element 11: (3, (17, 3), ['', '.', '.', '%'], [(17, 10), (10, 11), (8, 10)], [False, False, False, True], 78, False, [False, True, True, False], 1319, 'North', (17, 4))
Element 12: (3, (17, 4), ['.', '', '.', '.'], [(18, 10), (11, 11), (9, 10)], [False, False, False, False], 76, False, [True, False, True, True], 1348, 'East', (18, 4))
Element 13: (3, (18, 4), ['', '%', '%', '%'], [(18, 9), (12, 11), (9, 11)], [False, True, True, True], 74, False, [False, False, False, False], 1377, 'West', (17, 4))
Element 14: (3, (17, 4), ['.', '', '.', ''], [(18, 8), (13, 11), (9, 12)], [False, False, False, False], 72, False, [True, False, True, False], 1406, 'North', (17, 5))
Element 15: (3, (17, 5), ['.', '', '.', '%'], [(17, 8), (12, 11), (10, 12)], [False, False, False, True], 70, False, [True, False, True, False], 1435, 'North', (17, 6))
Element 16: (3, (17, 6), ['.', '', '%', '.'], [(17, 9), (11, 11), (11, 12)], [False, False, True, False], 68, False, [True, False, False, True], 1464, 'East', (18, 6))
Element 17: (3, (18, 6), ['', '%', '%', '%'], [(16, 9), (10, 11), (11, 13)], [False, True, True, True], 66, False, [False, False, False, False], 1493, 'West', (17, 6))
Element 18: (3, (17, 6), ['.', '', '%', ''], [(15, 9), (11, 11), (12, 13)], [False, False, True, False], 64, False, [True, False, False, False], 1512, 'West', (16, 6))
Element 19: (3, (16, 6), ['.', '.', '.', ''], [(15, 10), (10, 11), (13, 13)], [False, False, False, False], 62, False, [True, True, True, False], 1541, 'North', (16, 7))
Element 20: (3, (16, 7), ['.', '', '%', '%'], [(15, 11), (10, 12), (14, 13)], [False, False, True, True], 60, False, [True, False, False, False], 1570, 'West', (15, 7))
Element 21: (3, (15, 7), ['.', '.', '%', ''], [(15, 12), (11, 12), (14, 12)], [False, False, True, False], 58, False, [True, True, False, False], 1599, 'South', (15, 6))
Element 22: (3, (15, 6), ['.', '.', '', ''], [(15, 11), (11, 13), (15, 12)], [False, False, False, False], 56, False, [True, True, False, False], 1608, 'South', (15, 5))
Element 23: (3, (15, 5), ['.', '%', '', '.'], [(15, 10), (12, 13), (16, 12)], [False, True, False, False], 54, False, [True, False, False, True], 1617, 'East', (16, 5))
Element 24: (3, (16, 5), ['', '.', '', ''], [(15, 9), (13, 13), (17, 12)], [False, False, False, False], 52, False, [False, True, False, False], 1626, 'South', (16, 4))
Element 25: (3, (16, 4), ['%', '', '', ''], [(14, 9), (14, 13), (18, 12)], [True, False, False, False], 50, False, [False, False, False, False], 1645, 'North', (16, 5))
Element 26: (3, (16, 5), ['', '', '', ''], [(13, 9), (14, 12), (18, 13)], [False, False, False, False], 48, False, [False, False, False, False], 1654, 'West', (15, 5))
Element 27: (3, (15, 5), ['.', '%', '', ''], [(13, 8), (15, 12), (17, 13)], [False, True, False, False], 46, False, [True, False, False, False], 1663, 'West', (14, 5))
