Element 1: (1, (11, 7), ['%', '.', '%', '.'], [(18, 13), (13, 9), (17, 5)], [True, False, True, False], 98, False, [False, True, False, True], 9, 'East', (12, 7))
Element 2: (1, (12, 7), ['', 'F', '.', '.'], [(17, 13), (14, 9), (17, 6)], [False, False, False, False], 96, False, [False, False, True, True], 48, 'South', (12, 6))
Element 3: (1, (12, 6), ['.', '%', '', '.'], [(17, 12), (15, 9), (18, 6)], [False, True, False, False], 94, False, [True, False, False, True], 1077, 'East', (13, 6))
Element 4: (1, (13, 6), ['', '.', '.', '.'], [(17, 11), (16, 9), (17, 6)], [False, False, False, False], 92, False, [False, True, True, True], 1106, 'East', (14, 6))
Element 5: (1, (14, 6), ['', '.', '.', '.'], [(18, 11), (17, 9), (16, 6)], [False, False, False, False], 90, False, [False, True, True, True], 1145, 'East', (15, 6))
Element 6: (1, (15, 6), ['', '.', '.', ''], [(18, 10), (18, 9), (16, 7)], [False, False, False, False], 88, False, [False, True, True, False], 1184, 'North', (15, 7))
Element 7: (1, (15, 7), ['.', '', '%', ''], [(17, 10), (18, 8), (16, 6)], [False, False, True, False], 86, False, [True, False, False, False], 1213, 'West', (14, 7))
Element 8: (1, (14, 7), ['.', '', '%', ''], [(16, 10), (17, 8), (16, 5)], [False, False, True, False], 84, False, [True, False, False, False], 1252, 'West', (13, 7))
Element 9: (1, (13, 7), ['', '', '.', ''], [(16, 11), (18, 8), (16, 4)], [False, False, False, False], 82, False, [False, False, True, False], 1281, 'North', (13, 8))
Element 10: (1, (13, 8), ['.', '', '', '%'], [(16, 12), (18, 9), (17, 4)], [False, False, False, True], 80, False, [True, False, False, False], 1310, 'West', (12, 8))
Element 11: (1, (12, 8), ['%', '', '.', ''], [(16, 13), (17, 9), (18, 4)], [True, False, False, False], 78, False, [False, False, True, False], 1339, 'North', (12, 9))
Element 12: (1, (12, 9), ['.', '', '%', ''], [(16, 12), (17, 10), (17, 4)], [False, False, True, False], 76, False, [True, False, False, False], 1348, 'West', (11, 9))
Element 13: (1, (11, 9), ['%', '%', '%', ''], [(15, 12), (18, 10), (17, 3)], [True, True, True, False], 74, False, [False, False, False, False], 1377, 'East', (12, 9))
Element 14: (1, (12, 9), ['', '', '%', ''], [(15, 11), (18, 11), (17, 2)], [False, False, True, False], 72, False, [False, False, False, False], 1396, 'East', (13, 9))
Element 15: (1, (13, 9), ['', '', '%', ''], [(15, 10), (18, 12), (17, 1)], [False, False, True, False], 70, False, [False, False, False, False], 1415, 'East', (14, 9))
Element 16: (1, (14, 9), ['', '%', '%', 'G'], [(15, 9), (18, 13), (18, 1)], [False, True, True, False], 68, False, [False, False, False, False], 1424, 'West', (13, 9))
Element 17: (1, (13, 9), ['', '', '%', ''], [(16, 9), (17, 13), (17, 1)], [False, False, True, False], 66, False, [False, False, False, False], 1423, 'West', (12, 9))
Element 18: (1, (12, 9), ['', '', '%', ''], [(17, 9), (17, 12), (16, 1)], [False, False, True, False], 64, False, [False, False, False, False], 1432, 'South', (12, 8))
Element 19: (1, (12, 8), ['%', '', '', ''], [(18, 9), (17, 11), (16, 2)], [True, False, False, False], 62, False, [False, False, False, False], 1441, 'East', (13, 8))
Element 20: (1, (13, 8), ['', '', '', '%'], [(18, 8), (16, 11), (16, 3)], [False, False, False, True], 60, False, [False, False, False, False], 1450, 'North', (13, 9))
Element 21: (1, (13, 9), ['', '', '%', ''], [(17, 8), (16, 12), (15, 3)], [False, False, True, False], 58, False, [False, False, False, False], 1459, 'South', (13, 8))
Element 22: (1, (13, 8), ['', '', '', '%'], [(18, 8), (16, 13), (15, 2)], [False, False, False, True], 56, False, [False, False, False, False], 1468, 'South', (13, 7))
Element 23: (1, (13, 7), ['', '', '', ''], [(18, 9), (16, 12), (15, 1)], [False, False, False, False], 54, False, [False, False, False, False], 1477, 'East', (14, 7))
Element 24: (1, (14, 7), ['', '', '%', ''], [(17, 9), (15, 12), (14, 1)], [False, False, True, False], 52, False, [False, False, False, False], 1486, 'East', (15, 7))
Element 25: (1, (15, 7), ['', '', '%', ''], [(17, 8), (14, 12), (13, 1)], [False, False, True, False], 50, False, [False, False, False, False], 1505, 'East', (16, 7))
Element 26: (1, (16, 7), ['', '', '%', '%'], [(17, 9), (14, 13), (12, 1)], [False, False, True, True], 48, False, [False, False, False, False], 1524, 'South', (16, 6))
Element 27: (1, (16, 6), ['', '', '', ''], [(16, 9), (13, 13), (11, 1)], [False, False, False, False], 46, False, [False, False, False, False], 1543, 'East', (17, 6))
Element 28: (1, (17, 6), ['', '', '%', ''], [(15, 9), (12, 13), (10, 1)], [False, False, True, False], 44, False, [False, False, False, False], 2552, 'East', (18, 6))
Element 29: (1, (18, 6), ['', '%', '%', '%'], [(14, 9), (11, 13), (10, 2)], [False, True, True, True], 42, False, [False, False, False, False], 2571, 'West', (17, 6))
Element 30: (1, (17, 6), ['', '', '%', ''], [(13, 9), (11, 12), (11, 2)], [False, False, True, False], 40, False, [False, False, False, False], 2590, 'South', (17, 5))
Element 31: (1, (17, 5), ['', '', '', '%'], [(13, 8), (11, 11), (11, 3)], [False, False, False, True], 38, False, [False, False, False, False], 2609, 'South', (17, 4))
Element 32: (1, (17, 4), ['', '', '', ''], [(13, 7), (12, 11), (12, 3)], [False, False, False, False], 36, False, [False, False, False, False], 2628, 'East', (18, 4))
Element 33: (1, (18, 4), ['', '%', '%', '%'], [(14, 7), (13, 11), (13, 3)], [False, True, True, True], 34, False, [False, False, False, False], 2647, 'West', (17, 4))
Element 34: (1, (17, 4), ['', '', '', ''], [(15, 7), (12, 11), (14, 3)], [False, False, False, False], 32, False, [False, False, False, False], 2656, 'South', (17, 3))
