Element 1: (3, (17, 10), ['G', '.', '.', '.'], [(16, 10), (4, 2), (13, 9)], [False, False, False, False], 98, False, [False, True, True, True], 29, 'East', (18, 10))
Element 17: (3, (16, 11), ['', '', '', 'G'], [(11, 11), (2, 2), (17, 11)], [False, False, False, False], 66, False, [False, False, False, False], 343, 'North', (16, 12))
Element 18: (3, (16, 12), ['', '', '', ''], [(12, 11), (3, 2), (17, 10)], [False, False, False, False], 64, False, [False, False, False, False], 352, 'East', (17, 12))
Element 19: (3, (17, 12), ['', '', '', ''], [(13, 11), (4, 2), (16, 10)], [False, False, False, False], 62, False, [False, False, False, False], 361, 'North', (17, 13))
Element 20: (3, (17, 13), ['', '', '%', ''], [(12, 11), (4, 1), (16, 11)], [False, False, True, False], 60, False, [False, False, False, False], 360, 'West', (16, 13))
Element 21: (3, (16, 13), ['%', 'G', '%', ''], [(11, 11), (3, 1), (16, 12)], [True, False, True, False], 58, False, [False, False, False, False], 359, 'East', (17, 13))
Element 22: (3, (17, 13), ['G', '', '%', ''], [(10, 11), (4, 1), (16, 13)], [False, False, True, False], 56, False, [False, False, False, False], 368, 'South', (17, 12))
Element 23: (3, (17, 12), ['G', '', '', ''], [(10, 12), (4, 1), (16, 12)], [False, False, False, False], 54, False, [False, False, False, False], 377, 'South', (17, 11))
Element 24: (3, (17, 11), ['', '', '', ''], [(9, 12), (4, 2), (15, 12)], [False, False, False, False], 52, False, [False, False, False, False], 386, 'North', (17, 12))
Element 25: (3, (17, 12), ['', '', '', ''], [(9, 13), (5, 2), (15, 11)], [False, False, False, False], 50, False, [False, False, False, False], 395, 'West', (16, 12))
Element 26: (3, (16, 12), ['', '', '', ''], [(9, 12), (4, 2), (15, 10)], [False, False, False, False], 48, False, [False, False, False, False], 394, 'North', (16, 13))
Element 27: (3, (16, 13), ['%', '', '%', ''], [(9, 11), (3, 2), (15, 11)], [True, False, True, False], 46, False, [False, False, False, False], 403, 'South', (16, 12))
Element 28: (3, (16, 12), ['G', '', '', ''], [(9, 10), (3, 1), (15, 12)], [False, False, False, False], 44, False, [False, False, False, False], 412, 'South', (16, 11))
Element 29: (3, (16, 11), ['', '', '', ''], [(8, 10), (2, 1), (14, 12)], [False, False, False, False], 42, False, [False, False, False, False], 421, 'North', (16, 12))
Element 30: (3, (16, 12), ['', '', '', ''], [(7, 10), (2, 2), (14, 13)], [False, False, False, False], 40, False, [False, False, False, False], 430, 'South', (16, 11))
Element 31: (3, (16, 11), ['', '', '', ''], [(7, 11), (1, 2), (13, 13)], [False, False, False, False], 38, False, [False, False, False, False], 439, 'West', (15, 11))
Element 32: (3, (15, 11), ['%', '', '', ''], [(6, 11), (1, 1), (12, 13)], [True, False, False, False], 36, False, [False, False, False, False], 448, 'North', (15, 12))
Element 33: (3, (15, 12), ['', '', '%', ''], [(6, 12), (1, 2), (11, 13)], [False, False, True, False], 34, False, [False, False, False, False], 457, 'West', (14, 12))
Element 34: (3, (14, 12), ['%', '%', '', ''], [(6, 13), (2, 2), (11, 12)], [True, True, False, False], 32, False, [False, False, False, False], 466, 'North', (14, 13))
Element 35: (3, (14, 13), ['', '', '%', '%'], [(7, 13), (2, 1), (11, 11)], [False, False, True, True], 30, False, [False, False, False, False], 475, 'West', (13, 13))
Element 36: (3, (13, 13), ['', '%', '%', ''], [(6, 13), (1, 1), (12, 11)], [False, True, True, False], 28, False, [False, False, False, False], 474, 'West', (12, 13))
Element 37: (3, (12, 13), ['', '%', '%', ''], [(5, 13), (2, 1), (13, 11)], [False, True, True, False], 26, False, [False, False, False, False], 483, 'West', (11, 13))
Element 38: (3, (11, 13), ['%', '', '%', ''], [(5, 12), (3, 1), (12, 11)], [True, False, True, False], 24, False, [False, False, False, False], 492, 'South', (11, 12))
Element 39: (3, (11, 12), ['', 'G', '', '%'], [(5, 11), (3, 2), (11, 11)], [False, False, False, True], 22, False, [False, False, False, False], 501, 'West', (10, 12))
Element 40: (3, (10, 12), ['', 'G', '%', ''], [(5, 10), (2, 2), (10, 11)], [False, False, True, False], 20, False, [False, False, False, False], 510, 'West', (9, 12))
Element 41: (3, (9, 12), ['.', '', '', 'G'], [(6, 10), (3, 2), (10, 12)], [False, False, False, False], 18, False, [True, False, False, False], 519, 'West', (8, 12))
Element 42: (3, (8, 12), ['%', '%', '%', 'G'], [(5, 10), (4, 2), (9, 12)], [True, True, True, False], 16, False, [False, False, False, False], 528, 'Stop', (8, 12))
Element 43: (3, (8, 12), ['%', '%', '%', ''], [(4, 10), (4, 1), (9, 13)], [True, True, True, False], 14, False, [False, False, False, False], 537, 'East', (9, 12))
Element 44: (3, (9, 12), ['', '', 'G', ''], [(3, 10), (3, 1), (9, 13)], [False, False, False, False], 12, False, [False, False, False, False], 546, 'Stop', (9, 12))
Element 45: (3, (9, 12), ['', '', '', ''], [(4, 10), (4, 1), (9, 12)], [False, False, False, False], 10, False, [False, False, False, False], 545, 'South', (9, 11))
Element 46: (3, (9, 11), ['%', '', 'G', ''], [(5, 10), (4, 1), (9, 12)], [True, False, False, False], 8, False, [False, False, False, False], 544, 'East', (10, 11))
Element 47: (3, (10, 11), ['', '%', 'G', ''], [(5, 11), (4, 2), (10, 12)], [False, True, False, False], 6, False, [False, False, False, False], 543, 'East', (11, 11))
Element 48: (3, (11, 11), ['G', '%', '', ''], [(5, 12), (5, 2), (10, 11)], [False, True, False, False], 4, False, [False, False, False, False], 542, 'East', (12, 11))
Element 49: (3, (12, 11), ['', '%', '%', ''], [(4, 12), (4, 2), (9, 11)], [False, True, True, False], 2, False, [False, False, False, False], 551, 'East', (13, 11))
Element 50: (3, (13, 11), ['', '%', '%', '%'], [(4, 12), (4, 2), (9, 11)], [False, True, True, True], 0, False, [False, False, False, False], 550, 'Stop', (13, 11))
Element 51: #0#
