Element 1: (3, (13, 11), ['.', '%', '%', '%'], [(11, 3), (2, 9), (6, 11)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (12, 11))
Element 2: (3, (12, 11), ['.', '%', '%', ''], [(12, 3), (2, 8), (7, 11)], [False, True, True, False], 96, False, [True, False, False, False], 68, 'West', (11, 11))
Element 3: (3, (11, 11), ['.', '%', '.', ''], [(13, 3), (3, 8), (7, 10)], [False, True, False, False], 94, False, [True, False, True, False], 107, 'North', (11, 12))
Element 4: (3, (11, 12), ['.', '', '.', '%'], [(14, 3), (4, 8), (8, 10)], [False, False, False, True], 92, False, [True, False, True, False], 146, 'North', (11, 13))
Element 5: (3, (11, 13), ['%', '', '%', '.'], [(15, 3), (5, 8), (9, 10)], [True, False, True, False], 90, False, [False, False, False, True], 185, 'East', (12, 13))
Element 6: (3, (12, 13), ['', '%', '%', '.'], [(16, 3), (5, 7), (9, 11)], [False, True, True, False], 88, False, [False, False, False, True], 224, 'East', (13, 13))
Element 7: (3, (13, 13), ['', '%', '%', '.'], [(17, 3), (6, 7), (10, 11)], [False, True, True, False], 86, False, [False, False, False, True], 263, 'East', (14, 13))
Element 8: (3, (14, 13), ['', '.', '%', '%'], [(17, 4), (7, 7), (10, 12)], [False, False, True, True], 84, False, [False, True, False, False], 302, 'South', (14, 12))
Element 9: (3, (14, 12), ['%', '%', '', '.'], [(18, 4), (8, 7), (9, 12)], [True, True, False, False], 82, False, [False, False, False, True], 1331, 'East', (15, 12))
Element 10: (3, (15, 12), ['', '.', '%', '.'], [(17, 4), (8, 8), (9, 13)], [False, False, True, False], 80, False, [False, True, False, True], 1360, 'East', (16, 12))
Element 11: (3, (16, 12), ['', '.', '.', '.'], [(17, 5), (9, 8), (9, 12)], [False, False, False, False], 78, False, [False, True, True, True], 1389, 'East', (17, 12))
Element 12: (3, (17, 12), ['', '.', '.', '.'], [(17, 6), (10, 8), (8, 12)], [False, False, False, False], 76, False, [False, True, True, True], 1428, 'East', (18, 12))
Element 13: (3, (18, 12), ['', '.', '.', '%'], [(18, 6), (9, 8), (9, 12)], [False, False, False, True], 74, False, [False, True, True, False], 1447, 'North', (18, 13))
Element 14: (3, (18, 13), ['.', '', '%', '%'], [(17, 6), (8, 8), (10, 12)], [False, False, True, True], 72, False, [True, False, False, False], 1456, 'West', (17, 13))
Element 15: (3, (17, 13), ['.', '', '%', ''], [(16, 6), (8, 7), (11, 12)], [False, False, True, False], 70, False, [True, False, False, False], 1475, 'West', (16, 13))
Element 16: (3, (16, 13), ['%', '', '%', ''], [(16, 7), (8, 6), (11, 13)], [True, False, True, False], 68, False, [False, False, False, False], 1504, 'East', (17, 13))
Element 17: (3, (17, 13), ['', '', '%', ''], [(15, 7), (9, 6), (12, 13)], [False, False, True, False], 66, False, [False, False, False, False], 1523, 'East', (18, 13))
Element 18: (3, (18, 13), ['', '', '%', '%'], [(15, 6), (10, 6), (13, 13)], [False, False, True, True], 64, False, [False, False, False, False], 1542, 'South', (18, 12))
Element 19: (3, (18, 12), ['', '.', '', '%'], [(15, 5), (11, 6), (14, 13)], [False, False, False, True], 62, False, [False, True, False, False], 1561, 'South', (18, 11))
Element 20: (3, (18, 11), ['.', '.', '', '%'], [(16, 5), (12, 6), (14, 12)], [False, False, False, True], 60, False, [True, True, False, False], 2580, 'South', (18, 10))
Element 21: (3, (18, 10), ['.', '.', '', '%'], [(16, 4), (13, 6), (15, 12)], [False, False, False, True], 58, False, [True, True, False, False], 2609, 'South', (18, 9))
Element 22: (3, (18, 9), ['.', '.', '', '%'], [(16, 5), (14, 6), (15, 11)], [False, False, False, True], 56, False, [True, True, False, False], 2638, 'South', (18, 8))
Element 23: (3, (18, 8), ['.', '%', '', '%'], [(15, 5), (14, 7), (16, 11)], [False, True, False, True], 54, False, [True, False, False, False], 2667, 'West', (17, 8))
Element 24: (3, (17, 8), ['%', '%', '.', ''], [(14, 5), (13, 7), (17, 11)], [True, True, False, False], 52, False, [False, False, True, False], 2706, 'North', (17, 9))
Element 25: (3, (17, 9), ['.', '', 'G', ''], [(14, 4), (13, 8), (17, 10)], [False, False, False, False], 50, False, [True, False, False, False], 2745, 'West', (16, 9))
Element 26: (3, (16, 9), ['.', '%', 'G', ''], [(13, 4), (13, 9), (16, 10)], [False, True, False, False], 48, False, [True, False, False, False], 2784, 'West', (15, 9))
Element 27: (3, (15, 9), ['G', '%', 'G', ''], [(13, 5), (14, 9), (15, 10)], [False, True, False, False], 46, False, [False, False, False, False], 2823, 'East', (16, 9))
Element 28: (3, (16, 9), ['G', '%', 'G', ''], [(13, 6), (15, 9), (16, 10)], [False, True, False, False], 44, False, [False, False, False, False], 2822, 'East', (17, 9))
Element 29: (3, (17, 9), ['G', '', '', ''], [(14, 6), (16, 9), (15, 10)], [False, False, False, False], 42, False, [False, False, False, False], 2821, 'South', (17, 8))
Element 30: (3, (17, 8), ['%', '%', 'G', ''], [(14, 7), (17, 9), (16, 10)], [True, True, False, False], 40, False, [False, False, False, False], 2820, 'East', (18, 8))
