Element 1: (2, (13, 11), ['.', '%', '%', '%'], [(4, 1), (2, 5), (16, 2)], [False, True, True, True], 98, False, [True, False, False, False], 19, 'West', (12, 11))
Element 2: (2, (12, 11), ['.', '%', '%', ''], [(4, 2), (3, 5), (17, 2)], [False, True, True, False], 96, False, [True, False, False, False], 58, 'West', (11, 11))
Element 3: (2, (11, 11), ['.', '%', '.', ''], [(5, 2), (4, 5), (17, 3)], [False, True, False, False], 94, False, [True, False, True, False], 97, 'North', (11, 12))
Element 4: (2, (11, 12), ['.', '', '.', '%'], [(4, 2), (3, 5), (17, 4)], [False, False, False, True], 92, False, [True, False, True, False], 116, 'North', (11, 13))
Element 5: (2, (11, 13), ['%', '', '%', '.'], [(3, 2), (2, 5), (18, 4)], [True, False, True, False], 90, False, [False, False, False, True], 145, 'East', (12, 13))
Element 6: (2, (12, 13), ['', '%', '%', '.'], [(2, 2), (1, 5), (17, 4)], [False, True, True, False], 88, False, [False, False, False, True], 164, 'East', (13, 13))
Element 7: (2, (13, 13), ['', '%', '%', '.'], [(2, 1), (1, 5), (17, 5)], [False, True, True, False], 86, False, [False, False, False, True], 193, 'East', (14, 13))
Element 8: (2, (14, 13), ['', '.', '%', '%'], [(1, 1), (2, 5), (17, 6)], [False, False, True, True], 84, False, [False, True, False, False], 222, 'South', (14, 12))
Element 9: (2, (14, 12), ['%', '%', '', '.'], [(1, 2), (3, 5), (18, 6)], [True, True, False, False], 82, False, [False, False, False, True], 251, 'East', (15, 12))
Element 10: (2, (15, 12), ['', '.', '%', '.'], [(1, 1), (4, 5), (17, 6)], [False, False, True, False], 80, False, [False, True, False, True], 260, 'East', (16, 12))
Element 11: (2, (16, 12), ['', '.', '.', '.'], [(2, 1), (3, 5), (16, 6)], [False, False, False, False], 78, False, [False, True, True, True], 279, 'East', (17, 12))
Element 12: (2, (17, 12), ['', '.', '.', '.'], [(2, 2), (2, 5), (16, 7)], [False, False, False, False], 76, False, [False, True, True, True], 298, 'East', (18, 12))
Element 13: (2, (18, 12), ['', '.', '.', '%'], [(1, 2), (1, 5), (15, 7)], [False, False, False, True], 74, False, [False, True, True, False], 317, 'North', (18, 13))
Element 14: (2, (18, 13), ['.', '', '%', '%'], [(2, 2), (1, 5), (15, 6)], [False, False, True, True], 72, False, [True, False, False, False], 336, 'West', (17, 13))
Element 15: (2, (17, 13), ['.', '', '%', ''], [(3, 2), (2, 5), (15, 5)], [False, False, True, False], 70, False, [True, False, False, False], 355, 'West', (16, 13))
Element 16: (2, (16, 13), ['%', '', '%', ''], [(4, 2), (3, 5), (16, 5)], [True, False, True, False], 68, False, [False, False, False, False], 374, 'East', (17, 13))
Element 17: (2, (17, 13), ['', '', '%', ''], [(4, 1), (4, 5), (16, 4)], [False, False, True, False], 66, False, [False, False, False, False], 383, 'East', (18, 13))
Element 18: (2, (18, 13), ['', '', '%', '%'], [(3, 1), (3, 5), (16, 3)], [False, False, True, True], 64, False, [False, False, False, False], 392, 'South', (18, 12))
Element 19: (2, (18, 12), ['', '.', '', '%'], [(3, 2), (2, 5), (15, 3)], [False, False, False, True], 62, False, [False, True, False, False], 401, 'South', (18, 11))
Element 20: (2, (18, 11), ['.', '.', '', '%'], [(3, 1), (1, 5), (15, 2)], [False, False, False, True], 60, False, [True, True, False, False], 420, 'South', (18, 10))
Element 21: (2, (18, 10), ['.', '.', '', '%'], [(2, 1), (1, 5), (15, 1)], [False, False, False, True], 58, False, [True, True, False, False], 439, 'South', (18, 9))
Element 22: (2, (18, 9), ['.', '.', '', '%'], [(3, 1), (2, 5), (16, 1)], [False, False, False, True], 56, False, [True, True, False, False], 458, 'South', (18, 8))
Element 23: (2, (18, 8), ['.', '%', '', '%'], [(3, 1), (3, 5), (17, 1)], [False, True, False, True], 54, False, [True, False, False, False], 477, 'West', (17, 8))
Element 24: (2, (17, 8), ['%', '%', '.', ''], [(4, 1), (4, 5), (18, 1)], [True, True, False, False], 52, False, [False, False, True, False], 496, 'North', (17, 9))
Element 25: (2, (17, 9), ['.', '', '.', ''], [(4, 2), (3, 5), (17, 1)], [False, False, False, False], 50, False, [True, False, True, False], 505, 'North', (17, 10))
Element 26: (2, (17, 10), ['.', '', '.', ''], [(5, 2), (2, 5), (16, 1)], [False, False, False, False], 48, False, [True, False, True, False], 514, 'North', (17, 11))
Element 27: (2, (17, 11), ['.', '', '', ''], [(4, 2), (1, 5), (15, 1)], [False, False, False, False], 46, False, [True, False, False, False], 523, 'West', (16, 11))
Element 28: (2, (16, 11), ['.', '.', '', ''], [(3, 2), (1, 5), (14, 1)], [False, False, False, False], 44, False, [True, True, False, False], 542, 'South', (16, 10))
Element 29: (2, (16, 10), ['.', '.', '', ''], [(2, 2), (2, 5), (13, 1)], [False, False, False, False], 42, False, [True, True, False, False], 561, 'South', (16, 9))
Element 30: (2, (16, 9), ['.', '%', '', ''], [(2, 1), (3, 5), (12, 1)], [False, True, False, False], 40, False, [True, False, False, False], 580, 'West', (15, 9))
Element 31: (2, (15, 9), ['.', '%', '.', ''], [(1, 1), (4, 5), (11, 1)], [False, True, False, False], 38, False, [True, False, True, False], 599, 'North', (15, 10))
Element 32: (2, (15, 10), ['%', '', '.', ''], [(1, 2), (3, 5), (10, 1)], [True, False, False, False], 36, False, [False, False, True, False], 1608, 'North', (15, 11))
Element 33: (2, (15, 11), ['%', '', '', ''], [(1, 1), (2, 5), (10, 2)], [True, False, False, False], 34, False, [False, False, False, False], 1627, 'South', (15, 10))
Element 34: (2, (15, 10), ['%', '', '', ''], [(2, 1), (1, 5), (11, 2)], [True, False, False, False], 32, False, [False, False, False, False], 1636, 'South', (15, 9))
Element 35: (2, (15, 9), ['.', '%', '', ''], [(2, 2), (1, 5), (11, 3)], [False, True, False, False], 30, False, [True, False, False, False], 1645, 'West', (14, 9))
Element 36: (2, (14, 9), ['.', '%', '%', ''], [(1, 2), (2, 5), (12, 3)], [False, True, True, False], 28, False, [True, False, False, False], 1664, 'West', (13, 9))
Element 37: (2, (13, 9), ['.', '.', '%', ''], [(2, 2), (3, 5), (13, 3)], [False, False, True, False], 26, False, [True, True, False, False], 1683, 'South', (13, 8))
Element 38: (2, (13, 8), ['.', '.', '', '%'], [(3, 2), (4, 5), (14, 3)], [False, False, False, True], 24, False, [True, True, False, False], 1702, 'South', (13, 7))
Element 39: (2, (13, 7), ['.', '.', '', '.'], [(4, 2), (3, 5), (14, 4)], [False, False, False, False], 22, False, [True, True, False, True], 1721, 'East', (14, 7))
Element 40: (2, (14, 7), ['', '.', '%', ''], [(4, 1), (2, 5), (14, 5)], [False, False, True, False], 20, False, [False, True, False, False], 1740, 'South', (14, 6))
Element 41: (2, (14, 6), ['.', '', '', ''], [(3, 1), (1, 5), (13, 5)], [False, False, False, False], 18, False, [True, False, False, False], 1759, 'West', (13, 6))
Element 42: (2, (13, 6), ['F', '', '', ''], [(3, 2), (1, 5), (13, 4)], [False, False, False, False], 16, False, [False, False, False, False], 1778, 'West', (12, 6))
Element 43: (2, (12, 6), ['.', '%', '.', ''], [(3, 1), (2, 5), (12, 4)], [False, True, False, False], 14, False, [True, False, True, False], 2787, 'North', (12, 7))
Element 44: (2, (12, 7), ['.', '', '.', ''], [(2, 1), (3, 5), (11, 4)], [False, False, False, False], 12, False, [True, False, True, False], 2806, 'North', (12, 8))
Element 45: (2, (12, 8), ['%', '', '.', ''], [(3, 1), (4, 5), (10, 4)], [True, False, False, False], 10, False, [False, False, True, False], 2825, 'North', (12, 9))
Element 46: (2, (12, 9), ['.', '', '%', ''], [(3, 1), (3, 5), (10, 5)], [False, False, True, False], 8, False, [True, False, False, False], 2844, 'West', (11, 9))
Element 47: (2, (11, 9), ['%', '%', '%', ''], [(4, 1), (2, 5), (10, 6)], [True, True, True, False], 6, False, [False, False, False, False], 2863, 'East', (12, 9))
Element 48: (2, (12, 9), ['', '', '%', ''], [(4, 2), (1, 5), (11, 6)], [False, False, True, False], 4, False, [False, False, False, False], 2872, 'South', (12, 8))
Element 49: (2, (12, 8), ['%', '', '', ''], [(5, 2), (1, 5), (11, 7)], [True, False, False, False], 2, False, [False, False, False, False], 2881, 'South', (12, 7))
Element 50: (2, (12, 7), ['', '', '', ''], [(5, 2), (1, 5), (11, 6)], [False, False, False, False], 0, False, [False, False, False, False], 2880, 'Stop', (12, 7))
Element 51: #0#
