Element 1: (1, (1, 5), ['%', '%', '%', '.'], [(18, 9), (8, 3), (16, 2)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (2, 5))
Element 2: (1, (2, 5), ['', '%', '%', '.'], [(18, 10), (9, 3), (17, 2)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (3, 5))
Element 3: (1, (3, 5), ['', '%', '%', '.'], [(18, 11), (9, 4), (17, 3)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (4, 5))
Element 4: (1, (4, 5), ['', '%', '%', '%'], [(18, 12), (10, 4), (17, 4)], [False, True, True, True], 92, False, [False, False, False, False], 126, 'West', (3, 5))
Element 5: (1, (3, 5), ['', '%', '%', ''], [(18, 13), (11, 4), (18, 4)], [False, True, True, False], 90, False, [False, False, False, False], 155, 'West', (2, 5))
Element 6: (1, (2, 5), ['', '%', '%', ''], [(17, 13), (12, 4), (17, 4)], [False, True, True, False], 88, False, [False, False, False, False], 174, 'West', (1, 5))
Element 7: (1, (1, 5), ['%', '%', '%', ''], [(17, 12), (13, 4), (17, 5)], [True, True, True, False], 86, False, [False, False, False, False], 203, 'Stop', (1, 5))
Element 8: (1, (1, 5), ['%', '%', '%', ''], [(17, 11), (14, 4), (17, 6)], [True, True, True, False], 84, False, [False, False, False, False], 232, 'East', (2, 5))
Element 9: (1, (2, 5), ['', '%', '%', ''], [(17, 10), (14, 5), (18, 6)], [False, True, True, False], 82, False, [False, False, False, False], 261, 'East', (3, 5))
Element 10: (1, (3, 5), ['', '%', '%', ''], [(16, 10), (15, 5), (17, 6)], [False, True, True, False], 80, False, [False, False, False, False], 280, 'East', (4, 5))
Element 11: (1, (4, 5), ['', '%', '%', '%'], [(16, 11), (16, 5), (16, 6)], [False, True, True, True], 78, False, [False, False, False, False], 309, 'West', (3, 5))
Element 12: (1, (3, 5), ['', '%', '%', ''], [(16, 12), (16, 4), (16, 7)], [False, True, True, False], 76, False, [False, False, False, False], 338, 'West', (2, 5))
Element 13: (1, (2, 5), ['', '%', '%', ''], [(16, 13), (16, 3), (15, 7)], [False, True, True, False], 74, False, [False, False, False, False], 367, 'West', (1, 5))
Element 14: (1, (1, 5), ['%', '%', '%', ''], [(16, 12), (15, 3), (15, 6)], [True, True, True, False], 72, False, [False, False, False, False], 386, 'Stop', (1, 5))
Element 15: (1, (1, 5), ['%', '%', '%', ''], [(15, 12), (15, 2), (14, 6)], [True, True, True, False], 70, False, [False, False, False, False], 415, 'East', (2, 5))
Element 16: (1, (2, 5), ['', '%', '%', ''], [(15, 11), (15, 1), (14, 7)], [False, True, True, False], 68, False, [False, False, False, False], 444, 'East', (3, 5))
Element 17: (1, (3, 5), ['', '%', '%', ''], [(15, 10), (16, 1), (13, 7)], [False, True, True, False], 66, False, [False, False, False, False], 473, 'East', (4, 5))
Element 18: (1, (4, 5), ['', '%', '%', '%'], [(15, 9), (17, 1), (13, 8)], [False, True, True, True], 64, False, [False, False, False, False], 502, 'West', (3, 5))
Element 19: (1, (3, 5), ['', '%', '%', ''], [(16, 9), (18, 1), (13, 9)], [False, True, True, False], 62, False, [False, False, False, False], 531, 'West', (2, 5))
Element 20: (1, (2, 5), ['', '%', '%', ''], [(15, 9), (17, 1), (14, 9)], [False, True, True, False], 60, False, [False, False, False, False], 540, 'West', (1, 5))
Element 21: (1, (1, 5), ['%', '%', '%', ''], [(14, 9), (17, 2), (13, 9)], [True, True, True, False], 58, False, [False, False, False, False], 539, 'Stop', (1, 5))
Element 22: (1, (1, 5), ['%', '%', '%', ''], [(13, 9), (17, 3), (12, 9)], [True, True, True, False], 56, False, [False, False, False, False], 548, 'East', (2, 5))
