Element 1: (3, (9, 8), ['.', '%', '%', '.'], [(16, 6), (2, 13), (10, 5)], [False, True, True, False], 98, False, [True, False, False, True], 29, 'East', (10, 8))
Element 2: (3, (10, 8), ['', '%', '%', '%'], [(17, 6), (3, 13), (10, 6)], [False, True, True, True], 96, False, [False, False, False, False], 68, 'West', (9, 8))
Element 3: (3, (9, 8), ['.', '%', '%', ''], [(18, 6), (3, 12), (11, 6)], [False, True, True, False], 94, False, [True, False, False, False], 97, 'West', (8, 8))
Element 4: (3, (8, 8), ['%', 'F', '%', ''], [(17, 6), (4, 12), (12, 6)], [True, False, True, False], 92, False, [False, False, False, False], 1116, 'South', (8, 7))
Element 5: (3, (8, 7), ['.', '.', '', '%'], [(17, 5), (5, 12), (13, 6)], [False, False, False, True], 90, False, [True, True, False, False], 2145, 'South', (8, 6))
Element 6: (3, (8, 6), ['.', '.', '', '.'], [(17, 4), (6, 12), (14, 6)], [False, False, False, False], 88, False, [True, True, False, True], 2184, 'East', (9, 6))
Element 7: (3, (9, 6), ['', '', '%', ''], [(18, 4), (6, 13), (15, 6)], [False, False, True, False], 86, False, [False, False, False, False], 2223, 'East', (10, 6))
Element 8: (3, (10, 6), ['', '', '%', ''], [(17, 4), (7, 13), (15, 7)], [False, False, True, False], 84, False, [False, False, False, False], 2242, 'East', (11, 6))
Element 9: (3, (11, 6), ['', '%', '.', ''], [(17, 3), (6, 13), (14, 7)], [False, True, False, False], 82, False, [False, False, True, False], 2261, 'North', (11, 7))
Element 10: (3, (11, 7), ['%', '', '%', '.'], [(17, 2), (5, 13), (13, 7)], [True, False, True, False], 80, False, [False, False, False, True], 2300, 'East', (12, 7))
Element 11: (3, (12, 7), ['', '', '.', ''], [(17, 1), (6, 13), (13, 8)], [False, False, False, False], 78, False, [False, False, True, False], 2329, 'North', (12, 8))
Element 12: (3, (12, 8), ['%', '', '.', ''], [(18, 1), (6, 12), (13, 9)], [True, False, False, False], 76, False, [False, False, True, False], 2358, 'North', (12, 9))
Element 13: (3, (12, 9), ['.', '', '%', ''], [(17, 1), (6, 11), (14, 9)], [False, False, True, False], 74, False, [True, False, False, False], 2387, 'West', (11, 9))
Element 14: (3, (11, 9), ['%', '%', '%', ''], [(16, 1), (7, 11), (15, 9)], [True, True, True, False], 72, False, [False, False, False, False], 2426, 'East', (12, 9))
Element 15: (3, (12, 9), ['', '', '%', ''], [(16, 2), (7, 10), (16, 9)], [False, False, True, False], 70, False, [False, False, False, False], 2455, 'East', (13, 9))
Element 16: (3, (13, 9), ['', '', '%', ''], [(16, 3), (8, 10), (17, 9)], [False, False, True, False], 68, False, [False, False, False, False], 2484, 'East', (14, 9))
Element 17: (3, (14, 9), ['', '%', '%', ''], [(16, 4), (9, 10), (18, 9)], [False, True, True, False], 66, False, [False, False, False, False], 2513, 'East', (15, 9))
Element 18: (3, (15, 9), ['', '%', '.', ''], [(16, 5), (9, 11), (18, 10)], [False, True, False, False], 64, False, [False, False, True, False], 2542, 'North', (15, 10))
Element 19: (3, (15, 10), ['%', '', '.', '.'], [(15, 5), (10, 11), (18, 11)], [True, False, False, False], 62, False, [False, False, True, True], 2581, 'East', (16, 10))
Element 20: (3, (16, 10), ['', '', '.', '.'], [(14, 5), (11, 11), (18, 12)], [False, False, False, False], 60, False, [False, False, True, True], 2620, 'East', (17, 10))
Element 21: (3, (17, 10), ['', '', '.', ''], [(14, 4), (12, 11), (18, 13)], [False, False, False, False], 58, False, [False, False, True, False], 2659, 'North', (17, 11))
Element 22: (3, (17, 11), ['.', '', '.', ''], [(14, 3), (13, 11), (17, 13)], [False, False, False, False], 56, False, [True, False, True, False], 2698, 'North', (17, 12))
Element 23: (3, (17, 12), ['.', '', '', ''], [(15, 3), (12, 11), (16, 13)], [False, False, False, False], 54, False, [True, False, False, False], 2727, 'West', (16, 12))
Element 24: (3, (16, 12), ['.', '.', '', ''], [(15, 2), (11, 11), (17, 13)], [False, False, False, False], 52, False, [True, True, False, False], 2746, 'South', (16, 11))
Element 25: (3, (16, 11), ['.', '', '', ''], [(15, 1), (11, 12), (18, 13)], [False, False, False, False], 50, False, [True, False, False, False], 2775, 'West', (15, 11))
Element 26: (3, (15, 11), ['%', '', '.', ''], [(14, 1), (11, 13), (18, 12)], [True, False, False, False], 48, False, [False, False, True, False], 2804, 'North', (15, 12))
Element 27: (3, (15, 12), ['.', '', '%', ''], [(13, 1), (12, 13), (17, 12)], [False, False, True, False], 46, False, [True, False, False, False], 2833, 'West', (14, 12))
