Element 1: (2, (11, 1), ['F', '%', '.', '.'], [(11, 13), (7, 11), (18, 10)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (10, 1))
Element 2: (2, (10, 1), ['.', '%', '.', ''], [(12, 13), (7, 10), (18, 11)], [False, True, False, False], 96, False, [True, False, True, False], 1048, 'North', (10, 2))
Element 3: (2, (10, 2), ['%', '', '%', '.'], [(13, 13), (8, 10), (18, 12)], [True, False, True, False], 94, False, [False, False, False, True], 1087, 'East', (11, 2))
Element 4: (2, (11, 2), ['', '', '.', '%'], [(14, 13), (9, 10), (18, 13)], [False, False, False, True], 92, False, [False, False, True, False], 1126, 'North', (11, 3))
Element 5: (2, (11, 3), ['%', '', '.', '.'], [(14, 12), (9, 11), (17, 13)], [True, False, False, False], 90, False, [False, False, True, True], 1165, 'East', (12, 3))
Element 6: (2, (12, 3), ['', '%', '.', '.'], [(15, 12), (10, 11), (17, 12)], [False, True, False, False], 88, False, [False, False, True, True], 1204, 'East', (13, 3))
Element 7: (2, (13, 3), ['', '%', '.', '.'], [(16, 12), (11, 11), (17, 11)], [False, True, False, False], 86, False, [False, False, True, True], 1243, 'East', (14, 3))
Element 8: (2, (14, 3), ['', '%', '.', '.'], [(16, 13), (12, 11), (17, 10)], [False, True, False, False], 84, False, [False, False, True, True], 1282, 'East', (15, 3))
Element 9: (2, (15, 3), ['', '.', '%', '.'], [(17, 13), (13, 11), (17, 9)], [False, False, True, False], 82, False, [False, True, False, True], 1311, 'East', (16, 3))
Element 10: (2, (16, 3), ['', '.', '.', '.'], [(18, 13), (12, 11), (18, 9)], [False, False, False, False], 80, False, [False, True, True, True], 1330, 'East', (17, 3))
Element 11: (2, (17, 3), ['', '.', '.', '%'], [(18, 12), (11, 11), (18, 8)], [False, False, False, True], 78, False, [False, True, True, False], 1349, 'North', (17, 4))
Element 12: (2, (17, 4), ['.', '', '.', '.'], [(18, 11), (11, 12), (17, 8)], [False, False, False, False], 76, False, [True, False, True, True], 1368, 'East', (18, 4))
Element 13: (2, (18, 4), ['', '%', '%', '%'], [(18, 10), (10, 12), (18, 8)], [False, True, True, True], 74, False, [False, False, False, False], 1387, 'West', (17, 4))
Element 14: (2, (17, 4), ['.', '', '.', ''], [(17, 10), (9, 12), (18, 9)], [False, False, False, False], 72, False, [True, False, True, False], 1396, 'North', (17, 5))
Element 15: (2, (17, 5), ['.', '', '.', '%'], [(16, 10), (9, 13), (17, 9)], [False, False, False, True], 70, False, [True, False, True, False], 1425, 'North', (17, 6))
Element 16: (2, (17, 6), ['.', '', '%', '.'], [(16, 11), (9, 12), (17, 8)], [False, False, True, False], 68, False, [True, False, False, True], 1444, 'East', (18, 6))
Element 17: (2, (18, 6), ['', '%', '%', '%'], [(15, 11), (8, 12), (17, 9)], [False, True, True, True], 66, False, [False, False, False, False], 1473, 'West', (17, 6))
Element 18: (2, (17, 6), ['.', '', '%', ''], [(15, 10), (9, 12), (16, 9)], [False, False, True, False], 64, False, [True, False, False, False], 1492, 'West', (16, 6))
